team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
Dartmouth,105.73,110.85,0.367196,69.27,-5.12,52.3,50.6,17.9,13.7,25.4,30.8,36.2,29.4,-7.409,0,2026-02-09
La Salle,104.03,107.75,0.400505,64.67,-3.71,45.5,54.5,19.0,17.0,33.4,31.3,36.4,30.3,-10.471,0,2026-02-09
Tulsa,123.01,108.94,0.801796,67.83,14.08,57.6,50.2,15.6,15.6,32.8,28.9,43.4,32.9,0.331,0,2026-02-09
Incarnate Word,106.79,114.85,0.302165,66.43,-8.06,50.0,54.4,17.7,16.4,32.3,32.0,35.2,45.1,-9.33,0,2026-02-09
St. Thomas,113.17,108.28,0.624204,68.46,4.89,58.8,51.5,14.0,18.1,21.1,28.3,36.5,30.7,-2.658,0,2026-02-09
Grand Canyon,109.74,96.16,0.820353,67.71,13.58,50.4,46.9,17.5,18.0,32.0,26.8,39.5,37.3,-1.276,0,2026-02-09
Michigan St.,119.4,92.91,0.947075,65.5,26.49,53.5,46.4,17.7,15.6,39.4,22.1,36.8,31.0,5.586,0,2026-02-09
Cal St. Fullerton,105.53,107.82,0.438806,73.28,-2.28,50.6,54.7,15.5,19.6,25.1,29.4,40.0,35.5,-7.738,0,2026-02-09
Southeastern Louisiana,97.5,107.08,0.254016,65.2,-9.58,45.9,51.6,19.1,19.4,28.1,31.8,40.9,42.4,-12.11,0,2026-02-09
UC Riverside,102.53,112.72,0.251582,67.43,-10.2,48.9,54.0,19.9,15.4,28.2,30.9,34.6,39.1,-11.596,0,2026-02-09
Clemson,116.5,93.32,0.927649,64.17,23.18,54.1,46.0,15.0,17.7,29.3,25.3,38.2,33.8,4.022,0,2026-02-09
Colorado,117.8,108.59,0.718352,68.22,9.21,53.8,52.8,14.0,15.3,30.5,29.1,37.2,34.7,-2.111,0,2026-02-09
Coastal Carolina,102.56,108.23,0.34989,66.71,-5.68,48.1,46.6,15.1,12.6,26.3,27.7,30.5,35.9,-7.319,0,2026-02-09
North Carolina A&T,103.23,114.62,0.230886,68.72,-11.39,49.3,52.1,18.8,14.4,31.9,27.2,43.6,38.4,-11.054,0,2026-02-09
Washington,118.32,101.17,0.858221,66.79,17.15,51.0,49.7,15.6,14.5,35.3,28.8,31.7,33.0,-1.168,0,2026-02-09
Colorado St.,115.57,108.5,0.673939,61.85,7.07,57.2,53.1,19.0,15.0,32.0,28.1,36.2,32.7,-3.7,0,2026-02-09
UMBC,103.9,112.22,0.291795,65.5,-8.33,53.1,51.1,15.0,14.9,23.1,26.7,33.5,25.2,-5.616,0,2026-02-09
Louisiana Monroe,98.28,118.75,0.101959,70.8,-20.47,47.5,55.7,18.0,16.2,24.7,34.8,38.0,26.4,-17.201,0,2026-02-09
The Citadel,99.35,118.35,0.117896,63.87,-19.0,49.4,55.8,17.2,14.1,28.7,30.6,30.6,34.8,-13.13,0,2026-02-09
Hofstra,114.32,107.8,0.662737,65.09,6.52,51.8,47.4,16.5,15.2,35.2,31.3,30.9,35.7,-4.803,0,2026-02-09
UMass Lowell,100.9,116.53,0.160255,69.41,-15.63,49.6,53.8,19.7,14.3,31.9,29.6,37.1,29.9,-11.1,0,2026-02-09
South Alabama,104.06,106.92,0.422618,64.51,-2.86,51.6,48.8,13.4,18.2,25.2,31.7,39.2,20.8,-4.331,0,2026-02-09
Butler,116.0,105.02,0.758371,68.56,10.98,51.7,50.9,16.2,15.6,36.1,30.6,43.2,25.2,-2.284,0,2026-02-09
SIU Edwardsville,98.64,105.85,0.307803,64.0,-7.2,49.0,44.9,17.7,17.0,30.5,33.3,32.6,34.4,-7.028,0,2026-02-09
Northern Colorado,112.16,111.11,0.527006,67.91,1.05,55.8,50.8,16.3,12.6,28.6,25.0,26.7,38.3,-5.995,0,2026-02-09
Iowa,123.39,98.11,0.933169,63.35,25.28,58.5,50.3,15.5,21.8,31.5,29.2,37.1,37.2,3.242,0,2026-02-09
Florida A&M,97.12,110.37,0.186773,67.01,-13.25,48.4,52.3,22.3,19.5,29.1,32.8,36.6,39.6,-9.399,0,2026-02-09
TCU,113.18,100.56,0.79566,67.66,12.62,51.8,50.6,15.9,19.6,33.1,29.4,37.9,31.3,-0.612,0,2026-02-09
Middle Tennessee,108.33,107.0,0.535531,64.59,1.33,51.0,50.5,17.2,14.6,29.8,28.4,30.9,36.7,-7.274,0,2026-02-09
Oregon,113.45,104.13,0.728214,65.52,9.32,49.4,51.3,18.2,15.9,34.5,31.7,35.5,32.7,-5.188,0,2026-02-09
Harvard,108.48,108.5,0.499483,62.96,-0.02,54.2,51.7,17.0,17.3,26.1,28.9,27.2,28.7,-5.336,0,2026-02-09
Florida,125.17,92.26,0.970939,69.51,32.92,52.4,46.3,16.1,15.4,43.2,23.6,39.5,34.3,4.19,0,2026-02-09
Saint Joseph's,106.78,101.74,0.635468,67.58,5.04,48.6,48.6,17.7,15.8,32.6,32.0,30.1,27.0,-3.849,0,2026-02-09
Saint Mary's,119.36,98.87,0.897168,64.96,20.49,52.9,46.3,16.5,15.0,36.6,24.0,38.3,26.3,2.317,0,2026-02-09
Texas A&M Corpus Chris,102.66,104.22,0.456817,65.67,-1.56,47.9,51.0,18.6,19.7,30.9,29.3,43.5,43.9,-6.202,0,2026-02-09
Ohio St.,122.92,103.56,0.877721,66.4,19.36,55.7,49.6,15.5,16.1,33.1,31.0,37.6,32.5,0.881,0,2026-02-09
Florida St.,114.03,104.85,0.724066,71.57,9.17,50.4,52.5,15.9,19.7,32.3,33.0,34.0,34.8,-3.323,0,2026-02-09
Seton Hall,107.68,95.55,0.798166,65.58,12.13,47.6,47.2,16.7,22.4,36.8,31.4,35.4,42.7,0.045,0,2026-02-09
North Carolina,123.66,100.75,0.913427,67.9,22.91,55.3,46.9,13.6,13.9,33.1,28.1,39.8,24.0,3.941,0,2026-02-09
Houston Christian,104.13,118.56,0.183608,63.15,-14.43,50.5,56.1,19.1,17.7,31.2,33.1,37.0,29.9,-12.014,0,2026-02-09
Lehigh,100.33,113.08,0.20165,66.74,-12.75,51.7,50.9,17.8,17.1,21.8,33.6,31.0,34.6,-11.668,0,2026-02-09
Navy,103.64,105.62,0.445982,65.14,-1.97,52.6,48.0,17.3,18.2,30.6,26.7,38.8,26.4,-3.615,0,2026-02-09
Saint Francis,99.61,120.36,0.101917,69.71,-20.75,48.5,58.9,18.3,19.1,26.6,34.3,28.9,39.6,-13.819,0,2026-02-09
Santa Clara,121.75,101.22,0.893188,69.61,20.53,55.2,50.9,16.6,21.2,37.7,31.6,26.6,39.1,1.886,0,2026-02-09
Loyola Marymount,105.5,103.91,0.543509,67.47,1.59,51.7,48.0,18.1,16.6,27.2,32.4,31.2,33.0,-6.874,0,2026-02-09
Delaware,103.25,112.97,0.262242,62.76,-9.72,53.0,50.9,18.4,14.2,21.6,30.3,28.3,29.8,-12.369,0,2026-02-09
Miami OH,117.52,107.29,0.740305,70.03,10.23,60.1,50.5,15.2,18.5,26.1,28.3,38.9,32.3,2.55,0,2026-02-09
New Mexico,116.79,100.17,0.853926,69.76,16.62,53.6,48.9,15.3,19.6,29.2,28.1,36.1,32.7,0.501,0,2026-02-09
Coppin St.,93.1,124.58,0.033895,68.78,-31.48,45.5,57.3,22.7,17.3,30.2,35.8,37.7,45.2,-16.744,0,2026-02-09
Temple,112.7,110.25,0.562888,64.75,2.45,50.6,50.3,13.7,15.8,30.7,31.2,43.1,32.9,-4.17,0,2026-02-09
Monmouth,102.53,106.82,0.384455,66.09,-4.28,48.6,49.7,16.8,19.9,30.9,33.7,34.1,31.7,-8.414,0,2026-02-09
Southern,104.99,112.29,0.315687,69.85,-7.31,48.2,54.4,17.1,18.7,31.9,32.1,39.4,44.7,-7.638,0,2026-02-09
Southern Miss,102.8,108.62,0.346785,67.64,-5.82,48.2,52.1,18.1,17.7,31.3,28.3,43.1,40.5,-8.948,0,2026-02-09
California,113.31,101.96,0.770902,66.97,11.35,52.8,48.6,15.1,15.9,25.4,30.5,39.4,34.9,0.443,0,2026-02-09
Georgia St.,101.3,110.56,0.267759,67.81,-9.26,44.5,50.3,16.6,16.7,27.7,33.5,37.4,34.4,-12.204,0,2026-02-09
Miami FL,118.6,101.82,0.852486,68.87,16.78,56.7,50.0,16.4,18.8,36.9,25.7,39.5,31.2,1.189,0,2026-02-09
Georgia,120.84,101.98,0.875606,73.34,18.86,53.9,47.7,14.5,19.5,36.5,35.6,39.4,29.6,1.714,0,2026-02-09
North Dakota,107.23,116.94,0.269594,67.21,-9.71,49.1,57.3,14.0,19.9,28.5,32.3,38.1,46.2,-8.515,0,2026-02-09
Princeton,104.51,109.37,0.372231,63.96,-4.86,49.1,51.1,16.5,14.5,27.3,28.4,33.9,34.0,-10.704,0,2026-02-09
Saint Louis,123.39,98.89,0.927249,71.24,24.5,61.1,42.7,16.7,16.1,32.6,26.4,35.4,36.9,3.456,0,2026-02-09
Arizona St.,117.06,105.55,0.766981,69.07,11.52,51.8,53.3,16.1,18.9,29.8,34.5,40.1,34.9,-1.918,0,2026-02-09
Purdue Fort Wayne,105.59,112.66,0.321734,67.63,-7.07,52.5,56.1,14.2,19.8,21.7,36.4,27.7,27.7,-6.101,0,2026-02-09
Iona,102.97,109.43,0.331996,69.33,-6.45,51.8,49.4,16.5,16.9,26.4,32.7,27.7,28.4,-7.862,0,2026-02-09
Stetson,102.38,117.97,0.163713,66.9,-15.6,50.9,56.5,18.6,15.3,26.6,31.7,33.2,30.2,-12.691,0,2026-02-09
Marshall,109.83,110.87,0.473127,68.85,-1.03,53.8,48.6,17.5,17.1,33.7,33.3,29.4,41.0,-5.333,0,2026-02-09
Eastern Michigan,102.36,106.33,0.392423,65.81,-3.97,49.3,50.0,17.4,16.5,28.4,29.1,30.2,34.2,-9.766,0,2026-02-09
Niagara,97.98,115.77,0.128065,61.74,-17.79,49.6,52.7,18.6,16.8,24.8,32.8,24.9,34.7,-14.65,0,2026-02-09
Campbell,110.31,113.11,0.42827,70.31,-2.81,50.5,56.0,18.2,17.3,32.6,31.2,45.1,37.5,-7.202,0,2026-02-09
Mercer,111.1,111.84,0.480978,69.62,-0.74,52.1,53.1,15.4,17.5,33.8,32.5,37.9,29.6,-5.652,0,2026-02-09
Lindenwood,101.97,109.02,0.316556,72.49,-7.06,48.5,49.6,19.0,18.6,33.8,32.3,39.5,35.3,-6.314,0,2026-02-09
St. Bonaventure,112.96,113.36,0.48984,66.46,-0.4,52.8,53.9,17.0,18.2,34.9,30.3,29.3,34.1,-5.173,0,2026-02-09
Oregon St.,107.93,109.89,0.448436,64.89,-1.96,49.9,50.4,17.7,15.4,25.4,32.6,44.2,36.2,-6.983,0,2026-02-09
Lipscomb,107.52,111.31,0.401679,69.72,-3.79,54.0,53.2,16.1,18.0,25.5,30.1,27.3,30.8,-5.34,0,2026-02-09
Kennesaw St.,108.07,108.95,0.476816,71.88,-0.88,49.3,47.9,17.3,15.6,36.5,30.6,45.2,47.1,-5.5,0,2026-02-09
James Madison,108.8,114.44,0.358482,65.27,-5.65,52.8,49.8,17.6,12.8,30.7,31.0,35.7,42.0,-8.804,0,2026-02-09
Georgetown,113.92,103.81,0.744194,66.23,10.1,49.4,49.5,14.7,16.3,32.5,30.8,39.7,35.2,-2.735,0,2026-02-09
USC Upstate,100.06,111.85,0.217378,67.52,-11.79,48.3,51.0,16.9,16.4,28.3,32.1,33.9,36.8,-9.99,0,2026-02-09
Morgan St.,99.1,122.27,0.081955,69.97,-23.17,45.7,53.9,18.5,16.8,30.1,34.5,42.6,54.9,-10.267,0,2026-02-09
New Hampshire,98.51,111.48,0.194361,67.4,-12.97,46.7,51.8,16.9,16.2,25.2,29.3,28.6,38.2,-9.517,0,2026-02-09
Iowa St.,126.01,94.35,0.965367,67.65,31.66,58.8,48.6,15.6,22.5,38.1,28.2,36.3,26.1,5.799,0,2026-02-09
Alcorn St.,98.67,118.15,0.111828,68.34,-19.48,48.2,58.0,20.9,18.1,28.1,36.9,26.0,40.4,-12.319,0,2026-02-09
Purdue,128.54,97.81,0.958578,65.14,30.73,58.6,50.3,14.1,16.5,35.6,26.6,28.5,24.2,5.649,0,2026-02-09
Drake,109.29,112.97,0.405792,66.83,-3.69,52.1,52.7,14.6,14.9,26.4,29.0,35.8,33.9,-8.401,0,2026-02-09
Marquette,111.13,103.18,0.701293,69.14,7.95,49.8,51.5,15.7,19.3,30.8,34.0,33.4,31.2,-6.305,0,2026-02-09
Holy Cross,100.54,116.79,0.151521,64.71,-16.25,50.0,54.9,15.8,14.6,21.4,27.8,30.1,27.7,-12.543,0,2026-02-09
Houston,128.04,93.02,0.975259,63.0,35.02,52.7,46.1,12.4,22.6,37.5,32.0,25.8,39.3,6.58,0,2026-02-09
Hampton,100.3,110.26,0.251949,64.84,-9.96,45.7,51.0,17.6,17.9,33.7,30.0,40.0,46.1,-9.817,0,2026-02-09
Western Michigan,107.5,118.86,0.239514,67.39,-11.36,50.4,54.2,17.8,13.9,31.5,30.9,31.2,36.4,-10.706,0,2026-02-09
New Mexico St.,110.39,111.57,0.469382,66.06,-1.18,49.7,48.9,15.6,15.5,33.2,30.7,33.7,46.8,-8.617,0,2026-02-09
Ball St.,99.35,111.71,0.206177,63.53,-12.36,46.1,54.6,16.5,19.2,27.1,32.2,33.0,31.1,-11.537,0,2026-02-09
Milwaukee,104.94,114.11,0.276192,67.51,-9.17,49.4,55.1,15.3,16.2,33.2,30.2,30.3,36.6,-11.344,0,2026-02-09
Portland,106.64,106.87,0.493771,68.69,-0.23,50.9,52.6,19.3,17.7,28.7,32.4,34.5,34.9,-7.392,0,2026-02-09
Albany,102.28,116.94,0.176502,65.42,-14.66,50.1,54.0,18.2,16.2,31.5,33.6,25.8,35.6,-13.692,0,2026-02-09
Tarleton St.,104.0,105.82,0.45032,70.17,-1.82,48.5,55.0,20.1,24.3,31.4,34.3,41.2,44.8,-7.172,0,2026-02-09
San Francisco,112.92,106.84,0.653956,65.3,6.08,51.0,49.5,15.8,13.5,31.6,28.1,39.6,30.1,-4.705,0,2026-02-09
Bucknell,98.38,113.53,0.161474,66.42,-15.15,48.1,55.4,19.3,17.7,26.7,30.9,32.7,35.9,-12.832,0,2026-02-09
Connecticut,122.67,92.07,0.964447,64.91,30.61,56.1,44.4,16.6,18.9,35.1,29.0,31.3,41.5,7.74,0,2026-02-09
New Haven,94.48,112.62,0.117159,62.55,-18.14,48.4,52.1,19.2,16.8,21.9,28.3,29.2,27.5,-10.218,0,2026-02-09
Southern Indiana,92.86,110.85,0.115502,68.09,-17.98,43.1,48.7,17.8,16.6,29.7,33.2,35.3,36.9,-16.635,0,2026-02-09
Florida Gulf Coast,106.48,112.82,0.339428,67.87,-6.35,52.5,53.5,17.1,16.4,31.3,29.7,30.2,40.8,-10.826,0,2026-02-09
San Jose St.,108.16,113.74,0.359441,63.94,-5.57,47.8,56.9,16.7,18.1,29.9,36.1,32.8,34.3,-9.641,0,2026-02-09
Utah Valley,112.83,103.06,0.739244,69.04,9.77,55.8,48.9,21.1,21.5,34.9,31.1,36.6,39.2,-2.003,0,2026-02-09
Missouri,117.15,102.66,0.820294,66.59,14.49,55.6,49.5,18.2,16.6,36.3,30.2,42.1,36.0,0.881,0,2026-02-09
Cincinnati,107.98,93.17,0.845035,68.05,14.81,49.3,47.9,17.7,18.6,30.1,26.0,30.6,30.5,-2.986,0,2026-02-09
South Dakota St.,107.55,110.66,0.418677,67.52,-3.11,52.4,51.1,16.5,15.3,29.4,26.4,31.4,34.0,-9.608,0,2026-02-09
Boston University,109.05,120.82,0.235375,63.34,-11.77,56.2,55.3,17.9,13.5,27.7,27.0,32.6,32.2,-12.332,0,2026-02-09
Air Force,94.15,111.58,0.124151,65.33,-17.43,48.7,55.4,22.7,15.8,22.1,31.9,35.4,34.9,-13.809,0,2026-02-09
Bradley,109.75,108.73,0.526887,67.56,1.02,50.6,52.6,14.0,19.8,27.3,28.5,35.9,36.7,-4.654,0,2026-02-09
Troy,113.4,109.02,0.611414,65.6,4.38,52.2,51.0,16.2,17.4,33.3,31.4,34.4,32.9,-3.748,0,2026-02-09
Gonzaga,121.48,95.94,0.937874,69.42,25.54,56.5,46.5,13.8,20.4,36.2,24.5,31.5,32.4,5.211,0,2026-02-09
South Florida,117.68,105.9,0.770939,71.57,11.79,51.7,50.0,15.3,18.3,37.9,32.2,43.5,40.9,-2.308,0,2026-02-09
Stonehill,90.91,107.06,0.132297,65.79,-16.15,46.3,48.6,20.9,12.9,28.9,25.9,26.3,30.4,-12.651,0,2026-02-09
Loyola MD,102.5,119.64,0.144603,68.17,-17.13,50.3,55.3,16.9,16.5,28.3,30.1,31.2,31.9,-13.289,0,2026-02-09
Belmont,119.81,107.44,0.777837,68.53,12.37,61.2,48.4,18.7,18.0,29.5,30.5,33.9,29.4,0.895,0,2026-02-09
Siena,107.8,110.13,0.438838,64.55,-2.33,51.7,50.3,15.9,18.4,32.9,28.6,32.3,27.7,-5.516,0,2026-02-09
Southern Utah,102.59,111.74,0.27232,70.15,-9.15,49.4,53.7,20.6,15.1,27.9,34.2,30.7,27.9,-10.783,0,2026-02-09
N.C. State,122.95,99.19,0.922004,68.92,23.76,57.1,50.7,13.6,19.4,28.2,28.2,35.5,37.1,2.502,0,2026-02-09
Pittsburgh,112.14,106.08,0.654495,63.84,6.06,50.4,52.7,17.3,16.6,34.8,28.2,30.9,33.9,-6.21,0,2026-02-09
Furman,105.78,107.98,0.440994,66.0,-2.2,54.8,49.7,18.8,14.0,31.2,28.4,31.0,27.3,-6.436,0,2026-02-09
Massachusetts,109.14,109.55,0.489378,70.38,-0.4,52.7,52.5,17.9,17.9,33.4,26.6,38.6,44.4,-7.148,0,2026-02-09
Mount St. Mary's,99.56,111.17,0.219662,67.71,-11.6,50.5,48.8,22.6,14.7,31.0,29.2,36.3,37.8,-10.922,0,2026-02-09
Bryant,95.91,117.4,0.089096,64.19,-21.49,45.9,51.5,20.7,14.8,28.2,31.5,29.3,32.1,-12.416,0,2026-02-09
Syracuse,114.92,102.29,0.792317,67.66,12.63,53.1,48.0,16.4,18.8,29.8,33.0,37.2,34.2,-2.399,0,2026-02-09
Jacksonville St.,105.82,106.34,0.485864,64.42,-0.52,49.4,48.2,18.1,16.3,30.7,29.5,46.3,36.0,-6.984,0,2026-02-09
McNeese St.,114.72,105.14,0.731554,65.77,9.58,51.0,49.8,14.9,24.6,36.7,37.0,39.4,43.2,-0.147,0,2026-02-09
Quinnipiac,103.93,106.88,0.420041,70.01,-2.96,49.3,49.4,16.2,18.1,33.0,32.7,32.1,30.7,-5.16,0,2026-02-09
Rhode Island,106.81,104.3,0.567975,65.53,2.51,51.9,51.4,19.0,21.6,32.9,30.8,40.9,42.5,-4.472,0,2026-02-09
Detroit Mercy,108.14,113.49,0.364823,68.95,-5.34,48.6,53.0,16.8,14.0,34.5,31.3,31.9,39.4,-9.097,0,2026-02-09
Sam Houston St.,112.47,106.99,0.639739,70.52,5.48,52.5,50.3,17.2,17.1,34.9,31.4,33.3,38.9,-3.593,0,2026-02-09
East Tennessee St.,109.59,108.65,0.524673,65.93,0.94,55.6,50.8,15.2,19.7,29.3,27.3,34.1,34.1,-4.307,0,2026-02-09
Duquesne,112.27,106.73,0.641456,69.99,5.54,54.3,51.6,17.8,17.8,30.1,29.4,39.7,40.7,-4.849,0,2026-02-09
Virginia Tech,114.25,101.76,0.791158,67.64,12.5,51.5,50.0,14.7,18.3,32.2,32.9,36.8,27.6,0.161,0,2026-02-09
North Carolina Central,99.06,118.57,0.112252,66.49,-19.51,45.9,56.5,18.7,19.2,27.9,38.2,40.4,40.6,-8.504,0,2026-02-09
North Dakota St.,112.85,108.61,0.608393,65.75,4.24,52.8,52.9,15.7,19.4,34.4,28.2,30.8,28.9,-3.187,0,2026-02-09
Northwestern St.,102.52,115.17,0.207881,64.91,-12.65,49.2,54.7,18.7,16.9,25.9,33.3,39.7,39.6,-13.051,0,2026-02-09
Fairfield,108.06,115.35,0.320559,66.69,-7.29,49.1,51.4,14.8,16.1,35.6,29.1,27.0,29.4,-7.395,0,2026-02-09
Arkansas,126.64,102.59,0.918495,70.73,24.05,56.6,50.7,12.8,16.4,32.7,30.9,36.8,29.0,3.424,0,2026-02-09
Cal St. Bakersfield,100.41,114.66,0.178605,69.38,-14.25,45.2,52.6,19.8,18.1,32.5,36.4,41.5,43.7,-12.109,0,2026-02-09
George Washington,117.64,107.78,0.732347,69.76,9.86,55.0,52.1,17.7,17.7,36.3,29.1,35.9,34.0,-5.711,0,2026-02-09
UNC Asheville,103.92,110.3,0.33526,65.04,-6.37,51.7,51.1,18.0,15.5,29.4,31.0,40.7,38.3,-9.687,0,2026-02-09
Dayton,107.99,101.5,0.671137,68.11,6.5,51.4,51.5,17.2,22.5,26.8,31.2,47.3,35.1,-2.745,0,2026-02-09
Stephen F. Austin,112.4,100.74,0.778914,66.05,11.66,52.6,45.7,14.6,17.1,34.2,29.6,29.8,32.3,-0.185,0,2026-02-09
Arkansas St.,109.91,107.95,0.551683,71.72,1.97,50.6,51.0,19.9,15.5,37.2,26.9,37.5,37.8,-5.437,0,2026-02-09
Army,101.19,118.68,0.137759,66.46,-17.5,49.5,54.5,17.0,15.1,29.5,28.3,27.4,37.0,-12.013,0,2026-02-09
Oakland,114.63,112.7,0.548766,70.42,1.93,52.3,54.1,14.5,14.9,31.0,34.3,40.2,23.6,-3.959,0,2026-02-09
Southeast Missouri St.,103.39,111.0,0.306307,69.33,-7.62,51.6,51.5,17.1,19.2,30.2,27.6,37.7,48.0,-6.8,0,2026-02-09
Binghamton,95.35,122.22,0.054394,65.29,-26.88,47.3,54.6,19.2,12.9,22.0,29.0,43.1,34.1,-17.61,0,2026-02-09
George Mason,111.12,104.76,0.66316,64.1,6.36,53.7,48.2,15.6,16.6,31.2,28.6,46.2,28.7,0.477,0,2026-02-09
Old Dominion,103.57,111.35,0.302862,68.43,-7.79,48.8,50.6,15.4,14.5,25.6,30.4,33.5,42.1,-11.952,0,2026-02-09
Green Bay,112.42,115.19,0.430385,63.01,-2.77,54.4,55.2,16.5,13.2,26.1,29.2,42.7,38.0,-7.322,0,2026-02-09
UNC Greensboro,106.29,119.86,0.200655,66.84,-13.57,50.2,55.9,15.6,13.2,28.6,30.1,43.2,30.9,-11.517,0,2026-02-09
Little Rock,100.47,116.69,0.151647,65.79,-16.23,49.3,54.7,19.5,20.0,31.6,36.1,27.3,31.3,-12.7,0,2026-02-09
Austin Peay,107.15,105.35,0.54869,68.78,1.8,52.4,50.8,15.5,19.6,28.6,30.1,34.8,31.0,-2.967,0,2026-02-09
Rutgers,110.39,109.3,0.528651,65.45,1.1,46.7,53.0,15.8,16.4,32.5,33.6,37.1,30.6,-4.878,0,2026-02-09
Nicholls St.,105.82,111.65,0.350545,68.4,-5.83,50.6,55.1,17.3,21.6,27.3,34.7,35.4,41.0,-8.963,0,2026-02-09
Sacramento St.,107.69,114.25,0.336229,71.55,-6.56,47.4,54.6,15.1,16.7,27.2,33.7,41.0,36.3,-9.206,0,2026-02-09
William & Mary,110.24,108.32,0.550251,72.97,1.92,54.3,51.3,17.4,19.5,26.6,32.2,40.1,35.9,-4.974,0,2026-02-09
Colgate,107.77,111.22,0.41016,66.71,-3.46,53.5,51.4,15.3,16.2,27.6,29.4,28.7,33.5,-5.68,0,2026-02-09
USC,113.5,98.6,0.83458,70.15,14.9,52.2,48.0,17.7,17.1,33.1,31.3,47.5,34.1,2.816,0,2026-02-09
Merrimack,106.36,106.39,0.499349,63.56,-0.02,49.3,47.1,15.6,19.6,25.4,40.7,39.2,39.5,-4.847,0,2026-02-09
UNLV,113.61,108.69,0.624631,70.4,4.92,51.8,52.7,17.8,18.2,32.1,31.9,44.3,48.2,-5.465,0,2026-02-09
Illinois St.,109.38,99.54,0.747271,66.72,9.84,53.5,48.0,16.3,17.1,29.3,24.5,33.3,35.8,-3.617,0,2026-02-09
Manhattan,104.0,121.83,0.139565,67.88,-17.82,48.1,54.3,15.3,16.3,28.2,37.7,34.0,25.1,-12.308,0,2026-02-09
Utah,115.55,109.01,0.661476,67.56,6.54,52.7,53.1,15.9,14.3,29.1,32.5,33.1,30.7,-5.791,0,2026-02-09
Louisiana Tech,100.44,108.25,0.296987,63.11,-7.81,45.4,49.2,17.6,17.0,36.2,30.1,35.2,35.8,-6.933,0,2026-02-09
Youngstown St.,107.86,109.21,0.464141,66.67,-1.36,54.3,51.7,19.5,18.3,32.3,31.7,30.8,39.3,-9.767,0,2026-02-09
Jacksonville,101.19,113.79,0.205893,63.36,-12.6,49.7,55.3,18.6,15.4,30.1,29.6,32.2,42.7,-11.36,0,2026-02-09
Tennessee St.,105.98,115.67,0.267839,70.41,-9.69,49.8,52.1,16.3,19.7,33.2,30.6,31.8,42.8,-5.19,0,2026-02-09
Stanford,114.59,103.19,0.769424,67.39,11.4,50.4,51.6,16.0,18.9,33.3,29.2,38.0,41.0,-1.1,0,2026-02-09
Longwood,102.01,111.29,0.268674,67.98,-9.28,49.8,53.4,19.7,19.9,33.5,27.9,40.6,41.7,-10.146,0,2026-02-09
Sacred Heart,105.83,118.64,0.21179,68.61,-12.81,52.1,54.8,18.0,15.4,28.8,30.3,30.4,29.5,-12.697,0,2026-02-09
Western Kentucky,104.2,106.4,0.440171,68.95,-2.2,45.0,50.2,14.6,17.9,33.6,30.2,37.1,46.1,-6.734,0,2026-02-09
UT Arlington,103.64,103.99,0.490399,64.84,-0.35,48.5,47.9,20.9,18.0,35.5,29.4,41.6,43.5,-4.492,0,2026-02-09
Fordham,102.78,104.43,0.454244,63.55,-1.65,48.7,49.7,17.4,16.4,36.4,26.8,22.4,27.4,-8.406,0,2026-02-09
Alabama St.,99.81,113.19,0.190507,69.08,-13.38,47.0,53.8,19.0,19.6,31.9,34.1,34.3,40.9,-11.174,0,2026-02-09
Wichita St.,112.0,103.55,0.711394,65.95,8.45,50.1,47.7,15.0,16.5,38.6,29.3,36.9,34.0,-3.933,0,2026-02-09
Texas Tech,125.01,98.22,0.94124,67.71,26.79,55.9,50.1,15.1,15.5,33.1,28.9,28.0,32.3,4.102,0,2026-02-09
Boise St.,117.71,103.54,0.813787,66.16,14.17,51.9,52.6,16.6,15.6,31.4,24.0,44.5,35.4,-0.89,0,2026-02-09
