team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
Vanderbilt,125.52,96.74,0.95234,69.76,28.78,56.4,47.3,13.4,18.3,30.9,29.4,38.8,40.1,5.26,0,2026-02-15
Washington St.,114.81,110.08,0.618523,67.48,4.72,55.1,53.1,18.9,14.6,29.7,27.3,32.9,34.2,-8.509,0,2026-02-15
Akron,118.6,106.78,0.769828,70.59,11.82,58.4,51.1,15.4,18.7,33.6,31.7,29.4,31.8,-1.151,0,2026-02-15
Bowling Green,106.46,104.03,0.565954,67.85,2.43,52.2,50.5,17.2,19.4,29.2,27.6,35.7,36.0,-6.672,0,2026-02-15
Memphis,107.56,99.87,0.701104,69.64,7.69,49.0,48.0,19.8,19.7,35.8,34.8,34.3,42.3,-5.354,0,2026-02-15
Central Arkansas,108.03,108.28,0.493372,68.08,-0.25,53.2,54.5,15.6,19.1,28.5,26.9,30.9,30.5,-5.314,0,2026-02-15
Murray St.,117.43,111.54,0.643762,71.74,5.89,54.9,51.1,16.6,15.7,33.8,31.6,38.6,32.5,-2.706,0,2026-02-15
American,105.47,111.97,0.334449,67.13,-6.5,51.6,53.7,16.5,19.2,26.5,30.7,28.0,44.2,-9.17,0,2026-02-15
Notre Dame,114.73,105.63,0.721262,65.41,9.1,52.7,51.2,17.1,14.4,32.1,26.1,33.3,33.5,-4.093,0,2026-02-15
Creighton,116.76,106.71,0.737891,66.57,10.05,54.2,51.2,16.6,14.1,28.8,31.5,26.8,24.5,-3.018,0,2026-02-15
Duke,124.45,92.03,0.969863,66.23,32.43,57.2,46.0,16.2,19.1,36.7,25.1,38.2,22.6,8.622,0,2026-02-15
Indiana St.,106.33,109.58,0.414277,68.35,-3.25,52.7,49.9,18.9,15.0,25.5,32.0,29.6,28.5,-11.393,0,2026-02-15
UCLA,120.24,101.11,0.879945,64.93,19.12,53.4,49.8,14.1,18.7,31.7,31.8,36.1,36.5,1.328,0,2026-02-15
Pacific,111.1,103.96,0.682149,64.7,7.14,53.2,49.1,20.4,15.5,35.1,24.2,31.7,36.6,-4.895,0,2026-02-15
Texas A&M,122.1,101.05,0.898068,71.24,21.05,55.3,50.6,15.0,18.9,33.0,31.9,37.0,35.2,0.772,0,2026-02-15
North Texas,101.48,100.38,0.531297,64.86,1.1,46.1,47.6,18.3,22.2,34.3,34.1,39.7,45.6,-6.1,0,2026-02-15
Nevada,118.22,104.84,0.799078,64.97,13.37,49.8,50.5,13.9,17.1,32.5,28.3,44.4,38.6,-0.584,0,2026-02-15
UTSA,98.74,119.51,0.100143,68.39,-20.77,44.0,53.6,18.6,14.9,30.3,38.9,30.0,34.4,-14.996,0,2026-02-15
Mississippi Valley St.,90.3,121.91,0.030729,66.89,-31.61,44.9,57.1,22.1,16.6,26.4,35.7,32.8,48.0,-19.369,0,2026-02-15
Gardner Webb,95.83,124.48,0.04709,70.29,-28.65,47.8,58.3,20.6,14.8,23.2,37.2,31.5,36.1,-18.89,0,2026-02-15
Prairie View A&M,101.48,117.15,0.160969,73.28,-15.67,47.3,54.0,16.3,19.7,24.9,37.1,44.6,48.2,-12.113,0,2026-02-15
Chattanooga,101.85,115.33,0.193122,66.46,-13.48,52.1,51.0,14.9,14.0,20.9,32.3,31.2,43.7,-13.622,0,2026-02-15
Georgia Southern,108.03,116.07,0.304625,70.68,-8.04,50.1,51.8,14.8,18.8,29.1,35.4,41.5,40.6,-9.488,0,2026-02-15
Northern Arizona,106.78,118.53,0.231522,63.69,-11.74,52.0,56.1,16.1,16.9,23.8,33.0,32.5,33.4,-12.855,0,2026-02-15
Nebraska,120.14,93.09,0.949479,67.0,27.05,56.2,47.2,13.8,19.2,26.0,27.5,26.2,24.6,6.63,0,2026-02-15
Yale,120.86,112.0,0.705854,65.14,8.86,56.8,52.4,14.0,16.1,33.9,28.7,37.2,29.3,-0.429,0,2026-02-15
Tennessee Martin,101.95,106.97,0.365262,64.61,-5.02,50.8,46.1,21.9,19.4,38.0,31.9,41.4,36.9,-4.573,0,2026-02-15
Morehead St.,106.36,118.24,0.228341,65.34,-11.88,49.2,50.6,18.8,15.7,36.3,36.8,36.8,37.8,-8.349,0,2026-02-15
Tennessee,121.83,95.94,0.939745,65.72,25.89,52.8,47.1,18.3,16.2,45.0,27.7,41.2,35.0,3.474,0,2026-02-15
Texas St.,104.4,109.44,0.367684,66.2,-5.04,50.1,51.7,18.8,18.6,34.0,28.4,33.2,37.9,-8.273,0,2026-02-15
Jackson St.,101.05,118.61,0.136749,69.85,-17.56,46.1,53.9,19.6,15.4,27.3,37.1,33.4,40.9,-10.486,0,2026-02-15
Mississippi,113.01,104.33,0.714945,65.26,8.69,49.9,50.3,14.1,16.7,29.6,32.1,33.2,41.5,-4.078,0,2026-02-15
Wyoming,113.94,107.15,0.669727,66.34,6.79,51.7,51.9,17.0,16.8,34.6,26.5,37.9,49.6,-5.054,0,2026-02-15
Minnesota,114.5,101.4,0.801766,63.0,13.1,53.2,51.0,16.6,17.4,28.6,29.8,40.2,30.5,-4.161,0,2026-02-15
Illinois,132.22,98.37,0.967754,65.67,33.86,55.9,47.0,14.0,11.3,38.7,26.8,34.2,18.8,5.714,0,2026-02-15
LIU,102.45,107.45,0.366257,68.04,-5.0,51.6,49.6,19.8,18.7,35.5,32.2,32.7,35.0,-4.952,0,2026-02-15
UTEP,102.67,110.58,0.298834,64.64,-7.9,48.1,52.0,17.6,18.4,27.5,33.1,31.5,42.7,-11.563,0,2026-02-15
Loyola Chicago,103.97,115.74,0.225747,66.12,-11.76,49.2,53.3,19.7,12.9,32.1,30.9,34.4,32.9,-14.212,0,2026-02-15
Texas,125.68,105.91,0.877434,67.05,19.77,54.9,49.5,15.4,14.4,37.7,27.4,46.9,41.8,0.597,0,2026-02-15
Maryland Eastern Shore,93.97,115.14,0.088126,63.13,-21.17,47.2,50.7,23.3,16.9,30.3,33.4,28.2,40.8,-12.819,0,2026-02-15
Western Illinois,92.81,121.25,0.044218,66.29,-28.44,43.9,54.3,17.4,15.1,28.0,33.9,38.3,34.9,-19.381,0,2026-02-15
Fairleigh Dickinson,100.54,116.01,0.161664,64.37,-15.47,46.8,53.7,17.7,16.3,31.5,28.8,33.2,36.5,-13.048,0,2026-02-15
Cornell,120.7,119.71,0.523674,72.12,0.99,58.7,56.3,16.3,15.4,30.1,30.2,31.5,39.0,-7.081,0,2026-02-15
West Virginia,110.8,97.81,0.80752,62.61,12.99,51.7,48.3,17.2,17.9,30.8,26.3,36.7,26.8,-0.007,0,2026-02-15
Oklahoma,122.92,108.38,0.80955,66.5,14.53,54.8,51.7,14.3,15.3,33.6,31.8,34.8,33.6,-2.263,0,2026-02-15
Queens,114.2,117.54,0.417849,69.25,-3.34,56.4,55.0,15.2,15.1,31.6,32.8,34.2,40.2,-6.692,0,2026-02-15
Southern Illinois,103.72,100.55,0.588354,69.39,3.17,50.2,49.2,17.3,18.6,30.3,28.1,34.0,33.7,-8.351,0,2026-02-15
San Diego St.,112.18,93.37,0.892002,68.48,18.82,53.5,47.3,17.5,21.7,29.5,30.9,37.1,36.8,1.098,0,2026-02-15
Nebraska Omaha,107.65,113.39,0.354858,67.57,-5.74,52.8,53.1,16.7,14.2,27.0,29.2,35.7,34.9,-10.165,0,2026-02-15
East Texas A&M,98.59,109.27,0.234745,68.98,-10.67,48.4,53.2,19.8,17.1,25.2,32.5,31.8,35.3,-11.389,0,2026-02-15
DePaul,108.08,101.34,0.677321,66.36,6.75,50.9,49.3,17.8,18.2,30.0,31.1,36.6,37.7,-3.937,0,2026-02-15
UT Rio Grande Valley,109.01,105.51,0.592858,66.87,3.5,53.9,48.3,18.5,17.0,29.1,32.0,28.3,38.2,-7.18,0,2026-02-15
Chicago St.,99.95,119.29,0.115584,66.12,-19.35,45.0,57.5,16.1,19.9,28.4,34.5,30.3,37.8,-15.371,0,2026-02-15
South Dakota,105.59,115.39,0.264984,70.13,-9.8,50.3,55.8,17.2,16.5,30.3,30.5,43.6,30.0,-9.153,0,2026-02-15
Montana St.,110.28,107.03,0.585111,65.62,3.25,52.5,51.4,14.9,16.2,27.7,28.9,31.2,30.6,-6.145,0,2026-02-15
Oklahoma St.,115.93,105.42,0.749014,72.22,10.52,53.0,51.8,16.4,16.9,30.3,30.3,39.1,33.3,-0.357,0,2026-02-15
Wagner,103.24,118.77,0.166374,65.52,-15.53,50.0,51.7,18.4,15.5,32.4,30.5,31.2,43.5,-12.129,0,2026-02-15
Bethune Cookman,102.66,107.01,0.382886,68.25,-4.35,50.1,49.8,19.1,16.0,29.6,31.3,39.5,39.3,-5.915,0,2026-02-15
Wofford,110.22,116.71,0.341101,67.94,-6.5,52.2,53.6,13.8,14.8,30.4,29.6,37.0,35.7,-6.826,0,2026-02-15
Cal Poly,107.99,114.02,0.34875,73.5,-6.03,51.9,54.5,21.1,16.7,30.5,30.4,36.6,33.5,-10.811,0,2026-02-15
Towson,102.02,104.66,0.427281,63.65,-2.63,45.8,50.2,16.4,15.9,36.0,26.9,30.3,30.6,-7.022,0,2026-02-15
Delaware St.,88.72,113.35,0.056416,66.1,-24.63,42.3,54.4,19.7,20.2,25.8,31.3,35.0,39.4,-15.197,0,2026-02-15
Norfolk St.,99.21,115.34,0.150262,67.99,-16.13,48.3,51.1,19.5,18.6,31.7,32.1,44.6,44.8,-10.675,0,2026-02-15
Vermont,106.99,114.06,0.323711,64.88,-7.08,53.9,51.3,14.6,14.6,26.7,22.4,31.2,37.0,-7.88,0,2026-02-15
Liberty,118.19,109.23,0.712154,63.89,8.95,60.0,51.7,13.3,17.9,19.5,31.9,30.5,25.6,0.687,0,2026-02-15
UNC Wilmington,110.84,107.45,0.588266,64.23,3.39,51.1,47.4,14.9,15.0,34.7,27.0,43.6,29.8,-1.39,0,2026-02-15
Le Moyne,101.76,112.08,0.24787,69.13,-10.31,53.1,49.3,19.6,15.3,25.8,30.3,40.6,33.0,-9.97,0,2026-02-15
Presbyterian,102.45,112.78,0.248984,63.6,-10.32,50.4,51.4,19.8,15.5,34.2,30.4,39.4,35.5,-10.522,0,2026-02-15
Michigan,128.02,90.29,0.982271,72.28,37.72,58.9,43.2,16.5,16.7,36.6,28.1,39.9,27.0,9.539,0,2026-02-15
Bellarmine,113.18,126.47,0.218237,64.26,-13.28,58.9,59.1,15.8,15.0,21.4,34.4,34.6,33.7,-10.882,0,2026-02-15
East Carolina,102.31,111.19,0.277397,68.44,-8.88,45.9,51.8,16.8,16.5,32.5,33.0,39.2,33.0,-11.139,0,2026-02-15
Northwestern,115.9,103.87,0.779039,65.9,12.03,50.9,49.9,12.8,16.7,27.5,34.5,34.6,35.8,-4.687,0,2026-02-15
Eastern Illinois,94.7,109.53,0.158136,65.68,-14.82,45.4,50.6,19.0,19.3,27.6,35.3,33.5,37.0,-11.686,0,2026-02-15
Buffalo,112.19,115.57,0.415418,66.34,-3.38,55.6,54.0,16.3,17.6,28.0,31.0,40.9,30.9,-7.006,0,2026-02-15
Northern Kentucky,107.69,110.53,0.425716,69.26,-2.84,52.9,54.5,16.5,19.3,31.9,33.2,35.3,37.3,-7.633,0,2026-02-15
Valparaiso,106.35,105.64,0.519184,65.2,0.71,46.6,49.8,15.9,16.9,32.4,30.2,37.7,36.4,-7.37,0,2026-02-15
Mercyhurst,100.9,110.39,0.262306,63.5,-9.49,49.4,50.0,15.0,19.4,27.1,31.5,24.2,41.5,-10.511,0,2026-02-15
Elon,112.04,116.44,0.390951,66.87,-4.4,53.6,53.7,15.5,16.2,32.7,33.4,34.0,35.1,-9.013,0,2026-02-15
Appalachian St.,104.61,104.85,0.49328,62.55,-0.25,49.7,46.4,15.2,14.1,31.0,28.9,36.1,30.9,-6.569,0,2026-02-15
West Georgia,102.42,116.4,0.186823,68.64,-13.97,48.8,54.8,15.8,15.1,31.5,30.1,29.6,36.2,-10.125,0,2026-02-15
Cleveland St.,110.53,121.87,0.24532,68.76,-11.34,53.9,55.3,18.6,14.6,28.9,38.1,41.9,33.6,-12.053,0,2026-02-15
Mississippi St.,111.95,102.45,0.734901,68.99,9.5,50.8,48.8,16.1,12.9,30.9,29.3,31.7,31.5,-3.461,0,2026-02-15
Utah Tech,110.29,110.51,0.494241,66.33,-0.22,52.7,50.3,17.6,17.5,29.1,34.7,29.1,33.8,-5.354,0,2026-02-15
St. John's,120.96,96.58,0.930152,69.96,24.38,51.8,48.0,14.9,19.8,36.8,31.6,44.0,32.4,4.002,0,2026-02-15
Long Beach St.,105.0,111.36,0.337267,67.76,-6.35,50.2,54.3,17.9,18.0,26.4,28.7,30.3,41.5,-12.551,0,2026-02-15
Samford,107.81,114.0,0.344808,66.52,-6.19,51.8,51.6,13.0,13.1,25.4,26.4,44.2,33.4,-8.166,0,2026-02-15
Eastern Washington,111.33,112.79,0.462662,67.92,-1.46,52.6,55.4,18.1,16.6,30.9,32.0,34.2,38.1,-11.26,0,2026-02-15
Kansas St.,112.87,106.12,0.670366,71.89,6.76,53.4,51.8,17.4,17.3,31.2,33.6,26.0,36.3,-5.134,0,2026-02-15
Pepperdine,102.54,111.61,0.274031,67.61,-9.07,46.7,54.0,18.7,16.6,27.3,33.8,34.6,28.1,-13.047,0,2026-02-15
Charleston,105.85,108.5,0.429446,68.28,-2.65,50.5,49.3,16.2,14.2,29.8,31.4,42.9,27.1,-6.155,0,2026-02-15
UC San Diego,106.32,103.02,0.589471,67.79,3.29,52.8,48.0,16.6,16.6,26.3,27.6,31.3,31.0,-5.032,0,2026-02-15
Grambling St.,99.47,108.1,0.277518,66.7,-8.63,49.8,50.8,21.4,20.6,29.8,32.9,44.8,41.6,-9.609,0,2026-02-15
Texas Southern,103.62,115.81,0.217744,68.77,-12.19,49.8,54.2,19.0,16.4,27.7,32.1,40.1,46.1,-10.185,0,2026-02-15
Central Connecticut,107.08,118.75,0.233343,64.65,-11.67,52.1,50.0,16.3,14.2,27.7,31.4,32.8,27.3,-7.627,0,2026-02-15
VMI,99.18,124.34,0.069074,67.09,-25.17,47.3,56.9,15.9,16.7,26.0,38.5,31.2,36.2,-17.755,0,2026-02-15
Auburn,126.0,104.64,0.894408,67.16,21.36,52.4,53.0,14.2,16.9,38.4,31.7,45.8,34.9,1.278,0,2026-02-15
New Orleans,109.95,113.32,0.413992,69.77,-3.37,50.2,49.6,20.9,14.7,34.7,34.6,45.5,40.1,-8.532,0,2026-02-15
Idaho St.,109.85,119.06,0.283695,64.15,-9.21,52.3,54.8,17.3,15.2,32.7,30.0,38.7,35.5,-11.787,0,2026-02-15
Columbia,109.27,111.84,0.433672,66.64,-2.57,54.7,51.1,19.6,14.3,36.2,28.0,30.8,33.0,-5.294,0,2026-02-15
IU Indy,107.12,117.22,0.261877,73.83,-10.1,51.8,57.9,15.7,19.9,29.0,37.0,21.9,47.3,-15.873,0,2026-02-15
Western Carolina,109.63,116.58,0.330323,68.2,-6.95,50.0,55.2,17.4,14.6,34.7,27.6,29.9,39.4,-10.202,0,2026-02-15
Eastern Kentucky,108.68,119.44,0.252394,67.25,-10.76,51.6,55.3,17.4,15.1,33.1,31.7,29.6,37.2,-12.834,0,2026-02-15
Penn,107.32,107.77,0.488059,68.82,-0.45,50.4,52.4,15.6,16.9,31.0,31.0,37.2,28.3,-6.153,0,2026-02-15
South Carolina St.,95.88,118.31,0.081828,68.68,-22.43,45.9,54.8,20.7,17.8,30.6,39.0,39.4,52.7,-12.835,0,2026-02-15
Idaho,108.64,108.49,0.503995,67.62,0.15,52.2,51.4,15.3,15.6,27.5,25.8,35.1,39.6,-8.2,0,2026-02-15
Stony Brook,104.93,108.71,0.399682,65.3,-3.78,50.4,49.6,17.0,16.5,28.4,31.9,28.9,33.6,-7.545,0,2026-02-15
Evansville,100.86,112.0,0.230583,66.96,-11.14,49.0,54.5,19.5,16.2,23.2,30.3,31.3,32.1,-14.312,0,2026-02-15
Saint Peter's,103.95,109.76,0.348683,65.51,-5.8,45.5,48.9,16.6,20.2,37.4,33.3,36.5,47.8,-6.044,0,2026-02-15
Virginia,120.83,95.7,0.935937,65.2,25.13,54.4,45.0,15.9,16.0,39.7,28.5,35.1,34.8,5.002,0,2026-02-15
UCF,121.01,106.69,0.809756,68.88,14.32,53.7,52.9,16.2,16.2,35.8,27.5,30.4,34.2,2.11,0,2026-02-15
Drexel,103.1,106.58,0.405556,64.06,-3.48,50.8,47.5,18.7,16.8,31.0,31.2,30.0,37.1,-9.913,0,2026-02-15
Charleston Southern,104.05,112.11,0.297712,71.21,-8.06,53.5,47.6,18.9,12.9,30.4,29.7,29.5,43.9,-11.752,0,2026-02-15
Northern Iowa,105.89,97.11,0.730157,61.91,8.78,52.0,46.9,14.6,17.7,21.7,25.1,26.0,30.6,-4.669,0,2026-02-15
South Carolina,111.95,105.03,0.67558,66.36,6.92,50.8,50.7,14.3,14.8,26.9,31.5,36.9,34.8,-5.159,0,2026-02-15
Lamar,106.3,110.73,0.384739,65.09,-4.43,48.7,51.2,17.8,17.0,35.5,28.6,28.7,45.4,-9.631,0,2026-02-15
Kentucky,120.11,101.07,0.879253,67.9,19.05,53.8,48.0,14.8,15.9,33.9,29.5,38.2,35.7,2.902,0,2026-02-15
Lafayette,99.28,114.17,0.167074,66.61,-14.88,48.2,53.0,15.8,15.5,26.5,29.8,31.9,31.2,-15.494,0,2026-02-15
VCU,118.89,105.18,0.803481,69.37,13.7,54.6,48.6,15.8,17.2,33.7,29.9,44.8,35.4,0.491,0,2026-02-15
Wisconsin,125.22,101.94,0.914116,69.04,23.27,54.0,50.6,13.1,14.6,29.9,26.4,34.5,32.2,2.816,0,2026-02-15
Alabama,128.88,102.33,0.934166,73.59,26.55,55.3,48.3,13.1,12.3,31.2,32.0,37.0,35.6,4.74,0,2026-02-15
Tennessee Tech,102.17,120.24,0.133233,66.88,-18.07,49.9,52.4,19.5,15.4,32.4,32.4,34.0,32.9,-13.144,0,2026-02-15
NJIT,100.05,111.33,0.226396,68.29,-11.28,47.7,49.2,17.0,15.8,26.0,32.0,34.5,39.1,-7.876,0,2026-02-15
North Alabama,100.7,120.72,0.110499,65.13,-20.02,48.2,55.4,17.1,14.5,30.1,33.3,36.3,30.3,-13.488,0,2026-02-15
Alabama A&M,101.45,114.3,0.202368,65.54,-12.85,47.8,51.8,17.0,17.0,27.1,29.1,44.5,39.2,-8.093,0,2026-02-15
Cal Baptist,107.48,102.38,0.636319,65.49,5.1,47.8,46.7,18.0,16.3,38.7,26.4,37.5,36.5,-2.503,0,2026-02-15
