team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
Saint Mary's,115.5,95.9,.8939,64.0,19.60,50.6,46.4,15.2,18.6,42.8,27.0,34.3,25.7,+0.6,.617,2025-01-12
Pittsburgh,118.5,98.6,.8922,69.2,19.90,55.3,48.4,14.7,17.8,29.7,29.4,34.5,30.8,+1.3,.6684,2025-01-12
Connecticut,122.5,102.8,.8825,65.5,19.70,58.1,48.1,15.4,17.1,33.8,26.7,31.4,42.9,+1.4,.6903,2025-01-12
UCLA,109.1,91.9,.8784,67.4,17.20,52.0,48.7,17.4,25.6,33.1,27.8,35.0,36.8,+0.6,.7122,2025-01-12
BYU,116.8,98.3,.8782,68.5,18.50,56.3,49.7,17.4,18.5,36.1,21.6,29.5,28.0,-1.1,.7164,2025-01-12
San Diego St.,107.4,90.6,.8757,67.0,16.80,49.1,42.4,17.0,19.0,31.6,30.8,29.1,35.8,+1.2,.6431,2025-01-12
Georgia,112.6,95.0,.8754,67.9,17.60,54.5,44.1,19.1,19.2,38.7,27.8,43.4,26.7,+2.0,.7024,2025-01-12
Louisville,115.3,97.4,.8742,69.5,17.90,51.1,50.7,16.7,19.3,35.0,26.7,37.1,27.8,+1.9,.6978,2025-01-12
Clemson,115.3,97.6,.8716,66.1,17.70,53.7,49.5,16.1,20.7,34.3,29.0,28.0,28.8,+0.7,.6621,2025-01-12
Texas,117.2,99.3,.8702,68.4,17.90,56.9,46.1,13.2,18.4,30.2,29.2,36.7,31.7,-0.6,.7132,2025-01-12
Cincinnati,107.9,91.5,.8697,66.0,16.40,52.5,43.1,15.8,18.7,36.9,28.5,23.7,25.2,-0.47,.7119,2025-01-12
Memphis,114.7,97.6,.8649,71.4,17.10,53.5,48.6,20.4,19.4,33.1,34.3,44.8,32.5,+3.8,.6327,2025-01-12
Nebraska,110.4,94.2,.8617,69.8,16.20,52.9,48.6,17.8,19.7,27.6,27.1,39.1,27.8,+1.3,.7184,2025-01-12
Iowa,119.3,101.8,.8613,73.1,17.50,59.2,52.0,13.9,20.7,25.7,32.5,27.8,22.9,+0.5,.7086,2025-01-12
Missouri,119.2,101.7,.8605,69.2,17.50,57.4,48.3,15.9,22.5,33.5,31.8,51.1,28.3,+0.7,.6884,2025-01-12
Ohio St.,114.2,97.6,.8588,69.2,16.60,55.5,45.2,15.7,17.4,28.7,30.1,37.8,38.7,-0.02,.7481,2025-01-12
New Mexico,112.9,96.5,.8585,74.8,16.40,50.1,49.9,16.0,20.7,32.3,27.0,39.2,36.9,+1.7,.622,2025-01-12
North Carolina,116.0,99.6,.8526,73.8,16.40,53.3,48.6,15.3,15.4,27.8,28.7,37.6,30.9,+1.3,.7094,2025-01-12
Boise St.,117.0,100.7,.8489,67.1,16.30,52.6,49.3,16.8,15.9,35.0,24.0,39.9,29.4,-1.0,.6123,2025-01-12
TCU,106.5,92.0,.8421,67.8,14.50,49.2,48.4,16.2,20.3,31.1,29.9,33.9,26.1,-0.23,.7495,2025-01-12
Creighton,113.5,98.2,.8407,69.7,15.30,55.1,46.5,19.0,12.0,25.6,27.3,27.7,17.5,-0.10,.7207,2025-01-12
Oklahoma,118.6,102.7,.8388,68.4,15.90,56.2,49.0,16.8,19.6,29.6,34.1,35.1,31.5,+2.0,.7187,2025-01-12
Vanderbilt,115.0,99.7,.8377,71.7,15.30,54.3,48.7,14.2,22.4,33.1,28.4,35.4,33.8,+0.46,.6933,2025-01-12
Indiana,111.6,96.8,.8371,70.6,14.80,52.5,48.7,17.5,16.7,33.1,27.5,35.5,27.6,+0.9,.749,2025-01-12
Villanova,123.7,107.4,.8359,64.1,16.30,57.6,50.8,15.1,16.2,34.7,29.1,27.6,33.3,-1.3,.6454,2025-01-12
Utah St.,118.0,102.6,.8328,70.2,15.40,55.3,51.3,16.9,21.3,36.2,29.6,38.0,29.9,+3.1,.5966,2025-01-12
McNeese St.,111.7,97.2,.8319,66.1,14.50,51.1,47.5,16.9,22.0,34.6,32.5,38.1,35.8,-1.5,.4709,2025-01-12
VCU,110.2,96.0,.8299,67.6,14.20,52.2,44.9,17.6,21.7,35.3,30.4,34.5,35.0,-1.1,.5253,2025-01-12
Penn St.,113.5,99.0,.8282,72.9,14.50,54.2,49.8,15.9,22.5,32.1,29.2,37.0,29.8,-0.6,.6562,2025-01-12
Arizona St.,109.2,95.3,.8277,68.9,13.90,52.2,47.2,18.6,17.0,27.2,30.1,36.8,25.9,+1.3,.7866,2025-01-12
North Texas,110.4,96.6,.8231,62.8,13.80,51.7,49.0,17.4,23.4,33.0,27.0,36.8,44.2,-0.7,.5117,2025-01-12
St. Bonaventure,110.2,96.5,.8216,65.1,13.70,52.2,48.2,16.4,19.6,31.6,26.7,34.6,24.0,-0.33,.5049,2025-01-12
Arkansas,108.8,95.3,.8214,70.7,13.50,54.8,47.1,16.5,18.8,27.8,27.3,31.3,25.7,-0.15,.7278,2025-01-12
SMU,116.2,102.0,.8185,71.6,14.20,54.1,48.2,16.2,18.8,38.4,29.4,39.1,33.1,-0.09,.6195,2025-01-12
USC,111.5,98.5,.8069,69.6,13.00,52.8,48.9,16.5,19.3,26.1,28.8,38.2,35.1,-1.4,.7217,2025-01-12
Florida St.,109.7,97.0,.8050,71.0,12.70,52.8,47.4,17.6,21.1,29.4,30.3,42.0,39.0,-1.1,.6198,2025-01-12
Liberty,110.0,97.4,.8021,66.7,12.60,57.7,46.2,16.0,17.8,21.8,27.5,30.3,26.7,-0.42,.4795,2025-01-12
Drake,109.8,97.4,.7981,60.8,12.40,52.5,51.3,19.6,22.9,38.1,24.6,43.7,39.3,+0.7,.4992,2025-01-12
Washington St.,113.6,100.8,.7968,72.8,12.80,57.2,49.8,21.0,17.0,33.6,29.9,34.5,31.4,-0.6,.5864,2025-01-12
Nevada,113.2,100.8,.7923,64.5,12.40,54.6,49.4,16.4,19.0,30.8,25.7,39.0,38.2,-2.7,.6129,2025-01-12
Santa Clara,114.2,101.8,.7911,69.6,12.40,54.3,49.5,17.3,17.0,34.2,29.2,30.6,32.5,-1.7,.5871,2025-01-12
Utah,111.5,99.3,.7906,71.9,12.20,54.8,46.5,16.4,17.3,33.8,28.6,34.3,32.5,-1.9,.6868,2025-01-12
San Francisco,110.9,98.9,.7893,68.4,12.00,54.4,48.3,17.9,19.5,30.4,28.4,35.4,33.4,-1.0,.5618,2025-01-12
UC Irvine,102.9,91.8,.7881,69.9,11.10,50.3,44.8,19.3,17.6,28.5,24.5,37.1,20.0,+1.8,.482,2025-01-12
Xavier,112.9,100.8,.7867,69.7,12.10,53.6,47.9,16.5,16.8,27.3,26.6,39.3,30.9,-1.9,.6769,2025-01-12
Dayton,116.5,104.0,.7866,67.1,12.50,53.7,49.3,14.4,16.5,29.3,26.8,40.6,30.3,-0.8,.5916,2025-01-12
Oregon St.,112.7,100.6,.7864,65.5,12.10,55.5,47.0,17.7,18.5,32.0,26.4,35.6,32.0,-1.9,.514,2025-01-12
Northwestern,108.9,97.4,.7842,66.5,11.50,49.3,49.9,14.4,21.1,31.7,27.1,33.8,33.9,-1.1,.7294,2025-01-12
North Dakota St.,120.1,108.5,.7630,65.8,11.60,59.5,50.7,15.8,10.0,27.0,27.6,34.2,27.0,-3.2,.4002,2025-01-12
Lipscomb,108.3,98.2,.7549,67.8,10.10,53.7,48.4,16.4,18.0,25.1,29.3,29.2,22.0,-2.6,.3833,2025-01-12
Colorado St.,108.0,98.0,.7528,68.4,10.00,53.5,47.6,17.8,18.1,24.9,25.9,26.9,33.5,-2.1,.6265,2025-01-12
Stanford,115.2,104.7,.7506,68.0,10.50,51.3,50.7,14.8,18.3,33.5,26.4,34.7,35.2,-1.2,.6114,2025-01-12
Yale,113.9,103.6,.7469,68.4,10.30,54.1,49.5,15.7,16.8,34.5,24.7,33.0,36.9,-3.4,.4267,2025-01-12
LSU,108.2,98.7,.7432,69.9,9.50,54.2,44.7,18.9,17.9,34.7,32.4,33.6,29.0,-0.9,.6954,2025-01-12
Georgetown,105.5,96.2,.7429,69.9,9.30,52.7,44.7,19.5,20.8,34.8,29.0,27.2,27.0,-0.47,.6143,2025-01-12
South Carolina,109.0,99.5,.7408,66.3,9.50,50.5,48.5,17.0,15.3,30.7,28.0,44.8,29.0,-1.3,.7247,2025-01-12
UC San Diego,108.5,99.2,.7380,67.1,9.30,53.3,51.3,14.3,24.4,25.8,26.8,36.7,31.6,-0.5,.4159,2025-01-12
Notre Dame,114.2,104.4,.7378,66.0,9.80,54.2,50.4,15.7,14.5,28.8,26.1,29.3,29.8,-3.6,.6377,2025-01-12
Butler,111.4,102.0,.7332,68.3,9.40,51.9,46.3,17.4,11.5,26.4,30.2,44.3,23.3,-3.5,.704,2025-01-12
Saint Joseph's,109.0,99.8,.7330,70.0,9.20,53.5,46.1,17.2,16.9,28.6,27.3,31.0,25.5,-2.9,.523,2025-01-12
Bradley,110.6,101.4,.7304,66.6,9.20,57.1,46.5,18.5,16.6,26.5,29.7,34.3,36.3,-0.22,.51,2025-01-12
George Mason,102.9,94.4,.7298,66.4,8.50,52.2,42.7,20.8,17.5,34.5,28.6,47.2,29.7,-2.1,.502,2025-01-12
Wake Forest,104.9,96.6,.7205,67.7,8.30,50.1,45.6,17.8,21.3,28.7,32.4,33.1,29.6,+1.0,.6405,2025-01-12
Colorado,108.0,99.6,.7168,69.1,8.40,53.0,48.7,21.3,16.7,29.5,26.5,37.5,29.2,-1.1,.7466,2025-01-12
UCF,109.9,101.7,.7106,71.6,8.20,48.4,50.2,16.9,19.8,33.0,33.7,38.8,29.2,+0.6,.7357,2025-01-12
Davidson,112.9,104.5,.7082,66.9,8.40,54.4,50.7,14.7,15.4,25.3,26.3,34.2,31.4,-1.0,.4912,2025-01-12
N.C. State,108.5,101.3,.6874,65.4,7.20,50.4,49.4,14.9,20.4,30.6,33.0,36.4,30.2,-2.6,.6215,2025-01-12
South Dakota St.,110.9,103.7,.6845,70.5,7.20,53.1,51.0,18.6,13.0,32.2,20.8,28.5,30.8,-3.7,.4382,2025-01-12
St. Thomas,115.7,108.3,.6825,69.6,7.40,58.8,51.6,14.6,18.1,21.0,33.4,33.1,36.5,-2.0,.3993,2025-01-12
Rutgers,110.2,103.4,.6750,70.9,6.80,50.3,51.2,15.3,17.1,29.8,30.0,36.1,26.9,-2.9,.7207,2025-01-12
Samford,114.9,108.0,.6713,71.4,6.90,57.5,53.3,18.9,22.8,34.5,35.5,30.3,37.8,+0.04,.4104,2025-01-12
Middle Tennessee,109.6,103.2,.6652,70.3,6.40,50.4,48.9,17.2,16.9,32.5,29.2,32.4,33.4,-1.4,.5263,2025-01-12
High Point,116.6,109.9,.6640,67.7,6.70,55.3,48.2,15.6,16.7,33.4,32.8,41.5,36.7,-2.2,.3592,2025-01-12
Providence,110.0,103.7,.6637,65.9,6.30,52.3,46.0,18.9,13.3,35.5,28.5,34.5,34.8,-3.3,.6761,2025-01-12
UTEP,107.5,101.4,.6629,68.8,6.10,51.4,51.1,18.4,25.1,25.1,36.3,39.5,43.7,-1.6,.5001,2025-01-12
Arkansas St.,106.9,100.9,.6602,70.2,6.00,48.1,46.3,15.6,17.9,32.0,32.5,36.8,41.3,-1.4,.4412,2025-01-12
UNLV,110.5,104.3,.6581,66.5,6.20,52.4,50.8,16.1,19.2,27.7,34.3,33.9,31.7,-2.5,.6137,2025-01-12
Kansas St.,109.3,103.4,.6559,69.2,5.90,52.7,49.9,18.6,18.2,31.9,31.7,29.4,27.1,-3.4,.7327,2025-01-12
South Alabama,106.5,100.7,.6552,64.1,5.80,52.3,48.1,14.5,21.4,27.2,30.9,31.9,22.1,-2.5,.3912,2025-01-12
Northern Iowa,112.6,107.1,.6411,66.0,5.50,58.8,51.7,16.0,17.1,24.2,26.5,34.1,29.7,-4.3,.5146,2025-01-12
Akron,110.2,105.2,.6315,72.7,5.00,51.5,51.3,17.4,19.7,33.3,31.4,26.0,31.6,-2.5,.395,2025-01-12
Grand Canyon,104.1,99.5,.6274,73.3,4.60,48.1,48.8,17.5,21.5,31.9,26.1,43.3,30.6,-2.5,.4181,2025-01-12
Illinois St.,113.1,108.1,.6268,66.1,5.00,56.9,52.9,16.8,16.0,25.5,24.2,33.1,30.4,-4.2,.4923,2025-01-12
Kent St.,97.7,93.5,.6252,66.2,4.20,43.6,46.0,16.5,21.4,34.5,27.0,26.3,40.3,-1.0,.427,2025-01-12
Minnesota,106.0,101.6,.6211,63.5,4.40,50.2,48.7,15.8,16.8,29.6,30.2,33.4,30.0,-3.6,.7119,2025-01-12
DePaul,110.0,105.4,.6199,69.3,4.60,53.7,51.1,18.4,16.7,30.7,27.9,31.5,28.5,-3.5,.6423,2025-01-12
Troy,105.6,101.4,.6157,66.9,4.20,50.7,50.1,22.5,19.8,37.8,32.8,37.6,27.6,-2.5,.424,2025-01-12
Washington,105.6,101.4,.6153,70.0,4.20,49.5,49.5,16.7,18.3,29.9,29.5,38.1,35.5,-1.2,.7045,2025-01-12
UAB,113.0,108.5,.6140,71.1,4.50,51.2,49.5,14.7,16.5,38.2,29.5,31.3,29.9,-4.7,.4945,2025-01-12
Florida Atlantic,110.7,106.3,.6136,72.0,4.40,53.0,51.5,16.2,18.6,28.5,32.8,32.8,31.8,-3.9,.5293,2025-01-12
Rhode Island,104.7,100.7,.6101,71.9,4.00,51.2,45.3,16.9,16.3,29.3,26.7,43.8,29.1,-1.2,.4664,2025-01-12
Virginia,105.2,101.3,.6085,61.3,3.90,51.1,48.0,18.3,15.6,23.3,30.3,26.4,25.8,-2.6,.6443,2025-01-12
Oklahoma St.,105.3,101.6,.6038,71.9,3.70,47.5,54.1,18.2,21.6,34.8,25.4,41.5,34.3,-1.9,.7153,2025-01-12
Georgia Tech,104.4,100.7,.6030,71.4,3.70,50.8,48.4,17.0,16.2,29.4,27.8,32.3,31.8,-4.2,.6067,2025-01-12
California,112.5,108.6,.6025,69.1,3.90,50.9,53.8,17.5,16.8,36.2,29.3,41.5,34.1,-3.4,.6285,2025-01-12
Western Kentucky,102.7,99.1,.6024,75.1,3.60,48.3,46.1,16.3,18.0,21.8,28.0,37.0,39.0,-2.3,.5167,2025-01-12
Appalachian St.,103.7,100.0,.6023,65.5,3.70,51.7,46.7,18.7,16.0,28.2,31.1,37.0,23.2,-4.1,.3986,2025-01-12
Furman,106.7,102.9,.6003,66.1,3.80,52.3,47.8,17.9,17.8,28.9,30.3,32.2,29.9,+0.28,.4012,2025-01-12
New Mexico St.,108.3,104.6,.5991,66.9,3.70,49.5,46.9,17.1,13.9,34.5,30.4,33.9,43.5,-2.9,.4946,2025-01-12
Northern Colorado,112.1,108.4,.5970,71.0,3.70,56.5,54.5,15.4,15.3,24.9,23.1,27.7,35.9,-1.7,.39,2025-01-12
Illinois Chicago,109.9,106.6,.5886,70.0,3.30,51.8,51.9,18.9,15.7,33.9,26.6,33.9,34.1,-2.8,.4856,2025-01-12
George Washington,106.3,103.1,.5861,69.6,3.20,51.8,45.8,16.9,19.2,31.1,32.0,42.6,28.4,-1.3,.4552,2025-01-12
Saint Louis,110.2,107.0,.5841,68.2,3.20,57.1,48.9,17.2,14.1,24.6,28.2,32.4,24.9,-3.2,.5481,2025-01-12
Murray St.,106.4,103.3,.5841,65.9,3.10,51.6,50.4,17.6,17.4,27.0,26.1,46.5,33.3,-3.4,.5192,2025-01-12
Cornell,113.5,110.3,.5804,71.7,3.20,58.9,51.8,17.7,17.0,25.2,32.9,29.2,32.6,-3.4,.397,2025-01-12
Charleston,104.3,101.4,.5796,73.6,2.90,51.5,49.2,17.2,17.2,25.0,28.5,35.1,30.2,-1.5,.4158,2025-01-12
Purdue Fort Wayne,112.3,109.3,.5766,69.6,3.00,55.7,54.4,13.4,20.8,22.2,32.2,29.1,27.0,-3.0,.3903,2025-01-12
Louisiana Tech,109.1,106.2,.5753,66.3,2.90,54.9,47.9,20.4,15.2,30.5,30.0,31.9,29.2,-1.5,.4739,2025-01-12
Ohio,107.1,104.4,.5711,71.7,2.70,54.1,51.7,16.7,18.8,26.0,28.2,31.8,37.6,-3.8,.4023,2025-01-12
Miami FL,116.7,113.9,.5692,68.2,2.80,53.8,55.0,16.2,15.4,31.1,28.1,28.3,28.3,-7.9,.6354,2025-01-12
North Alabama,109.0,106.4,.5673,68.3,2.60,51.4,52.4,13.5,18.3,32.4,29.5,26.4,27.8,-3.6,.3454,2025-01-12
Wyoming,103.9,101.7,.5600,65.4,2.20,52.3,49.2,20.9,16.3,31.4,26.4,35.3,37.1,-3.2,.5675,2025-01-12
UC Santa Barbara,107.3,105.2,.5581,65.6,2.10,55.7,47.4,18.8,16.7,29.1,26.6,26.7,30.2,-3.2,.3921,2025-01-12
UNC Wilmington,108.4,106.5,.5508,66.7,1.90,48.6,50.1,15.9,17.6,34.9,29.8,43.8,32.2,-3.0,.3788,2025-01-12
Utah Valley,101.7,100.1,.5461,69.4,1.60,48.7,48.7,18.3,17.2,30.9,25.1,38.7,32.4,-3.3,.4251,2025-01-12
Princeton,107.4,105.7,.5455,68.8,1.70,53.9,51.5,15.5,17.9,25.4,26.8,31.4,32.4,-1.5,.4457,2025-01-12
Temple,106.5,104.8,.5448,71.2,1.70,49.5,47.0,16.0,16.0,31.0,32.5,44.8,31.6,-3.7,.4701,2025-01-12
Virginia Tech,106.7,105.1,.5436,66.0,1.60,51.6,52.3,20.4,17.3,32.8,29.8,31.4,32.4,-4.6,.6312,2025-01-12
Wichita St.,108.2,106.6,.5422,71.9,1.60,50.1,51.7,15.0,15.8,28.4,28.9,37.3,26.8,-2.8,.5193,2025-01-12
Syracuse,106.5,105.1,.5405,70.8,1.40,50.3,51.7,17.3,14.1,29.9,24.7,35.0,30.2,-3.2,.6539,2025-01-12
Elon,107.3,105.9,.5391,65.7,1.40,49.5,45.5,18.8,12.5,39.0,30.9,41.2,21.0,-2.8,.3679,2025-01-12
Loyola Marymount,102.9,101.6,.5370,68.6,1.30,49.0,48.5,16.7,15.0,25.3,29.5,27.5,28.3,-3.4,.5381,2025-01-12
Texas A&M Corpus Chris,110.4,109.0,.5355,69.7,1.40,54.4,52.8,17.0,18.9,32.5,33.6,38.5,47.0,-2.6,.3903,2025-01-12
Norfolk St.,107.9,106.8,.5316,67.6,1.10,52.8,49.5,18.1,18.8,27.9,34.9,38.3,35.7,-3.0,.3327,2025-01-12
James Madison,109.5,108.4,.5308,67.4,1.10,50.3,52.7,18.2,15.1,33.7,26.3,29.0,33.0,-4.8,.4285,2025-01-12
Seattle,106.9,106.1,.5209,67.5,0.80,47.5,55.7,18.7,18.1,31.0,25.1,46.0,32.8,-6.3,.4547,2025-01-12
Tulane,104.6,103.8,.5199,68.7,0.80,50.7,47.9,16.2,18.9,27.3,29.6,33.9,34.4,-5.8,.4534,2025-01-12
Milwaukee,104.4,103.7,.5188,69.8,0.70,50.2,50.6,20.2,17.7,40.1,24.9,38.2,32.0,-3.3,.3964,2025-01-12
Cal Baptist,109.1,108.4,.5185,67.8,0.70,48.8,52.4,16.0,17.1,33.0,29.2,27.2,29.0,-4.8,.4513,2025-01-12
Duquesne,104.0,103.4,.5170,65.1,0.60,48.9,49.0,17.6,18.6,33.3,29.6,30.8,39.7,-7.0,.5184,2025-01-12
UNC Greensboro,105.7,105.0,.5167,64.5,0.70,50.4,48.6,15.7,16.6,31.4,33.1,29.6,31.7,-3.8,.3754,2025-01-12
Cal St. Northridge,103.3,102.7,.5163,73.8,0.60,51.4,48.5,18.5,21.5,32.6,23.3,39.4,52.8,-3.6,.4063,2025-01-12
Belmont,110.7,110.1,.5162,72.5,0.60,56.0,54.5,16.4,17.2,27.1,26.3,25.8,26.8,-2.1,.4933,2025-01-12
Miami OH,108.3,108.0,.5085,69.9,0.30,55.3,54.1,16.4,21.1,26.7,26.9,22.3,35.8,-1.8,.3653,2025-01-12
South Florida,107.3,107.0,.5073,69.7,0.30,54.1,49.4,18.5,17.0,28.4,30.0,33.6,33.6,-3.8,.4921,2025-01-12
Chattanooga,112.1,111.8,.5065,67.9,0.30,55.6,52.8,16.4,15.7,25.4,29.5,27.9,32.7,-4.0,.429,2025-01-12
Jacksonville St.,109.5,109.4,.5037,66.6,0.10,51.1,49.5,16.1,10.4,32.7,26.8,33.8,28.1,-4.1,.5011,2025-01-12
San Jose St.,109.2,109.1,.5018,66.3,0.10,50.3,53.2,15.3,16.5,27.8,31.3,34.7,29.3,-6.3,.5488,2025-01-12
Bryant,105.5,105.5,.5007,74.3,0.00,50.1,48.6,18.8,17.2,32.6,32.3,33.2,33.2,-6.0,.3335,2025-01-12
Jacksonville,100.1,100.1,.4977,68.9,0.00,49.4,51.7,22.6,20.4,35.1,30.9,28.5,37.5,-3.3,.3957,2025-01-12
Montana St.,104.2,104.4,.4954,68.0,-0.20,51.4,49.0,15.5,16.0,20.4,28.7,29.0,34.5,-6.9,.4401,2025-01-12
La Salle,105.6,105.8,.4942,71.7,-0.20,47.8,52.5,15.4,16.4,32.1,26.3,30.4,31.3,-3.6,.5201,2025-01-12
Wright St.,107.6,107.8,.4933,68.0,-0.20,55.3,52.0,16.8,15.3,23.6,27.0,26.3,32.0,-6.1,.3872,2025-01-12
Radford,107.9,108.2,.4919,65.1,-0.30,49.2,50.7,18.2,16.6,35.2,30.1,40.1,37.2,-1.9,.4044,2025-01-12
Loyola Chicago,105.2,105.6,.4880,69.0,-0.40,51.8,50.7,17.5,18.8,31.3,27.1,35.3,32.3,-3.8,.5049,2025-01-12
Seton Hall,99.7,100.1,.4872,64.6,-0.40,46.4,52.5,18.9,21.4,34.5,26.8,34.9,38.6,-5.7,.6845,2025-01-12
Merrimack,100.7,101.2,.4858,65.6,-0.50,49.4,47.8,16.0,21.1,20.8,38.1,24.8,32.9,-4.0,.3713,2025-01-12
Eastern Kentucky,108.7,109.3,.4844,69.8,-0.60,47.7,52.1,15.1,19.2,32.7,37.8,25.2,33.6,-5.3,.3824,2025-01-12
Kennesaw St.,104.7,105.7,.4745,72.3,-1.00,48.0,48.4,20.7,15.2,34.0,31.0,40.0,42.5,-4.0,.5198,2025-01-12
Oakland,104.4,105.6,.4685,63.1,-1.20,46.3,51.9,17.4,16.1,34.3,34.9,26.7,27.5,-6.5,.4644,2025-01-12
Hawaii,105.4,106.6,.4667,66.4,-1.20,53.4,47.6,19.9,12.7,33.1,24.0,43.6,35.8,-3.0,.4257,2025-01-12
Pepperdine,105.3,106.6,.4651,70.6,-1.30,50.8,49.1,17.8,16.0,27.7,29.2,31.9,30.1,-5.3,.5322,2025-01-12
UT Rio Grande Valley,108.5,109.9,.4649,70.7,-1.40,52.3,52.4,18.2,17.7,33.0,30.7,24.3,35.1,-3.1,.3864,2025-01-12
Lamar,102.4,103.8,.4614,67.2,-1.40,47.6,49.5,18.7,18.4,35.1,33.8,26.5,34.1,-3.9,.4342,2025-01-12
Delaware,110.3,112.0,.4564,71.6,-1.70,55.0,49.6,16.5,15.5,21.8,34.8,34.9,34.9,-5.4,.3977,2025-01-12
Nicholls St.,104.2,105.8,.4550,69.8,-1.60,46.1,48.0,15.8,15.8,30.6,33.3,27.6,41.8,-3.2,.4314,2025-01-12
East Tennessee St.,106.5,108.2,.4547,67.2,-1.70,52.3,51.5,16.6,19.4,38.0,29.5,31.2,40.2,-5.3,.368,2025-01-12
Wofford,108.6,110.5,.4507,65.4,-1.90,52.1,53.4,18.0,14.7,34.9,27.6,24.5,39.2,-4.8,.4304,2025-01-12
Northeastern,101.8,103.6,.4492,69.5,-1.80,50.1,49.1,19.3,17.4,31.4,28.3,29.7,32.2,-4.9,.3823,2025-01-12
Marshall,102.9,104.8,.4479,69.6,-1.90,49.2,50.2,17.3,18.2,32.3,30.1,39.9,43.8,-5.6,.3795,2025-01-12
