team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
Drexel,103.3,105.5,.4405,63.7,-2.20,52.2,47.8,18.6,14.4,33.0,30.1,24.2,28.2,-11.6,.3608,2025-03-16
Northeastern,103.9,106.3,.4357,68.2,-2.40,51.1,50.3,18.6,18.2,31.4,31.4,28.0,30.3,-11.0,.3823,2025-03-16
UTSA,107.0,109.5,.4341,70.4,-2.50,49.7,53.3,15.7,20.6,27.0,35.5,29.0,43.9,-12.6,.4879,2025-03-16
Merrimack,98.8,101.3,.4296,65.2,-2.50,49.4,46.9,13.8,23.2,20.8,38.6,24.4,29.9,-9.8,.3713,2025-03-16
Jacksonville,100.9,103.4,.4290,68.1,-2.50,50.1,50.7,19.3,18.7,35.3,30.5,28.2,34.5,-7.6,.3957,2025-03-16
Central Connecticut,99.2,101.7,.4266,66.3,-2.50,52.2,47.7,17.2,18.1,26.5,25.3,25.9,18.9,-4.6,.2395,2025-03-16
Portland St.,101.1,103.8,.4240,68.9,-2.70,50.5,50.0,18.4,19.6,33.4,30.4,34.3,34.9,-9.3,.3543,2025-03-16
Princeton,104.2,107.1,.4236,67.4,-2.90,51.5,53.4,15.2,17.3,26.2,24.2,24.6,31.7,-6.2,.4457,2025-03-16
South Carolina St.,101.9,104.7,.4236,69.9,-2.80,50.8,50.1,19.9,22.8,35.7,32.7,42.9,47.0,-9.2,.2836,2025-03-16
Cal Poly,108.3,111.3,.4222,75.2,-3.00,55.2,53.2,20.7,19.1,27.6,33.2,26.8,32.4,-11.8,.4761,2025-03-16
Dartmouth,100.4,103.2,.4217,71.5,-2.80,50.3,49.1,16.2,13.8,22.8,24.9,30.3,23.2,-10.6,.3622,2025-03-16
Southeastern Louisiana,103.8,106.9,.4173,67.6,-3.10,49.2,51.4,17.4,18.8,30.9,29.4,34.7,36.5,-9.1,.4032,2025-03-16
Wright St.,109.0,112.2,.4173,68.1,-3.20,56.3,53.2,17.8,14.2,28.0,27.9,27.0,34.5,-13.4,.3872,2025-03-16
Pepperdine,106.0,109.2,.4166,69.8,-3.20,49.6,52.5,16.1,15.3,27.7,30.0,31.6,27.2,-12.4,.5322,2025-03-16
Texas St.,108.4,111.8,.4122,66.7,-3.40,50.7,49.9,18.1,16.1,35.2,31.5,36.0,41.6,-11.4,.4021,2025-03-16
Brown,102.7,106.0,.4107,66.5,-3.30,51.1,49.3,17.1,15.7,30.1,30.7,28.0,29.1,-8.6,.3934,2025-03-16
Indiana St.,108.6,112.1,.4098,73.0,-3.50,54.6,54.3,19.5,15.8,26.2,27.0,35.9,38.8,-12.0,.4743,2025-03-16
UT Rio Grande Valley,105.7,109.1,.4087,71.2,-3.40,51.7,51.4,19.2,17.6,30.8,33.9,22.7,29.9,-9.7,.3864,2025-03-16
South Florida,102.8,106.3,.4068,69.0,-3.50,49.7,49.7,16.2,18.3,27.7,33.2,34.9,36.7,-12.4,.4921,2025-03-16
Youngstown St.,101.3,104.7,.4066,69.9,-3.40,49.8,48.8,17.6,18.0,29.3,31.2,36.4,35.8,-8.8,.3631,2025-03-16
Queens,105.3,109.0,.4031,69.2,-3.70,52.3,51.7,18.0,16.0,31.1,28.7,33.7,32.1,-8.7,.3752,2025-03-16
Quinnipiac,101.7,105.3,.4014,72.2,-3.60,48.4,49.5,17.9,17.1,33.5,26.0,31.1,28.3,-9.2,.3197,2025-03-16
Abilene Christian,98.2,101.7,.3994,69.9,-3.50,46.7,51.4,20.7,24.0,30.0,31.5,37.2,51.3,-10.4,.4227,2025-03-16
Southeast Missouri St.,101.2,104.9,.3990,69.6,-3.70,51.3,47.6,15.4,19.0,24.0,28.7,28.9,42.8,-8.6,.297,2025-03-16
Elon,106.5,110.4,.3980,65.7,-3.90,50.2,48.1,19.0,13.3,36.3,31.4,38.8,24.7,-10.9,.3679,2025-03-16
Missouri St.,102.2,105.9,.3979,64.5,-3.70,50.9,54.7,20.7,19.1,32.0,28.4,34.3,38.5,-16.9,.4952,2025-03-16
La Salle,103.3,107.2,.3955,69.4,-3.90,46.1,52.6,15.5,16.7,30.5,29.5,31.4,30.0,-11.7,.5201,2025-03-16
Valparaiso,105.9,109.9,.3953,68.6,-4.00,47.7,53.7,14.0,17.1,26.5,28.5,33.6,35.4,-12.5,.4818,2025-03-16
Southern,98.7,102.5,.3930,69.1,-3.80,47.2,49.2,18.5,21.1,34.4,28.5,38.1,42.3,-7.0,.3192,2025-03-16
Seton Hall,97.7,101.5,.3922,65.1,-3.80,44.7,54.6,19.1,22.2,31.2,31.8,32.9,39.6,-13.2,.6845,2025-03-16
Idaho St.,105.2,109.4,.3895,66.6,-4.20,47.8,54.1,16.3,17.9,38.3,25.9,34.4,32.7,-10.5,.376,2025-03-16
Central Michigan,104.2,108.5,.3871,67.9,-4.30,49.8,53.1,17.6,18.2,32.1,29.1,35.8,31.3,-11.4,.3924,2025-03-16
William & Mary,107.3,111.8,.3860,72.1,-4.50,53.7,53.5,18.1,17.6,26.2,30.2,35.6,35.5,-10.6,.391,2025-03-16
Northwestern St.,102.5,106.8,.3829,64.5,-4.30,48.7,49.8,20.2,17.4,33.1,32.6,32.2,33.1,-9.2,.4701,2025-03-16
SIU Edwardsville,101.1,105.6,.3784,66.6,-4.50,48.9,47.5,17.1,17.3,31.8,29.1,33.1,33.2,-7.7,.2972,2025-03-16
Hampton,102.9,107.4,.3781,66.2,-4.50,47.5,52.6,16.0,18.8,34.0,28.7,30.3,43.6,-11.5,.3899,2025-03-16
UNC Asheville,107.6,112.4,.3776,68.6,-4.80,52.0,53.4,14.8,18.0,29.7,34.1,34.4,40.1,-6.4,.3571,2025-03-16
Hofstra,97.6,102.0,.3767,64.3,-4.40,48.9,45.9,17.6,16.4,25.8,28.6,25.3,38.0,-13.4,.3873,2025-03-16
Massachusetts,101.6,106.2,.3764,71.1,-4.60,45.1,49.8,16.1,17.5,34.3,31.0,34.0,36.6,-13.5,.5032,2025-03-16
Longwood,105.1,109.8,.3754,69.7,-4.70,51.3,55.9,18.0,20.7,32.1,29.6,45.4,38.3,-9.7,.3621,2025-03-16
Delaware,109.1,114.3,.3699,71.0,-5.20,55.1,52.2,16.6,15.5,22.4,32.5,30.0,32.9,-15.0,.3977,2025-03-16
Fordham,105.6,110.7,.3682,70.3,-5.10,48.6,52.8,18.4,16.7,31.5,30.6,32.8,39.2,-14.1,.5111,2025-03-16
Hawaii,102.4,107.6,.3622,66.6,-5.20,50.6,49.5,20.7,13.1,31.0,24.9,39.9,33.7,-11.1,.4257,2025-03-16
Campbell,100.8,106.0,.3582,66.5,-5.20,50.0,52.4,15.8,18.8,24.6,27.7,29.7,29.9,-12.6,.3649,2025-03-16
UMKC,100.7,106.0,.3576,65.1,-5.30,48.4,51.2,18.6,17.1,32.8,29.7,30.9,35.2,-14.7,.4043,2025-03-16
Bucknell,101.7,107.0,.3567,68.2,-5.30,53.8,50.3,18.6,17.0,26.0,28.0,36.7,35.4,-10.3,.3308,2025-03-16
Maine,99.0,104.2,.3564,66.7,-5.20,51.6,50.4,15.5,21.9,21.8,32.3,28.2,29.0,-10.2,.3016,2025-03-16
Richmond,103.0,108.6,.3526,64.5,-5.60,48.4,52.7,15.4,15.8,19.3,27.7,29.7,37.1,-15.0,.5102,2025-03-16
South Dakota,109.2,115.1,.3518,75.2,-5.90,50.1,54.8,12.6,17.3,30.0,35.7,45.4,35.2,-8.8,.4084,2025-03-16
UT Arlington,106.5,112.4,.3504,68.3,-5.90,51.7,50.4,19.2,16.4,32.8,32.5,37.0,34.3,-12.8,.4272,2025-03-16
Vermont,99.0,104.5,.3496,63.3,-5.50,49.0,48.8,17.3,15.7,26.2,25.8,29.8,27.1,-8.0,.3179,2025-03-16
Toledo,110.8,117.3,.3414,69.0,-6.50,50.5,56.4,13.7,15.5,29.8,30.9,35.5,26.5,-8.8,.4396,2025-03-16
Incarnate Word,105.9,112.2,.3399,64.9,-6.30,51.1,52.0,18.1,17.5,34.5,31.4,27.5,34.7,-11.4,.3609,2025-03-16
Tennessee St.,102.4,108.6,.3383,71.2,-6.20,51.3,48.8,21.1,17.4,33.8,30.3,41.4,39.3,-12.9,.28,2025-03-16
Sacred Heart,105.1,111.7,.3322,71.0,-6.60,51.0,51.8,17.7,17.6,31.4,29.9,26.3,27.6,-14.6,.3092,2025-03-16
American,101.6,108.0,.3319,64.2,-6.40,51.8,52.1,16.8,17.6,23.8,27.4,29.5,34.1,-8.2,.3072,2025-03-16
Northern Arizona,104.0,110.6,.3308,67.4,-6.60,50.3,53.3,15.4,14.8,31.5,23.8,29.6,34.3,-11.5,.3352,2025-03-16
Tulsa,101.7,108.1,.3305,67.0,-6.40,49.5,49.7,16.9,14.4,27.2,31.1,34.2,33.6,-14.4,.4496,2025-03-16
Little Rock,97.6,103.9,.3286,67.5,-6.30,49.5,46.7,20.4,21.5,30.4,35.4,29.0,37.9,-9.9,.3141,2025-03-16
North Dakota,107.9,114.9,.3275,69.7,-7.00,49.7,56.5,16.6,15.0,33.7,28.7,33.6,33.0,-15.1,.4507,2025-03-16
Northern Kentucky,101.6,108.2,.3266,66.7,-6.60,49.8,52.5,17.3,19.9,31.0,32.5,31.3,29.3,-10.9,.4077,2025-03-16
Idaho,107.9,115.1,.3237,67.1,-7.20,51.8,54.0,17.9,15.1,28.9,31.3,33.6,35.7,-14.0,.4023,2025-03-16
Georgia Southern,102.3,109.2,.3211,70.3,-6.90,50.6,50.1,19.0,18.4,33.0,33.0,26.5,43.1,-11.2,.3791,2025-03-16
Harvard,101.5,108.4,.3190,66.4,-6.90,50.6,52.2,18.0,17.7,25.0,31.1,24.4,24.6,-10.8,.4055,2025-03-16
Georgia St.,106.1,113.4,.3169,69.8,-7.30,50.4,51.0,16.9,12.9,32.4,31.9,33.8,26.2,-13.1,.4135,2025-03-16
Iona,98.7,105.5,.3167,69.0,-6.80,47.5,51.7,20.9,22.8,39.1,30.9,27.9,35.6,-13.7,.3195,2025-03-16
UC Davis,96.5,103.2,.3142,67.9,-6.70,46.3,50.0,19.7,21.8,27.6,33.6,38.3,39.2,-11.4,.4385,2025-03-16
UMass Lowell,107.5,115.3,.3096,69.4,-7.80,54.6,51.6,18.1,14.7,26.1,30.3,31.6,25.2,-11.5,.3011,2025-03-16
Houston Christian,100.8,108.4,.3042,65.3,-7.60,49.1,52.6,18.0,17.9,26.0,32.0,30.5,29.4,-14.2,.4322,2025-03-16
East Texas A&M,99.5,107.0,.3027,68.1,-7.50,49.2,53.8,22.5,19.9,28.1,35.9,28.0,36.5,-19.7,.4767,2025-03-16
Evansville,97.8,105.1,.3027,67.6,-7.30,48.8,50.2,17.7,16.7,22.6,29.2,31.1,34.6,-14.6,.5091,2025-03-16
Presbyterian,103.1,111.0,.2996,65.1,-7.90,51.2,52.5,16.3,17.7,29.6,31.3,31.2,39.2,-13.8,.3825,2025-03-16
Gardner Webb,102.5,110.4,.2987,69.8,-7.90,51.9,52.0,20.8,14.8,33.4,30.2,36.2,37.2,-14.8,.4222,2025-03-16
Fresno St.,100.2,108.1,.2938,71.5,-7.90,46.1,54.0,17.7,18.0,27.0,34.0,36.4,23.5,-16.5,.5989,2025-03-16
Manhattan,107.1,115.6,.2937,68.2,-8.50,50.7,50.5,17.0,15.2,32.6,31.9,31.0,25.9,-9.9,.2981,2025-03-16
Cal St. Bakersfield,104.8,113.2,.2931,66.7,-8.40,48.2,54.3,18.8,18.9,35.6,29.7,34.5,46.9,-14.0,.4185,2025-03-16
Charlotte,104.2,112.5,.2928,65.5,-8.30,48.3,54.2,15.1,14.6,25.4,29.2,42.7,37.0,-16.4,.4707,2025-03-16
Jackson St.,99.3,107.3,.2904,69.2,-8.00,47.7,50.6,19.5,17.4,30.1,30.0,37.5,30.6,-10.6,.4048,2025-03-16
FIU,96.2,104.0,.2892,69.2,-7.80,46.1,51.6,19.5,20.6,31.0,29.6,36.0,37.5,-17.4,.4698,2025-03-16
Ball St.,103.6,112.1,.2889,67.1,-8.50,51.3,51.6,16.4,14.1,26.4,27.9,44.5,30.7,-13.7,.324,2025-03-16
Monmouth,103.3,111.7,.2874,67.9,-8.40,47.2,50.7,16.2,16.6,29.8,34.8,36.7,36.1,-14.4,.4272,2025-03-16
Mount St. Mary's,99.1,107.3,.2867,68.1,-8.20,51.0,48.0,21.7,15.9,31.1,28.3,31.0,26.7,-8.1,.3349,2025-03-16
Portland,104.9,113.6,.2858,69.0,-8.70,50.1,54.6,18.0,13.2,23.9,29.9,32.2,22.1,-12.5,.4938,2025-03-16
North Florida,108.3,117.3,.2854,72.9,-9.00,53.2,54.1,15.0,14.7,27.9,34.2,24.8,31.1,-11.5,.3911,2025-03-16
Colgate,103.5,112.3,.2820,67.7,-8.80,54.2,53.3,16.7,16.3,23.7,26.9,22.6,25.5,-14.8,.3477,2025-03-16
Siena,101.5,110.3,.2768,67.7,-8.80,49.4,51.7,17.2,18.2,28.8,30.0,37.3,31.4,-14.5,.3379,2025-03-16
Eastern Washington,102.3,111.3,.2748,67.7,-9.00,50.9,54.4,18.7,19.0,26.9,33.6,31.1,39.7,-16.4,.4393,2025-03-16
Mercer,98.9,107.6,.2745,71.7,-8.70,48.9,50.8,16.6,16.8,28.8,28.7,29.8,32.8,-14.3,.3885,2025-03-16
Stephen F. Austin,95.0,103.5,.2715,68.0,-8.50,46.7,49.2,22.2,20.2,34.6,33.1,32.3,34.1,-11.7,.4193,2025-03-16
Marist,97.1,105.9,.2696,64.7,-8.80,49.9,46.9,18.4,16.4,30.6,25.6,22.4,33.2,-8.0,.2612,2025-03-16
Alabama St.,101.4,110.6,.2695,68.4,-9.20,47.1,50.3,13.2,18.6,28.3,31.1,29.9,38.7,-10.1,.3406,2025-03-16
Bowling Green,100.2,109.3,.2689,69.5,-9.10,49.9,52.6,17.5,17.3,25.6,27.4,34.5,29.8,-14.2,.3424,2025-03-16
Eastern Michigan,103.8,113.3,.2668,67.9,-9.50,52.4,53.7,18.7,17.8,29.6,31.7,33.0,38.5,-12.0,.3843,2025-03-16
Albany,103.0,112.6,.2652,68.3,-9.60,49.3,54.9,15.7,19.8,32.3,28.4,29.5,34.7,-12.9,.2988,2025-03-16
Western Michigan,101.9,111.7,.2588,68.4,-9.80,47.0,54.5,15.8,16.6,34.4,27.9,31.0,33.2,-14.7,.4117,2025-03-16
Denver,100.1,109.7,.2585,67.2,-9.60,50.3,54.3,18.5,17.6,26.1,29.1,31.6,49.8,-15.9,.4249,2025-03-16
Tennessee Martin,101.8,111.6,.2582,67.0,-9.80,47.6,52.3,19.5,18.9,34.7,30.8,34.4,33.9,-15.4,.2974,2025-03-16
Columbia,105.5,115.7,.2579,71.5,-10.20,52.6,56.4,15.4,16.4,25.9,26.7,29.5,25.4,-11.3,.3595,2025-03-16
Pacific,100.9,110.7,.2551,67.2,-9.80,48.1,53.2,19.3,15.4,28.8,28.2,32.8,37.1,-15.6,.5148,2025-03-16
LIU,94.9,104.5,.2494,65.6,-9.60,47.7,48.0,20.1,19.2,32.3,27.0,27.6,43.5,-12.6,.2604,2025-03-16
Texas Southern,95.7,105.5,.2461,70.6,-9.80,47.5,47.4,19.8,19.6,30.5,34.7,28.9,36.2,-11.9,.3325,2025-03-16
Tennessee Tech,101.4,111.8,.2454,68.5,-10.40,50.7,49.6,17.4,15.2,25.0,32.4,28.8,22.2,-13.1,.3074,2025-03-16
Bethune Cookman,97.2,107.4,.2409,69.6,-10.20,48.2,48.8,19.5,16.7,28.8,30.0,35.9,32.4,-10.1,.3836,2025-03-16
Weber St.,101.4,112.2,.2389,66.2,-10.80,50.2,53.4,16.9,16.5,24.4,30.1,34.7,37.2,-17.0,.4012,2025-03-16
Navy,101.2,112.0,.2384,67.7,-10.80,48.0,52.5,16.1,17.8,31.3,27.2,33.8,33.8,-16.2,.281,2025-03-16
Saint Peter's,95.1,105.3,.2376,64.5,-10.20,44.7,47.3,20.7,17.6,37.0,31.0,34.7,37.6,-13.3,.303,2025-03-16
Tarleton St.,93.0,103.1,.2322,66.3,-10.10,45.9,52.1,25.1,23.3,28.1,33.9,41.5,48.3,-13.3,.4662,2025-03-16
San Diego,99.2,110.1,.2318,71.7,-10.90,45.7,54.0,18.4,18.5,29.9,31.6,30.5,46.1,-19.5,.5065,2025-03-16
Air Force,98.8,109.7,.2311,65.2,-10.90,50.1,54.6,20.8,15.7,22.7,29.0,35.4,35.4,-19.3,.592,2025-03-16
Austin Peay,100.1,111.2,.2298,66.7,-11.10,48.7,53.8,14.8,16.8,25.8,31.2,28.9,36.0,-13.5,.4039,2025-03-16
Old Dominion,99.5,110.8,.2241,66.7,-11.30,44.1,51.2,16.9,16.0,36.4,32.0,30.9,35.0,-15.2,.3925,2025-03-16
Lafayette,97.5,108.7,.2224,66.8,-11.20,50.2,50.4,16.6,16.7,24.0,28.0,30.5,26.9,-16.8,.2902,2025-03-16
Howard,104.0,116.1,.2192,70.4,-12.10,53.5,52.3,21.2,16.5,29.0,33.8,35.7,40.9,-13.6,.3127,2025-03-16
Oral Roberts,104.2,116.5,.2181,67.9,-12.30,50.0,55.0,16.3,13.9,22.6,33.1,35.0,38.2,-16.2,.4463,2025-03-16
Louisiana,98.4,110.1,.2151,67.0,-11.70,45.7,51.3,16.0,19.1,25.9,35.5,29.8,43.8,-15.6,.4394,2025-03-16
Southern Miss,97.1,108.7,.2148,71.5,-11.60,47.9,50.2,19.5,16.1,28.1,30.2,33.8,35.4,-16.9,.4163,2025-03-16
Utah Tech,101.5,113.6,.2147,68.1,-12.10,48.8,53.0,18.3,17.4,26.2,33.5,33.7,41.1,-19.9,.4583,2025-03-16
Saint Francis,99.9,111.9,.2131,67.9,-12.00,51.6,51.3,19.6,16.4,25.4,30.0,23.8,28.7,-12.1,.3223,2025-03-16
Lehigh,99.5,111.5,.2129,67.9,-12.00,51.1,50.7,15.6,16.1,21.4,29.1,31.5,33.9,-15.2,.3125,2025-03-16
Fairleigh Dickinson,98.6,110.7,.2080,70.0,-12.10,49.1,50.5,17.1,17.6,25.9,32.0,32.1,30.4,-15.7,.3067,2025-03-16
Charleston Southern,99.3,111.5,.2076,68.2,-12.20,48.7,53.4,19.9,13.5,31.2,28.2,43.9,33.3,-16.1,.4392,2025-03-16
Army,100.6,113.1,.2060,68.3,-12.50,49.7,53.7,14.7,16.0,25.8,29.3,25.8,27.1,-12.0,.2902,2025-03-16
Southern Utah,97.1,109.2,.2054,69.7,-12.10,46.8,49.9,21.6,15.1,30.1,32.0,36.2,33.0,-13.5,.4208,2025-03-16
Penn,102.6,115.5,.2044,67.6,-12.90,49.4,53.0,16.4,13.4,26.8,29.7,28.9,25.8,-13.8,.4568,2025-03-16
IU Indy,108.7,122.3,.2039,65.6,-13.60,50.4,57.0,15.7,16.0,30.6,33.6,34.1,35.1,-17.5,.3704,2025-03-16
UMBC,105.1,118.3,.2035,71.2,-13.20,55.2,54.1,15.9,17.4,19.4,33.7,31.6,27.9,-15.6,.2982,2025-03-16
Morehead St.,98.4,111.1,.1981,64.8,-12.70,45.9,50.3,18.4,14.4,31.2,25.4,37.6,34.7,-13.1,.311,2025-03-16
Coastal Carolina,101.1,114.2,.1968,63.9,-13.10,49.4,48.6,18.4,10.5,29.0,28.7,34.4,36.9,-18.1,.3566,2025-03-16
Rider,101.3,114.5,.1951,65.6,-13.20,47.7,53.1,17.2,16.0,32.2,30.7,29.6,27.3,-14.6,.3412,2025-03-16
Loyola MD,99.8,112.9,.1946,67.2,-13.10,50.1,52.8,17.7,16.9,28.6,27.9,29.3,30.2,-16.1,.2819,2025-03-16
VMI,98.6,111.7,.1925,68.8,-13.10,48.5,54.2,18.0,17.6,25.2,32.1,37.5,30.5,-14.7,.36,2025-03-16
Stonehill,100.5,113.9,.1918,65.9,-13.40,51.1,50.9,18.3,16.2,26.4,29.4,31.4,32.7,-13.7,.2849,2025-03-16
Boston University,98.1,111.2,.1908,64.0,-13.10,50.2,52.4,20.6,16.7,32.5,23.4,30.7,32.0,-13.2,.2814,2025-03-16
Eastern Illinois,93.9,106.4,.1906,66.8,-12.50,44.1,51.0,18.7,20.8,30.0,30.9,33.0,39.7,-14.4,.3379,2025-03-16
Long Beach St.,100.5,114.0,.1901,64.8,-13.50,49.2,53.4,21.7,17.1,28.5,34.9,35.5,35.2,-19.0,.4506,2025-03-16
Binghamton,99.0,112.5,.1883,66.3,-13.50,51.6,49.7,19.6,12.8,26.9,26.9,33.7,31.9,-14.1,.2783,2025-03-16
North Carolina Central,102.5,116.4,.1874,67.7,-13.90,50.1,54.8,19.2,21.0,34.6,38.8,39.8,42.0,-15.3,.299,2025-03-16
Delaware St.,100.4,114.3,.1850,70.8,-13.90,48.8,53.8,18.1,20.0,34.0,32.1,36.3,40.3,-10.9,.2683,2025-03-16
Grambling St.,95.6,108.9,.1824,64.6,-13.30,47.3,49.3,19.2,18.3,26.3,31.1,35.1,31.3,-16.8,.3185,2025-03-16
Lindenwood,94.5,107.7,.1821,70.1,-13.20,45.0,50.7,17.9,19.4,30.0,31.5,36.0,34.7,-12.8,.3077,2025-03-16
Niagara,100.9,115.1,.1809,65.6,-14.20,52.0,53.0,18.6,16.8,23.6,27.3,30.4,29.8,-16.7,.301,2025-03-16
Holy Cross,101.4,115.9,.1771,66.6,-14.50,53.1,53.5,17.9,13.6,23.3,27.0,22.2,25.4,-15.5,.3087,2025-03-16
Green Bay,100.9,115.4,.1756,69.8,-14.50,50.9,54.8,18.0,14.6,18.4,32.0,37.0,35.4,-21.6,.4405,2025-03-16
Alcorn St.,97.1,111.2,.1732,65.5,-14.10,46.1,53.0,19.6,18.3,33.6,32.5,30.4,31.5,-13.9,.3845,2025-03-16
Florida A&M,101.1,116.3,.1679,67.9,-15.20,50.6,51.4,20.7,15.4,27.7,31.9,36.7,39.9,-10.8,.3594,2025-03-16
USC Upstate,99.3,114.8,.1577,73.4,-15.50,49.8,56.1,19.0,16.6,25.3,32.4,30.4,39.5,-21.0,.4117,2025-03-16
Southern Indiana,98.7,114.3,.1555,67.7,-15.60,47.9,51.8,17.2,16.7,27.9,31.3,30.7,35.6,-17.4,.2949,2025-03-16
Fairfield,98.2,114.2,.1499,66.6,-16.00,46.3,53.7,15.5,18.2,28.6,31.0,25.4,31.0,-16.9,.3244,2025-03-16
North Carolina A&T,97.2,113.0,.1499,70.0,-15.80,45.8,51.5,15.4,15.3,27.0,31.4,31.2,30.0,-20.1,.3998,2025-03-16
Mercyhurst,99.4,115.6,.1493,65.3,-16.20,48.6,55.0,16.4,20.3,22.2,33.3,30.9,38.3,-12.6,.2744,2025-03-16
Stony Brook,101.0,117.6,.1472,65.2,-16.60,47.7,56.0,18.3,14.9,29.5,31.2,31.6,28.4,-19.5,.3926,2025-03-16
Morgan St.,100.6,117.7,.1411,71.1,-17.10,49.0,52.4,17.9,17.0,34.1,36.9,35.7,39.1,-14.4,.2727,2025-03-16
Wagner,92.6,108.4,.1401,60.8,-15.80,43.7,50.4,19.4,18.2,31.7,25.0,29.3,39.9,-13.0,.2454,2025-03-16
New Orleans,99.4,116.5,.1385,69.9,-17.10,45.9,54.9,18.8,16.1,31.6,35.5,33.9,26.6,-19.4,.5295,2025-03-16
Detroit Mercy,94.7,111.5,.1326,67.8,-16.80,45.6,51.2,19.1,15.5,31.9,30.5,28.9,39.8,-18.8,.4245,2025-03-16
Western Illinois,99.3,117.0,.1310,65.1,-17.70,50.1,51.1,18.2,14.4,28.1,31.8,27.2,30.6,-16.2,.2857,2025-03-16
Louisiana Monroe,96.3,113.8,.1275,68.5,-17.50,45.0,53.6,17.1,16.1,29.0,32.5,31.1,25.1,-20.7,.3878,2025-03-16
Buffalo,95.9,113.4,.1274,71.3,-17.50,48.8,54.2,19.5,16.2,24.8,31.3,32.7,31.2,-17.2,.4002,2025-03-16
Le Moyne,102.1,120.7,.1273,69.3,-18.60,51.5,54.7,19.6,16.3,25.7,32.9,37.7,36.9,-19.1,.3199,2025-03-16
Bellarmine,102.8,121.6,.1267,67.0,-18.80,53.7,58.1,17.4,15.4,20.2,30.0,26.5,34.9,-21.3,.3652,2025-03-16
Western Carolina,94.6,111.9,.1265,71.2,-17.30,45.4,51.1,19.0,13.5,25.7,29.4,27.0,34.0,-16.6,.412,2025-03-16
West Georgia,96.8,114.8,.1234,68.8,-18.00,47.2,56.1,16.3,16.6,26.1,29.2,28.8,36.3,-20.4,.4013,2025-03-16
Sacramento St.,94.8,113.2,.1146,66.1,-18.40,48.0,55.1,20.3,17.1,27.4,27.6,31.3,39.2,-20.8,.377,2025-03-16
Northern Illinois,93.8,112.1,.1143,69.6,-18.30,47.1,53.2,16.3,16.6,17.8,30.8,31.6,44.0,-20.8,.3776,2025-03-16
Central Arkansas,96.9,116.3,.1086,67.0,-19.40,47.4,56.8,18.2,16.7,28.6,30.0,28.8,22.6,-18.3,.3906,2025-03-16
Cal St. Fullerton,93.1,112.1,.1060,68.8,-19.00,44.2,54.3,21.3,16.1,25.9,29.8,39.2,34.1,-19.5,.4733,2025-03-16
Prairie View A&M,97.4,117.4,.1046,71.0,-20.00,48.2,56.2,16.7,20.0,24.5,39.1,33.8,40.5,-21.2,.3778,2025-03-16
Stetson,98.9,119.5,.1016,68.3,-20.60,50.2,53.1,18.7,13.1,24.1,34.3,33.1,27.7,-19.5,.3582,2025-03-16
NJIT,93.3,112.9,.1009,67.0,-19.60,45.3,50.0,18.0,13.8,27.7,31.8,27.4,38.6,-21.5,.3224,2025-03-16
Canisius,99.8,121.3,.0958,66.9,-21.50,51.2,56.9,18.5,16.4,18.3,34.3,23.3,31.4,-23.2,.3834,2025-03-16
New Hampshire,93.4,115.0,.0835,68.4,-21.60,47.1,54.4,19.0,16.9,27.4,31.6,26.4,33.0,-20.3,.3207,2025-03-16
Alabama A&M,92.9,114.6,.0822,71.5,-21.70,45.1,54.3,21.9,21.0,33.9,34.6,38.6,46.7,-18.7,.2814,2025-03-16
Maryland Eastern Shore,95.6,119.0,.0745,66.8,-23.40,45.7,55.3,19.7,15.5,27.1,34.1,35.6,40.6,-19.3,.357,2025-03-16
Chicago St.,91.8,114.5,.0729,69.3,-22.70,44.4,54.9,18.5,18.2,22.6,33.6,26.8,36.9,-21.7,.4207,2025-03-16
The Citadel,93.5,117.1,.0700,65.3,-23.60,46.9,54.5,19.5,15.2,27.2,32.0,32.8,32.8,-21.4,.3442,2025-03-16
Arkansas Pine Bluff,96.0,122.3,.0583,72.3,-26.30,50.3,56.3,20.4,16.8,26.3,34.6,32.8,40.5,-20.0,.3188,2025-03-16
Coppin St.,87.7,112.6,.0534,68.7,-24.90,44.0,55.6,21.6,20.5,26.5,33.9,36.4,37.1,-19.0,.3823,2025-03-16
Mississippi Valley St.,83.3,125.3,.0090,65.5,-42.00,42.1,57.9,24.3,15.0,22.7,38.0,30.3,38.4,-21.0,.4002,2025-03-16
