game_id,date,home_team,away_team,home_score,away_score,neutral_site,conference_game,home_conference,away_conference,spread_home,spread_away,num_bookmakers,commence_time,date_diff_hours,actual_margin,margin_vs_spread,home_covered,away_covered
213249,2025-11-18 00:00:00+00:00,siena,colgate,69,72,False,False,MAAC,Patriot,-5.5,5.5,6,2025-11-18 00:00:00+00:00,0.0,-3,-8.5,0.0,1.0
213250,2025-11-18 00:00:00+00:00,west virginia,lafayette,81,59,False,False,Big 12,Patriot,-23.5,23.5,7,2025-11-18 00:00:00+00:00,0.0,22,-1.5,0.0,1.0
213236,2025-11-18 00:00:00+00:00,charleston,drake,62,71,False,False,CAA,MVC,-6.0,6.0,9,2025-11-18 00:00:25+00:00,0.0069444444444444,-9,-15.0,0.0,1.0
209944,2025-11-18 00:00:00+00:00,pittsburgh,bucknell,84,50,False,False,ACC,Patriot,-16.5,16.5,6,2025-11-18 00:00:41+00:00,0.0113888888888888,34,17.5,1.0,0.0
209940,2025-11-18 00:00:00+00:00,le moyne,niagara,74,68,False,False,NEC,MAAC,0.0,0.0,5,2025-11-18 00:00:00+00:00,0.0,6,6.0,1.0,0.0
213244,2025-11-18 00:00:00+00:00,ucf,oakland,87,83,False,False,Big 12,Horizon,-12.5,12.5,10,2025-11-18 00:00:00+00:00,0.0,4,-8.5,0.0,1.0
213243,2025-11-18 00:00:00+00:00,tennessee tech,west georgia,59,61,False,False,OVC,ASUN,-3.5,3.5,6,2025-11-18 00:00:00+00:00,0.0,-2,-5.5,0.0,1.0
215374,2025-11-18 00:30:00+00:00,ul monroe,lamar,66,79,False,False,Sun Belt,Southland,8.5,-8.5,5,2025-11-18 00:30:00+00:00,0.0,-13,-4.5,0.0,1.0
213252,2025-11-18 01:00:00+00:00,iowa state,stonehill,96,57,False,False,Big 12,NEC,-36.0,36.0,6,2025-11-18 01:00:40+00:00,0.0111111111111111,39,3.0,1.0,0.0
215376,2025-11-18 01:00:00+00:00,north dakota state,southern illinois,92,85,False,False,Summit,MVC,1.5,-1.5,10,2025-11-18 01:00:00+00:00,0.0,7,8.5,1.0,0.0
213241,2025-11-18 01:30:00+00:00,tennessee,rice,91,66,False,False,SEC,American,-26.5,26.5,10,2025-11-18 01:30:00+00:00,0.0,25,-1.5,0.0,1.0
213247,2025-11-18 02:00:00+00:00,gonzaga,southern utah,122,50,False,False,WCC,WAC,-35.5,35.5,10,2025-11-18 02:00:15+00:00,0.0041666666666666,72,36.5,1.0,0.0
209942,2025-11-18 02:00:00+00:00,clemson,north alabama,81,61,False,False,ACC,ASUN,-24.5,24.5,6,2025-11-18 02:00:00+00:00,0.0,20,-4.5,0.0,1.0
213246,2025-11-18 02:00:00+00:00,uc santa barbara,loyola marymount,74,78,False,False,Big West,WCC,-3.5,3.5,10,2025-11-18 02:00:00+00:00,0.0,-4,-7.5,0.0,1.0
213278,2025-11-18 23:30:00+00:00,buffalo,vermont,94,90,False,False,MAC,Am. East,3.0,-3.0,7,2025-11-18 23:30:00+00:00,0.0,4,7.0,1.0,0.0
213257,2025-11-19 00:00:00+00:00,james madison,towson,81,75,False,False,Sun Belt,CAA,2.5,-2.5,10,2025-11-19 00:00:00+00:00,0.0,6,8.5,1.0,0.0
209947,2025-11-19 00:00:00+00:00,north carolina,navy,73,61,False,False,ACC,Patriot,-25.0,25.0,7,2025-11-19 00:00:00+00:00,0.0,12,-13.0,0.0,1.0
209950,2025-11-19 00:00:00+00:00,boston college,hampton,63,52,False,False,ACC,CAA,-12.5,12.5,10,2025-11-19 00:00:00+00:00,0.0,11,-1.5,0.0,1.0
209957,2025-11-19 00:00:00+00:00,brown,holy cross,68,49,False,False,Ivy,Patriot,-3.5,3.5,7,2025-11-19 00:00:00+00:00,0.0,19,15.5,1.0,0.0
213256,2025-11-19 00:00:00+00:00,drexel,njit,75,43,False,False,CAA,Am. East,-9.5,9.5,7,2025-11-19 00:00:00+00:00,0.0,32,22.5,1.0,0.0
213288,2025-11-19 00:00:00+00:00,iona,princeton,89,69,False,False,MAAC,Ivy,-3.5,3.5,10,2025-11-19 00:00:00+00:00,0.0,20,16.5,1.0,0.0
213290,2025-11-19 00:00:00+00:00,kent state,eastern kentucky,93,78,False,False,MAC,ASUN,-10.0,10.0,7,2025-11-19 00:00:00+00:00,0.0,15,5.0,1.0,0.0
213261,2025-11-19 00:00:00+00:00,seton hall,new haven,68,45,False,False,Big East,NEC,-23.5,23.5,7,2025-11-19 00:00:00+00:00,0.0,23,-0.5,0.5,0.5
213269,2025-11-19 00:00:00+00:00,south carolina,radford,87,58,False,False,SEC,Big South,-10.5,10.5,7,2025-11-19 00:00:00+00:00,0.0,29,18.5,1.0,0.0
213264,2025-11-19 00:00:00+00:00,providence,new hampshire,98,66,False,False,Big East,Am. East,-26.5,26.5,7,2025-11-19 00:00:00+00:00,0.0,32,5.5,1.0,0.0
213276,2025-11-19 00:00:00+00:00,xavier,old dominion,99,69,False,False,Big East,Sun Belt,-10.0,10.0,10,2025-11-19 00:00:00+00:00,0.0,30,20.0,1.0,0.0
213281,2025-11-19 00:00:00+00:00,george mason,jacksonville,79,57,False,False,A-10,ASUN,-14.0,14.0,7,2025-11-19 00:00:00+00:00,0.0,22,8.0,1.0,0.0
213279,2025-11-19 00:00:00+00:00,detroit mercy,eastern michigan,62,72,False,False,Horizon,MAC,1.5,-1.5,10,2025-11-19 00:00:00+00:00,0.0,-10,-8.5,0.0,1.0
213284,2025-11-19 00:00:00+00:00,unc wilmington,east carolina,85,60,False,False,CAA,American,-6.0,6.0,10,2025-11-19 00:00:00+00:00,0.0,25,19.0,1.0,0.0
213266,2025-11-19 00:30:00+00:00,georgia tech,georgia southern,68,66,False,False,ACC,Sun Belt,-11.5,11.5,10,2025-11-19 00:30:00+00:00,0.0,2,-9.5,0.0,1.0
209959,2025-11-19 01:00:00+00:00,yale,rhode island,77,86,False,False,Ivy,A-10,-8.5,8.5,9,2025-11-19 01:00:00+00:00,0.0,-9,-17.5,0.0,1.0
213270,2025-11-19 01:00:00+00:00,depaul,gardner-webb,93,62,False,False,Big East,Big South,-21.5,21.5,6,2025-11-19 01:00:00+00:00,0.0,31,9.5,1.0,0.0
213285,2025-11-19 01:00:00+00:00,northern iowa,northern illinois,70,57,False,False,MVC,MAC,-20.0,20.0,8,2025-11-19 01:00:00+00:00,0.0,13,-7.0,0.0,1.0
215388,2025-11-19 01:00:00+00:00,ole miss,austin peay,72,65,False,False,SEC,ASUN,-21.5,21.5,6,2025-11-19 01:00:00+00:00,0.0,7,-14.5,0.0,1.0
209946,2025-11-19 01:00:00+00:00,smu,arkansas-pine bluff,106,60,False,False,ACC,SWAC,-36.5,36.5,6,2025-11-19 01:00:00+00:00,0.0,46,9.5,1.0,0.0
213263,2025-11-19 01:00:00+00:00,arkansas,winthrop,84,83,False,False,SEC,Big South,-20.25,20.25,6,2025-11-19 01:00:00+00:00,0.0,1,-19.25,0.0,1.0
213294,2025-11-19 01:00:00+00:00,texas state,abilene christian,63,49,False,False,Sun Belt,WAC,-2.0,2.0,9,2025-11-19 01:00:00+00:00,0.0,14,12.0,1.0,0.0
213262,2025-11-19 01:30:00+00:00,cornell,army,86,73,False,False,Ivy,Patriot,-16.5,16.5,6,2025-11-19 01:00:00+00:00,0.5,13,-3.5,0.0,1.0
209953,2025-11-19 02:00:00+00:00,texas,rider,99,65,False,False,SEC,MAAC,-30.5,30.5,9,2025-11-19 02:00:00+00:00,0.0,34,3.5,1.0,0.0
209945,2025-11-19 02:00:00+00:00,syracuse,monmouth,78,73,False,False,ACC,CAA,-21.5,21.5,9,2025-11-19 02:00:00+00:00,0.0,5,-16.5,0.0,1.0
209955,2025-11-19 02:00:00+00:00,pepperdine,new orleans,90,79,False,False,WCC,Southland,-3.5,3.5,5,2025-11-19 02:00:00+00:00,0.0,11,7.5,1.0,0.0
209948,2025-11-19 02:00:00+00:00,duke,kansas,78,66,True,False,ACC,Big 12,-11.0,11.0,10,2025-11-19 02:00:00+00:00,0.0,12,1.0,1.0,0.0
213271,2025-11-19 02:00:00+00:00,san diego,grambling,78,68,False,False,WCC,SWAC,-6.5,6.5,6,2025-11-19 02:00:00+00:00,0.0,10,3.5,1.0,0.0
213260,2025-11-19 02:30:00+00:00,washington,southern,99,93,False,False,Big Ten,SWAC,-21.0,21.0,6,2025-11-19 02:30:00+00:00,0.0,6,-15.0,0.0,1.0
209949,2025-11-19 03:00:00+00:00,california,presbyterian,67,57,False,False,ACC,Big South,-20.5,20.5,6,2025-11-19 03:00:00+00:00,0.0,10,-10.5,0.0,1.0
213277,2025-11-19 03:00:00+00:00,santa clara,idaho state,64,55,False,False,WCC,Big Sky,-17.5,17.5,9,2025-11-19 03:00:00+00:00,0.0,9,-8.5,0.0,1.0
209960,2025-11-19 03:00:00+00:00,stanford,louisiana,93,66,False,False,ACC,Sun Belt,-20.0,20.0,9,2025-11-19 03:00:00+00:00,0.0,27,7.0,1.0,0.0
213268,2025-11-19 03:00:00+00:00,nevada,uc davis,71,75,False,False,Mountain West,Big West,-11.5,11.5,9,2025-11-19 03:00:00+00:00,0.0,-4,-15.5,0.0,1.0
213309,2025-11-19 23:30:00+00:00,michigan,middle tennessee,86,61,False,False,Big Ten,CUSA,-27.5,27.5,10,2025-11-19 23:30:00+00:00,0.0,25,-2.5,0.0,1.0
209970,2025-11-19 23:30:00+00:00,penn state,harvard,84,80,False,False,Big Ten,Ivy,-12.5,12.5,10,2025-11-19 23:30:00+00:00,0.0,4,-8.5,0.0,1.0
209962,2025-11-20 00:00:00+00:00,notre dame,bellarmine,86,79,False,False,ACC,ASUN,-27.25,27.25,6,2025-11-20 00:00:00+00:00,0.0,7,-20.25,0.0,1.0
213321,2025-11-20 00:00:00+00:00,samford,florida gulf coast,62,77,False,False,SoCon,ASUN,-2.5,2.5,6,2025-11-20 00:00:00+00:00,0.0,-15,-17.5,0.0,1.0
213300,2025-11-20 00:00:00+00:00,south carolina upstate,tennessee tech,84,88,False,False,Big South,OVC,-2.5,2.5,6,2025-11-20 00:00:00+00:00,0.0,-4,-6.5,0.0,1.0
213296,2025-11-20 00:00:00+00:00,ohio,bethune-cookman,73,76,False,False,MAC,SWAC,-6.5,6.5,6,2025-11-20 00:00:00+00:00,0.0,-3,-9.5,0.0,1.0
209961,2025-11-20 00:00:00+00:00,virginia tech,bryant,78,61,False,False,ACC,Am. East,-25.5,25.5,6,2025-11-20 00:00:00+00:00,0.0,17,-8.5,0.0,1.0
209963,2025-11-20 00:00:00+00:00,richmond,vmi,87,54,False,False,A-10,SoCon,-12.5,12.5,10,2025-11-20 00:00:00+00:00,0.0,33,20.5,1.0,0.0
213299,2025-11-20 00:00:00+00:00,temple,hofstra,81,76,False,False,American,CAA,-5.5,5.5,10,2025-11-20 00:00:00+00:00,0.0,5,-0.5,0.5,0.5
213306,2025-11-20 00:00:00+00:00,wofford,north florida,86,78,False,False,SoCon,ASUN,-8.5,8.5,6,2025-11-20 00:00:00+00:00,0.0,8,-0.5,0.5,0.5
213316,2025-11-20 00:00:00+00:00,stetson,howard,64,60,False,False,ASUN,MEAC,2.5,-2.5,6,2025-11-20 00:00:00+00:00,0.0,4,6.5,1.0,0.0
209969,2025-11-20 00:00:00+00:00,uconn,arizona,67,71,False,False,Big East,Big 12,-5.75,5.75,10,2025-11-20 00:00:00+00:00,0.0,-4,-9.75,0.0,1.0
213310,2025-11-20 00:00:00+00:00,la salle,villanova,55,70,False,False,A-10,Big East,11.5,-11.5,10,2025-11-20 00:00:00+00:00,0.0,-15,-3.5,0.0,1.0
209966,2025-11-20 00:30:00+00:00,marquette,dayton,71,77,False,False,Big East,A-10,-5.5,5.5,10,2025-11-20 00:30:00+00:00,0.0,-6,-11.5,0.0,1.0
213315,2025-11-20 00:30:00+00:00,sam houston,wyoming,78,70,False,False,CUSA,Mountain West,-2.0,2.0,10,2025-11-20 00:30:00+00:00,0.0,8,6.0,1.0,0.0
213312,2025-11-20 00:30:00+00:00,merrimack,maine,72,65,False,False,MAAC,Am. East,-5.75,5.75,6,2025-11-20 00:30:00+00:00,0.0,7,1.25,1.0,0.0
213302,2025-11-20 00:50:00+00:00,western carolina,unc asheville,80,73,False,False,SoCon,Big South,-1.25,1.25,6,2025-11-20 00:30:00+00:00,0.3333333333333333,7,5.75,1.0,0.0
213311,2025-11-20 01:00:00+00:00,creighton,north dakota,75,60,False,False,Big East,Summit,-26.0,26.0,10,2025-11-20 01:00:00+00:00,0.0,15,-11.0,0.0,1.0
213320,2025-11-20 01:00:00+00:00,utah valley,uc irvine,79,72,False,False,WAC,Big West,-2.5,2.5,10,2025-11-20 01:00:00+00:00,0.0,7,4.5,1.0,0.0
213301,2025-11-20 01:00:00+00:00,bradley,umass lowell,87,77,False,False,MVC,Am. East,-19.5,19.5,6,2025-11-20 01:00:00+00:00,0.0,10,-9.5,0.0,1.0
209974,2025-11-20 01:30:00+00:00,belmont,lipscomb,75,68,False,False,MVC,ASUN,-13.0,13.0,6,2025-11-20 01:30:00+00:00,0.0,7,-6.0,0.0,1.0
209972,2025-11-20 02:15:00+00:00,illinois,alabama,86,90,True,False,Big Ten,SEC,-3.5,3.5,10,2025-11-20 02:00:00+00:00,0.25,-4,-7.5,0.0,1.0
213297,2025-11-20 03:00:00+00:00,weber state,campbell,91,85,False,False,Big Sky,CAA,-3.5,3.5,10,2025-11-20 03:00:00+00:00,0.0,6,2.5,1.0,0.0
213340,2025-11-20 17:30:00+00:00,incarnate word,southern indiana,87,81,True,False,Southland,OVC,-9.0,9.0,6,2025-11-20 17:30:00+00:00,0.0,6,-3.0,0.0,1.0
213341,2025-11-20 19:30:00+00:00,uic,high point,80,90,True,False,MVC,Big South,-8.5,8.5,6,2025-11-20 19:30:00+00:00,0.0,-10,-18.5,0.0,1.0
213326,2025-11-20 21:00:00+00:00,marshall,arkansas-pine bluff,98,70,False,False,Sun Belt,SWAC,-19.5,19.5,6,2025-11-21 00:00:00+00:00,3.0,28,8.5,1.0,0.0
213334,2025-11-20 23:00:00+00:00,indiana,lindenwood,73,53,False,False,Big Ten,OVC,-34.5,34.5,10,2025-11-20 23:00:00+00:00,0.0,20,-14.5,0.0,1.0
213342,2025-11-20 23:00:00+00:00,purdue,memphis,80,71,True,False,Big Ten,American,16.5,-16.5,9,2025-11-20 23:00:00+00:00,0.0,9,25.5,1.0,0.0
209982,2025-11-20 23:30:00+00:00,stony brook,brown,80,70,False,False,CAA,Ivy,-5.0,5.0,10,2025-11-20 23:31:00+00:00,0.0166666666666666,10,5.0,1.0,0.0
213343,2025-11-21 00:00:00+00:00,new mexico,nebraska,72,84,True,False,Mountain West,Big Ten,-8.0,8.0,10,2025-11-21 00:00:00+00:00,0.0,-12,-20.0,0.0,1.0
213327,2025-11-21 00:00:00+00:00,vanderbilt,texas southern,109,74,False,False,SEC,SWAC,-35.5,35.5,6,2025-11-21 00:00:00+00:00,0.0,35,-0.5,0.5,0.5
209980,2025-11-21 00:00:00+00:00,miami,elon,99,72,False,False,ACC,CAA,-20.5,20.5,9,2025-11-21 00:00:00+00:00,0.0,27,6.5,1.0,0.0
215401,2025-11-21 00:00:00+00:00,cornell,colgate,95,94,False,False,Ivy,Patriot,-4.5,4.5,6,2025-11-21 00:00:00+00:00,0.0,1,-3.5,0.0,1.0
213333,2025-11-21 00:00:00+00:00,central michigan,northern kentucky,66,90,False,False,MAC,Horizon,-5.5,5.5,9,2025-11-21 00:00:00+00:00,0.0,-24,-29.5,0.0,1.0
213344,2025-11-21 00:00:00+00:00,princeton,northeastern,70,57,False,False,Ivy,CAA,-2.5,2.5,9,2025-11-21 00:00:00+00:00,0.0,13,10.5,1.0,0.0
213331,2025-11-21 00:00:00+00:00,florida atlantic,pacific,82,59,False,False,American,WCC,-8.5,8.5,9,2025-11-21 00:00:00+00:00,0.0,23,14.5,1.0,0.0
209983,2025-11-21 00:00:00+00:00,ucf,pittsburgh,77,67,True,False,Big 12,ACC,1.5,-1.5,10,2025-11-21 00:00:00+00:00,0.0,10,11.5,1.0,0.0
209979,2025-11-21 01:00:00+00:00,missouri,south dakota,102,68,False,False,SEC,Summit,-28.5,28.5,9,2025-11-21 01:00:47+00:00,0.0130555555555555,34,5.5,1.0,0.0
213346,2025-11-21 01:00:00+00:00,oklahoma,oral roberts,95,71,False,False,SEC,Summit,-24.5,24.5,10,2025-11-21 01:00:00+00:00,0.0,24,-0.5,0.5,0.5
213330,2025-11-21 01:00:00+00:00,north texas,central arkansas,74,56,False,False,American,ASUN,-16.5,16.5,6,2025-11-21 01:00:00+00:00,0.0,18,1.5,1.0,0.0
213328,2025-11-21 01:00:00+00:00,rice,tarleton state,74,90,False,False,American,WAC,-3.0,3.0,10,2025-11-21 01:00:00+00:00,0.0,-16,-19.0,0.0,1.0
213324,2025-11-21 01:00:00+00:00,ohio state,western michigan,91,58,False,False,Big Ten,MAC,-27.5,27.5,9,2025-11-21 01:00:00+00:00,0.0,33,5.5,1.0,0.0
209984,2025-11-21 01:59:00+00:00,texas tech,wake forest,84,83,True,False,Big 12,ACC,9.0,-9.0,9,2025-11-21 01:30:00+00:00,0.4833333333333333,1,10.0,1.0,0.0
213338,2025-11-21 02:00:00+00:00,utah,cal poly,85,92,False,False,Big 12,Big West,-12.5,12.5,9,2025-11-21 02:00:00+00:00,0.0,-7,-19.5,0.0,1.0
209977,2025-11-21 02:00:00+00:00,houston,rider,91,45,False,False,Big 12,MAAC,-39.5,39.5,10,2025-11-21 02:00:00+00:00,0.0,46,6.5,1.0,0.0
213325,2025-11-21 03:00:00+00:00,usc,troy,107,106,False,False,Big Ten,Sun Belt,-18.5,18.5,10,2025-11-21 03:00:00+00:00,0.0,1,-17.5,0.0,1.0
210001,2025-11-21 17:30:00+00:00,yale,green bay,73,67,True,False,Ivy,Horizon,-16.5,16.5,10,2025-11-21 17:30:00+00:00,0.0,6,-10.5,0.0,1.0
210000,2025-11-21 18:00:00+00:00,tulane,utah state,75,96,True,False,American,Mountain West,10.5,-10.5,10,2025-11-21 18:00:00+00:00,0.0,-21,-10.5,0.0,1.0
213365,2025-11-21 19:00:00+00:00,south carolina,butler,72,79,True,False,SEC,Big East,-2.5,2.5,10,2025-11-21 19:00:00+00:00,0.0,-7,-9.5,0.0,1.0
213372,2025-11-21 20:00:00+00:00,charleston,massachusetts,69,65,True,False,CAA,MAC,-2.5,2.5,9,2025-11-21 21:00:25+00:00,1.0069444444444444,4,1.5,1.0,0.0
210002,2025-11-21 20:30:00+00:00,boston college,davidson,49,59,True,False,ACC,A-10,-1.5,1.5,10,2025-11-21 20:30:00+00:00,0.0,-10,-11.5,0.0,1.0
213370,2025-11-21 21:00:00+00:00,byu,wisconsin,98,70,False,False,Big 12,Big Ten,-5.5,5.5,10,2025-11-21 21:00:00+00:00,0.0,28,22.5,1.0,0.0
209985,2025-11-21 22:00:00+00:00,virginia,northwestern,83,78,True,False,ACC,Big Ten,-4.5,4.5,10,2025-11-21 22:00:00+00:00,0.0,5,0.5,0.5,0.5
213374,2025-11-21 22:30:00+00:00,akron,iona,96,75,True,False,MAC,MAAC,-10.5,10.5,9,2025-11-21 22:30:00+00:00,0.0,21,10.5,1.0,0.0
213375,2025-11-21 23:00:00+00:00,stonehill,lafayette,74,70,False,False,NEC,Patriot,1.5,-1.5,6,2025-11-21 23:00:00+00:00,0.0,4,5.5,1.0,0.0
210004,2025-11-21 23:00:00+00:00,lehigh,columbia,67,82,False,False,Patriot,Ivy,2.5,-2.5,7,2025-11-21 23:00:00+00:00,0.0,-15,-12.5,0.0,1.0
209987,2025-11-21 23:30:00+00:00,cincinnati,louisville,64,74,True,False,Big 12,ACC,8.5,-8.5,10,2025-11-21 23:30:00+00:00,0.0,-10,-1.5,0.0,1.0
213377,2025-11-21 23:30:00+00:00,eastern michigan,oakland,97,91,False,False,MAC,Horizon,2.5,-2.5,9,2025-11-21 23:30:00+00:00,0.0,6,8.5,1.0,0.0
210003,2025-11-21 23:30:00+00:00,clemson,west virginia,70,67,True,False,ACC,Big 12,-3.5,3.5,10,2025-11-21 23:30:00+00:00,0.0,3,-0.5,0.5,0.5
209997,2025-11-21 23:30:00+00:00,rutgers,central connecticut,54,67,False,False,Big Ten,NEC,-14.75,14.75,6,2025-11-21 23:30:00+00:00,0.0,-13,-27.75,0.0,1.0
209996,2025-11-22 00:00:00+00:00,sacred heart,holy cross,79,66,False,False,MAAC,Patriot,-6.0,6.0,6,2025-11-22 00:00:00+00:00,0.0,13,7.0,1.0,0.0
358281,2025-11-22 00:00:00+00:00,memphis,wake forest,68,69,True,False,American,ACC,2.5,-2.5,5,2025-11-22 00:00:00+00:00,0.0,-1,1.5,1.0,0.0
209994,2025-11-22 00:00:00+00:00,marist,army,76,65,False,False,MAAC,Patriot,-15.25,15.25,6,2025-11-22 00:00:00+00:00,0.0,11,-4.25,0.0,1.0
213362,2025-11-22 00:00:00+00:00,radford,unc wilmington,73,81,False,False,Big South,CAA,4.25,-4.25,6,2025-11-22 00:00:00+00:00,0.0,-8,-3.75,0.0,1.0
213355,2025-11-22 00:00:00+00:00,west georgia,south carolina upstate,72,64,False,False,ASUN,Big South,-4.75,4.75,6,2025-11-22 00:00:00+00:00,0.0,8,3.25,1.0,0.0
209992,2025-11-22 00:00:00+00:00,duke,niagara,100,42,False,False,ACC,MAAC,-39.5,39.5,3,2025-11-22 00:00:25+00:00,0.0069444444444444,58,18.5,1.0,0.0
213366,2025-11-22 00:00:00+00:00,east carolina,charleston southern,65,77,False,False,American,Big South,-9.5,9.5,6,2025-11-22 00:00:00+00:00,0.0,-12,-21.5,0.0,1.0
213350,2025-11-22 00:00:00+00:00,florida,merrimack,80,45,False,False,SEC,MAAC,-36.5,36.5,7,2025-11-22 00:00:00+00:00,0.0,35,-1.5,0.0,1.0
215403,2025-11-22 00:00:00+00:00,western illinois,coastal carolina,64,84,False,False,OVC,Sun Belt,3.5,-3.5,9,2025-11-22 00:00:00+00:00,0.0,-20,-16.5,0.0,1.0
209998,2025-11-22 00:00:00+00:00,drexel,pennsylvania,68,84,False,False,CAA,Ivy,-5.5,5.5,10,2025-11-22 00:00:00+00:00,0.0,-16,-21.5,0.0,1.0
213352,2025-11-22 00:30:00+00:00,uab,south alabama,80,72,False,False,American,Sun Belt,-7.0,7.0,9,2025-11-22 00:30:00+00:00,0.0,8,1.0,1.0,0.0
215408,2025-11-22 01:00:00+00:00,tulsa,austin peay,84,75,False,False,American,ASUN,-7.75,7.75,6,2025-11-22 01:00:00+00:00,0.0,9,1.25,1.0,0.0
215407,2025-11-22 01:00:00+00:00,lsu,omaha,99,73,False,False,SEC,Summit,-20.5,20.5,10,2025-11-22 01:00:00+00:00,0.0,26,5.5,1.0,0.0
210006,2025-11-22 02:00:00+00:00,xavier,georgia,77,78,True,False,Big East,SEC,9.5,-9.5,10,2025-11-22 02:00:00+00:00,0.0,-1,8.5,1.0,0.0
213357,2025-11-22 02:00:00+00:00,san diego,uc riverside,71,85,False,False,WCC,Big West,-6.5,6.5,9,2025-11-22 02:00:00+00:00,0.0,-14,-20.5,0.0,1.0
213369,2025-11-22 02:00:00+00:00,colorado,uc davis,95,79,False,False,Big 12,Big West,-15.5,15.5,9,2025-11-22 02:00:00+00:00,0.0,16,0.5,0.5,0.5
358282,2025-11-22 02:30:00+00:00,purdue,texas tech,86,56,True,False,Big Ten,Big 12,-4.0,4.0,5,2025-11-22 02:30:00+00:00,0.0,30,26.0,1.0,0.0
213386,2025-11-22 03:00:00+00:00,santa clara,louisiana,80,43,False,False,WCC,Sun Belt,-19.5,19.5,8,2025-11-22 03:00:00+00:00,0.0,37,17.5,1.0,0.0
209991,2025-11-22 03:30:00+00:00,ucla,presbyterian,86,46,False,False,Big Ten,Big South,-26.5,26.5,6,2025-11-22 03:30:00+00:00,0.0,40,13.5,1.0,0.0
213401,2025-11-22 17:00:00+00:00,navy,njit,86,70,False,False,Patriot,Am. East,-14.5,14.5,7,2025-11-22 17:00:00+00:00,0.0,16,1.5,1.0,0.0
213396,2025-11-22 17:00:00+00:00,georgetown,wagner,92,75,False,False,Big East,NEC,-23.5,23.5,7,2025-11-22 17:00:00+00:00,0.0,17,-6.5,0.0,1.0
213403,2025-11-22 18:00:00+00:00,le moyne,fairfield,83,97,False,False,NEC,MAAC,1.5,-1.5,6,2025-11-22 18:00:00+00:00,0.0,-14,-12.5,0.0,1.0
213394,2025-11-22 19:00:00+00:00,marquette,central michigan,85,71,False,False,Big East,MAC,-23.5,23.5,10,2025-11-22 19:00:00+00:00,0.0,14,-9.5,0.0,1.0
210012,2025-11-22 19:00:00+00:00,dayton,north carolina central,74,55,False,False,A-10,MEAC,-28.0,28.0,7,2025-11-22 19:00:00+00:00,0.0,19,-9.0,0.0,1.0
210008,2025-11-22 20:00:00+00:00,eastern kentucky,mercer,83,95,False,False,ASUN,SoCon,-4.5,4.5,7,2025-11-22 20:00:00+00:00,0.0,-12,-16.5,0.0,1.0
213408,2025-11-22 21:00:00+00:00,penn state,providence,65,77,True,False,Big Ten,Big East,4.5,-4.5,10,2025-11-22 21:00:00+00:00,0.0,-12,-7.5,0.0,1.0
210011,2025-11-22 21:00:00+00:00,duquesne,northeastern,86,93,False,False,A-10,CAA,-8.5,8.5,10,2025-11-22 21:00:00+00:00,0.0,-7,-15.5,0.0,1.0
210013,2025-11-22 21:00:00+00:00,howard,niagara,80,70,True,False,MEAC,MAAC,3.0,-3.0,5,2025-11-22 21:00:00+00:00,0.0,10,13.0,1.0,0.0
213392,2025-11-22 21:30:00+00:00,chattanooga,north alabama,71,57,False,False,SoCon,ASUN,-6.5,6.5,7,2025-11-22 21:30:00+00:00,0.0,14,7.5,1.0,0.0
213410,2025-11-22 22:00:00+00:00,lipscomb,western carolina,83,62,False,False,ASUN,SoCon,-3.5,3.5,7,2025-11-22 22:00:00+00:00,0.0,21,17.5,1.0,0.0
358284,2025-11-22 22:00:00+00:00,uic,southern indiana,84,73,True,False,MVC,OVC,7.0,-7.0,5,2025-11-22 22:00:00+00:00,0.0,11,18.0,1.0,0.0
215411,2025-11-22 22:00:00+00:00,nevada,uc santa barbara,77,64,False,False,Mountain West,Big West,-6.0,6.0,10,2025-11-22 22:00:00+00:00,0.0,13,7.0,1.0,0.0
213390,2025-11-22 22:30:00+00:00,minnesota,san francisco,65,77,True,False,Big Ten,WCC,2.75,-2.75,10,2025-11-22 22:30:00+00:00,0.0,-12,-9.25,0.0,1.0
210010,2025-11-23 00:00:00+00:00,richmond,gardner-webb,102,67,False,False,A-10,Big South,-21.0,21.0,7,2025-11-23 00:00:00+00:00,0.0,35,14.0,1.0,0.0
358285,2025-11-23 00:00:00+00:00,high point,incarnate word,91,80,True,False,Big South,Southland,13.5,-13.5,4,2025-11-23 00:00:00+00:00,0.0,11,24.5,1.0,0.0
213412,2025-11-23 00:00:00+00:00,stetson,vmi,99,80,False,False,ASUN,SoCon,2.0,-2.0,7,2025-11-23 00:00:00+00:00,0.0,19,21.0,1.0,0.0
215413,2025-11-23 00:00:00+00:00,north dakota,coastal carolina,58,75,True,False,Summit,Sun Belt,-2.5,2.5,8,2025-11-23 00:00:00+00:00,0.0,-17,-19.5,0.0,1.0
213391,2025-11-23 01:00:00+00:00,southern miss,north florida,92,83,False,False,Sun Belt,ASUN,6.5,-6.5,5,2025-11-23 01:00:00+00:00,0.0,9,15.5,1.0,0.0
213400,2025-11-23 03:30:00+00:00,uc irvine,northern iowa,69,70,False,False,Big West,MVC,1.0,-1.0,10,2025-11-23 03:30:07+00:00,0.0019444444444444,-1,0.0,0.5,0.5
358288,2025-11-23 18:00:00+00:00,georgia,clemson,94,97,True,False,SEC,ACC,2.5,-2.5,10,2025-11-23 18:00:00+00:00,0.0,-3,-0.5,0.5,0.5
