team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
UCLA,107.9,88.1,.9114,67.4,19.80,53.0,45.8,17.1,26.0,32.8,27.6,33.9,36.1,+1.3,.7122,2025-01-05
Oregon,116.9,95.5,.9107,69.5,21.40,53.2,47.7,15.9,18.8,32.9,30.1,37.4,25.4,+3.4,.7641,2025-01-05
Mississippi,115.0,94.1,.9088,68.9,20.90,52.6,47.0,13.4,23.5,29.4,29.5,35.5,36.6,+2.1,.7517,2025-01-05
St. John's,112.7,92.3,.9087,71.5,20.40,51.5,47.7,15.7,22.4,37.4,28.5,30.0,29.0,+0.9,.6834,2025-01-05
Cincinnati,112.4,92.4,.9052,66.7,20.00,54.5,42.9,14.9,19.2,37.7,27.7,25.2,27.2,+0.26,.7119,2025-01-05
Pittsburgh,119.9,98.6,.9047,69.5,21.30,56.8,47.0,14.7,17.7,31.4,28.3,35.5,31.3,+1.8,.6684,2025-01-05
Baylor,121.0,99.7,.9030,67.5,21.30,54.0,52.8,15.3,21.7,37.5,29.3,26.8,35.7,+1.0,.7624,2025-01-05
Michigan St.,114.9,95.0,.8991,69.7,19.90,52.1,45.9,17.7,17.4,37.3,24.7,39.2,28.4,+1.9,.748,2025-01-05
San Diego St.,110.9,92.0,.8954,67.4,18.90,50.6,42.9,16.7,18.4,31.3,31.7,28.8,35.0,+1.5,.6431,2025-01-05
Nebraska,110.3,91.6,.8952,69.6,18.70,52.8,45.4,17.3,20.4,28.0,27.2,41.1,28.3,+1.9,.7184,2025-01-05
BYU,116.5,97.6,.8851,69.1,18.90,56.8,49.4,17.1,19.5,36.7,20.6,28.3,27.6,-0.19,.7164,2025-01-05
Wisconsin,121.3,101.8,.8823,69.2,19.50,54.4,47.9,14.0,15.3,29.8,27.3,37.4,30.7,+1.2,.7414,2025-01-05
Connecticut,123.6,104.0,.8794,65.8,19.60,58.0,48.0,14.6,17.1,34.0,26.4,33.6,44.0,+1.4,.6903,2025-01-05
Saint Mary's,112.7,95.1,.8758,64.5,17.60,49.7,46.4,15.8,18.3,41.5,27.1,34.2,27.1,+0.44,.617,2025-01-05
Memphis,115.8,98.0,.8721,71.1,17.80,54.1,49.0,20.4,19.1,33.1,34.1,45.3,32.2,+3.7,.6327,2025-01-05
Vanderbilt,117.3,99.7,.8668,72.5,17.60,55.7,47.8,13.3,22.9,33.1,28.1,35.4,32.7,+1.2,.6933,2025-01-05
Clemson,114.9,97.7,.8654,66.5,17.20,53.8,49.4,15.8,21.0,34.1,29.3,30.2,28.2,+0.8,.6621,2025-01-05
St. Bonaventure,110.0,93.7,.8642,65.3,16.30,52.5,46.8,16.3,20.6,31.3,27.3,34.5,23.9,+1.3,.5049,2025-01-05
Texas,115.0,97.9,.8635,68.5,17.10,58.0,45.0,13.4,18.3,29.9,27.2,36.6,30.8,-0.09,.7132,2025-01-05
Louisville,114.2,97.3,.8628,69.5,16.90,50.7,50.9,16.7,19.7,35.0,26.3,38.3,28.6,+0.9,.6978,2025-01-05
Ohio St.,114.0,97.2,.8621,69.2,16.80,56.6,44.1,15.2,17.3,28.6,29.6,37.0,38.7,+0.07,.7481,2025-01-05
Penn St.,115.7,98.7,.8613,72.9,17.00,56.0,49.0,16.0,23.3,33.4,28.5,39.3,30.3,+0.10,.6562,2025-01-05
Indiana,113.0,96.7,.8573,70.7,16.30,53.3,47.9,17.8,16.9,34.0,28.0,36.5,27.3,+1.1,.749,2025-01-05
Georgia,112.7,96.9,.8507,67.7,15.80,55.5,44.3,19.1,19.3,39.1,27.8,39.7,27.4,+1.1,.7024,2025-01-05
New Mexico,115.7,99.5,.8505,75.5,16.20,51.6,51.4,16.3,21.0,32.6,28.8,39.9,37.5,+1.3,.622,2025-01-05
Arizona St.,110.7,95.3,.8484,69.5,15.40,53.8,46.9,18.2,16.5,27.0,28.6,37.9,25.6,+2.1,.7866,2025-01-05
TCU,106.7,92.4,.8399,68.2,14.30,49.4,47.3,15.7,20.3,32.1,29.5,35.2,25.8,-0.8,.7495,2025-01-05
Utah St.,114.8,99.4,.8394,71.3,15.40,54.0,50.1,17.6,21.9,36.1,28.6,38.7,29.8,+2.5,.5966,2025-01-05
VCU,110.8,96.0,.8386,67.8,14.80,52.7,45.0,17.3,21.7,33.8,30.3,34.5,35.8,-1.1,.5253,2025-01-05
Creighton,113.3,98.2,.8374,69.8,15.10,55.0,46.0,19.5,12.1,26.0,27.9,28.8,17.4,-0.6,.7207,2025-01-05
North Carolina,116.7,101.3,.8361,74.4,15.40,53.3,50.2,14.9,15.5,27.6,27.8,38.9,31.8,+0.6,.7094,2025-01-05
Iowa,118.4,103.0,.8330,73.3,15.40,58.8,52.4,13.4,20.9,25.9,33.1,26.8,22.3,-0.12,.7086,2025-01-05
Oklahoma,117.9,102.6,.8329,68.6,15.30,56.4,49.0,16.0,20.0,29.6,33.1,36.6,28.6,+2.8,.7187,2025-01-05
Washington St.,113.4,98.9,.8276,73.2,14.50,57.2,48.2,20.8,16.8,32.7,29.5,34.3,32.4,+0.49,.5864,2025-01-05
Villanova,123.4,107.7,.8267,64.4,15.70,58.6,50.2,15.5,16.0,36.4,27.7,27.7,32.4,-1.5,.6454,2025-01-05
McNeese St.,109.2,95.5,.8233,65.6,13.70,50.7,48.0,17.1,22.1,32.2,31.9,36.5,34.5,-1.8,.4709,2025-01-05
Liberty,110.5,96.8,.8216,65.9,13.70,58.6,45.5,17.0,17.6,23.2,27.7,29.2,25.3,+0.04,.4795,2025-01-05
Boise St.,114.0,100.0,.8186,67.7,14.00,51.5,47.9,16.8,15.9,34.3,24.6,41.5,27.6,-0.8,.6123,2025-01-05
Missouri,118.0,103.5,.8177,69.7,14.50,57.2,48.2,15.5,22.7,33.6,32.7,51.1,27.2,+0.12,.6884,2025-01-05
Arkansas,108.9,95.7,.8162,71.5,13.20,57.3,46.7,17.3,19.8,28.0,26.9,28.7,23.5,+0.6,.7278,2025-01-05
Florida St.,110.5,97.1,.8146,71.2,13.40,52.7,47.0,17.8,21.7,30.3,30.8,44.6,40.6,-1.0,.6198,2025-01-05
Lipscomb,107.9,94.9,.8137,68.3,13.00,53.0,48.6,16.5,18.7,24.4,28.1,27.2,21.1,-1.6,.3833,2025-01-05
San Francisco,111.9,98.5,.8126,68.7,13.40,55.1,47.6,17.6,19.7,29.8,27.6,37.5,34.1,-0.7,.5618,2025-01-05
Dayton,117.2,103.5,.8068,67.1,13.70,54.3,49.4,14.4,16.5,29.8,25.9,38.4,30.1,+0.01,.5916,2025-01-05
Nevada,114.2,101.0,.8050,64.5,13.20,55.7,49.9,16.5,19.0,29.8,26.4,39.3,37.4,-2.8,.6129,2025-01-05
North Texas,108.0,95.6,.8029,63.1,12.40,50.6,49.5,18.2,24.3,33.7,26.7,36.9,45.2,-0.7,.5117,2025-01-05
SMU,116.5,103.3,.8000,71.5,13.20,55.0,47.2,16.6,18.1,39.4,29.8,41.3,33.1,+0.04,.6195,2025-01-05
Northwestern,108.9,96.6,.7986,66.4,12.30,49.9,49.7,14.2,21.4,31.5,26.5,33.0,32.8,-0.7,.7294,2025-01-05
USC,111.1,99.2,.7865,69.4,11.90,53.1,49.4,16.7,20.0,26.6,28.9,40.6,35.2,-1.8,.7217,2025-01-05
Drake,110.5,99.0,.7798,61.0,11.50,53.5,52.2,19.9,22.1,37.1,24.8,42.8,41.3,+0.21,.4992,2025-01-05
Santa Clara,115.0,103.2,.7773,69.5,11.80,54.0,50.2,17.3,16.9,34.6,29.4,30.5,34.3,-2.2,.5871,2025-01-05
Xavier,112.8,101.2,.7772,69.6,11.60,54.4,48.3,16.5,17.2,28.2,25.8,39.3,32.5,-1.8,.6769,2025-01-05
Utah,110.9,100.2,.7619,72.6,10.70,55.3,47.0,15.7,17.9,34.2,27.3,34.6,31.3,-1.9,.6868,2025-01-05
Butler,111.6,100.9,.7606,68.2,10.70,52.3,44.9,18.4,11.6,27.8,30.2,47.2,24.7,-2.3,.704,2025-01-05
LSU,108.8,98.4,.7606,70.2,10.40,55.0,43.1,18.4,17.9,35.7,32.5,34.7,27.4,-0.46,.6954,2025-01-05
George Mason,102.3,92.7,.7553,66.7,9.60,52.3,42.2,20.2,17.9,33.3,29.8,44.6,28.7,-2.2,.502,2025-01-05
UC San Diego,108.7,98.7,.7507,68.0,10.00,54.1,51.5,14.4,25.0,25.1,26.6,38.0,33.2,+0.22,.4159,2025-01-05
Bradley,112.8,102.6,.7498,66.3,10.20,58.5,47.0,18.1,16.9,27.6,29.1,33.2,34.9,+0.25,.51,2025-01-05
Georgetown,106.3,96.7,.7480,69.9,9.60,53.2,44.2,18.8,20.9,34.8,28.8,26.4,26.3,+0.39,.6143,2025-01-05
UC Irvine,102.4,93.2,.7461,70.3,9.20,50.6,45.8,19.0,17.7,28.8,24.0,35.9,19.5,+0.9,.482,2025-01-05
Oregon St.,111.2,101.3,.7458,65.4,9.90,55.5,46.7,18.3,18.9,32.3,27.0,35.2,31.9,-1.6,.514,2025-01-05
UTEP,108.2,98.7,.7407,69.0,9.50,52.0,50.0,18.2,25.8,25.3,35.3,39.6,45.9,-0.7,.5001,2025-01-05
North Dakota St.,118.3,108.0,.7402,65.9,10.30,58.5,50.7,15.8,9.4,26.1,27.1,31.5,26.6,-3.4,.4002,2025-01-05
Yale,113.8,104.0,.7382,68.5,9.80,54.6,49.6,16.4,16.4,34.5,24.8,33.8,38.0,-3.5,.4267,2025-01-05
Stanford,114.0,104.7,.7268,68.2,9.30,50.7,50.4,15.0,18.4,33.1,27.6,35.3,36.8,-1.4,.6114,2025-01-05
South Carolina,108.7,100.0,.7233,66.8,8.70,51.4,47.2,16.8,15.7,30.6,27.6,46.2,29.3,-0.8,.7247,2025-01-05
Notre Dame,112.5,103.8,.7170,66.3,8.70,53.9,49.6,16.0,14.8,29.9,26.3,29.6,27.9,-2.9,.6377,2025-01-05
Colorado,107.4,99.0,.7170,69.1,8.40,52.9,48.4,20.7,17.2,30.1,26.9,35.0,26.2,-0.02,.7466,2025-01-05
Wake Forest,103.8,96.0,.7123,67.6,7.80,49.3,45.3,18.1,21.4,28.7,31.5,34.2,29.3,+0.8,.6405,2025-01-05
UNLV,111.5,103.1,.7121,66.5,8.40,53.0,49.3,15.8,19.3,28.7,34.0,34.4,32.5,-1.8,.6137,2025-01-05
Kansas St.,110.1,101.9,.7091,69.3,8.20,52.7,49.2,17.7,19.0,33.7,30.5,28.6,26.7,-2.7,.7327,2025-01-05
UCF,109.7,101.8,.7034,71.5,7.90,48.9,49.3,17.3,19.1,32.9,34.2,39.6,26.6,+0.5,.7357,2025-01-05
South Dakota St.,110.8,102.8,.7028,70.9,8.00,52.8,50.2,18.8,13.7,32.0,21.6,28.0,29.0,-2.4,.4382,2025-01-05
St. Thomas,114.1,106.1,.6995,70.1,8.00,58.4,51.0,15.4,18.3,20.4,31.8,30.9,34.8,-2.1,.3993,2025-01-05
Davidson,114.0,105.9,.6994,66.6,8.10,54.8,51.4,14.9,15.3,25.7,27.1,33.6,32.0,-1.0,.4912,2025-01-05
Rutgers,113.0,105.1,.6987,71.4,7.90,51.9,50.4,14.9,17.0,29.4,30.7,38.6,27.8,-2.0,.7207,2025-01-05
Colorado St.,105.4,98.0,.6982,68.5,7.40,52.0,47.9,17.8,17.9,24.3,25.7,25.9,32.7,-2.3,.6265,2025-01-05
N.C. State,109.0,101.6,.6904,65.9,7.40,51.1,49.1,15.1,20.7,30.7,33.0,39.0,31.8,-2.2,.6215,2025-01-05
Arkansas St.,104.7,97.7,.6898,70.9,7.00,48.1,44.5,16.2,18.0,32.0,32.8,37.7,40.6,-1.1,.4412,2025-01-05
Saint Joseph's,107.1,100.1,.6858,70.0,7.00,52.3,46.1,17.4,17.2,29.1,27.3,31.2,26.7,-2.4,.523,2025-01-05
Illinois St.,113.4,106.0,.6840,66.3,7.40,57.8,51.4,16.6,16.0,24.6,24.9,32.5,31.7,-2.4,.4923,2025-01-05
Virginia,104.7,98.3,.6717,61.1,6.40,51.6,47.2,18.6,15.9,23.0,29.2,25.4,23.1,-1.4,.6443,2025-01-05
Samford,115.3,108.4,.6704,71.7,6.90,58.0,53.3,18.7,22.5,33.8,36.1,30.4,38.3,-0.06,.4104,2025-01-05
Northern Iowa,111.6,105.0,.6686,66.2,6.60,58.3,50.3,15.9,16.8,24.5,25.8,35.6,27.7,-3.7,.5146,2025-01-05
Wichita St.,109.1,102.7,.6662,72.4,6.40,50.3,49.6,14.1,16.3,26.7,30.1,39.4,27.1,-1.1,.5193,2025-01-05
Georgia Tech,107.0,101.0,.6608,71.2,6.00,51.5,47.8,16.1,15.8,29.7,27.1,33.9,33.8,-3.2,.6067,2025-01-05
Washington,105.9,100.0,.6600,69.9,5.90,50.5,47.9,16.4,18.7,30.6,29.7,38.6,34.4,-0.8,.7045,2025-01-05
South Alabama,106.0,100.1,.6595,64.7,5.90,52.2,48.7,14.5,22.5,27.5,30.0,31.8,23.0,-1.7,.3912,2025-01-05
Rhode Island,107.0,101.2,.6543,72.0,5.80,52.4,45.7,16.4,16.2,28.3,27.3,45.2,29.3,-0.45,.4664,2025-01-05
Grand Canyon,104.7,99.3,.6478,73.7,5.40,48.1,49.4,17.3,21.7,32.4,24.9,44.0,29.6,-1.9,.4181,2025-01-05
DePaul,109.8,104.1,.6472,69.7,5.70,54.0,50.1,18.3,16.6,31.8,28.0,31.8,27.3,-2.1,.6423,2025-01-05
Providence,107.7,102.2,.6456,65.3,5.50,51.1,45.8,19.7,13.8,35.2,28.3,34.5,35.4,-3.6,.6761,2025-01-05
Troy,103.9,99.1,.6343,67.2,4.80,50.1,49.6,22.9,20.5,38.3,32.4,34.3,25.1,-0.8,.424,2025-01-05
Furman,108.6,103.5,.6339,65.9,5.10,53.2,48.0,17.4,17.2,28.3,30.6,32.1,27.5,+0.25,.4012,2025-01-05
Charleston,105.1,100.7,.6209,73.7,4.40,52.9,49.5,18.1,17.4,24.6,27.9,36.8,31.9,-0.8,.4158,2025-01-05
Middle Tennessee,108.7,104.2,.6195,69.9,4.50,49.5,49.4,16.9,16.4,32.4,28.5,31.5,33.6,-1.6,.5263,2025-01-05
Florida Atlantic,111.3,106.9,.6145,72.5,4.40,53.6,52.0,16.4,19.2,26.5,32.9,34.6,31.8,-3.2,.5293,2025-01-05
California,113.2,108.7,.6144,69.2,4.50,52.2,54.4,18.5,16.9,36.5,29.6,40.9,34.3,-2.7,.6285,2025-01-05
Miami FL,117.9,113.3,.6138,67.9,4.60,55.1,54.3,15.8,15.8,30.6,28.4,27.2,29.9,-6.3,.6354,2025-01-05
High Point,115.2,110.9,.6081,67.5,4.30,55.1,48.6,16.4,16.2,32.6,33.1,43.5,36.5,-2.3,.3592,2025-01-05
Minnesota,105.0,101.7,.5911,63.3,3.30,50.3,48.4,15.3,17.0,28.8,30.1,33.7,27.3,-2.8,.7119,2025-01-05
Kent St.,98.4,95.4,.5894,66.3,3.00,42.8,47.9,15.6,21.7,33.4,28.6,27.0,43.4,-1.1,.427,2025-01-05
James Madison,110.2,106.8,.5887,66.5,3.40,51.1,52.0,18.2,15.2,33.5,26.6,29.3,32.0,-3.2,.4285,2025-01-05
UAB,112.8,109.5,.5860,71.3,3.30,51.1,49.5,15.0,16.3,38.4,28.7,32.2,30.5,-5.1,.4945,2025-01-05
Akron,107.3,104.2,.5843,72.9,3.10,49.4,51.3,17.8,20.2,32.7,32.3,25.5,32.5,-2.7,.395,2025-01-05
Oklahoma St.,104.4,101.4,.5839,72.5,3.00,47.7,53.6,18.4,21.6,35.0,25.5,43.1,33.1,-1.7,.7153,2025-01-05
Western Kentucky,102.4,99.6,.5768,75.3,2.80,48.8,46.7,17.4,18.6,22.6,27.4,36.3,40.1,-1.6,.5167,2025-01-05
Purdue Fort Wayne,112.5,109.6,.5762,69.3,2.90,55.5,55.7,13.4,21.1,22.8,32.2,28.3,26.0,-3.1,.3903,2025-01-05
Elon,107.4,104.7,.5709,66.3,2.70,50.1,45.1,18.7,12.7,38.0,30.7,43.5,20.1,-1.9,.3679,2025-01-05
Saint Louis,109.6,107.2,.5654,68.1,2.40,56.8,49.3,17.2,14.0,25.5,27.6,32.9,25.2,-3.3,.5481,2025-01-05
George Washington,106.7,104.3,.5640,69.5,2.40,52.4,46.2,17.1,19.1,31.2,31.4,43.9,28.1,-1.6,.4552,2025-01-05
Cal St. Northridge,103.0,100.9,.5606,73.6,2.10,51.7,47.0,18.5,21.4,32.4,24.0,38.7,50.7,-2.0,.4063,2025-01-05
Cornell,111.7,109.6,.5553,72.4,2.10,57.5,51.2,17.6,17.1,24.8,32.4,31.3,34.5,-3.4,.397,2025-01-05
North Alabama,107.9,105.9,.5535,68.6,2.00,51.0,52.6,13.4,18.2,31.1,29.5,25.8,27.9,-2.8,.3454,2025-01-05
UNC Wilmington,109.4,107.4,.5524,67.0,2.00,48.3,50.4,14.8,16.9,33.8,29.7,46.2,33.6,-2.3,.3788,2025-01-05
Loyola Marymount,102.4,100.6,.5486,68.7,1.80,49.3,48.4,16.6,15.2,25.4,28.5,27.7,27.0,-3.2,.5381,2025-01-05
Ohio,105.7,104.0,.5451,70.9,1.70,52.0,52.6,16.2,19.7,25.4,30.1,31.2,39.2,-3.9,.4023,2025-01-05
Wyoming,104.8,103.2,.5440,65.5,1.60,53.5,50.1,21.2,16.4,32.4,26.6,35.8,37.0,-2.5,.5675,2025-01-05
Murray St.,106.4,104.9,.5411,66.4,1.50,51.5,50.7,17.1,17.4,26.7,26.9,46.8,35.9,-3.9,.5192,2025-01-05
Princeton,107.3,105.9,.5387,69.2,1.40,54.2,51.5,15.4,18.1,25.2,27.8,31.3,32.4,-1.6,.4457,2025-01-05
Northern Colorado,111.1,109.6,.5377,71.3,1.50,55.4,55.3,15.4,15.4,24.7,23.4,30.2,36.0,-2.2,.39,2025-01-05
Tulane,104.1,102.8,.5358,69.3,1.30,50.3,46.6,16.0,18.8,27.4,28.4,35.5,36.2,-5.3,.4534,2025-01-05
Seattle,107.1,105.8,.5348,67.8,1.30,47.6,56.0,18.5,17.9,30.7,24.3,45.2,34.5,-6.3,.4547,2025-01-05
Illinois Chicago,109.5,108.2,.5340,70.5,1.30,51.8,52.5,19.6,15.7,33.6,28.7,34.7,33.0,-2.2,.4856,2025-01-05
Temple,106.5,105.2,.5332,70.9,1.30,49.8,47.1,15.6,16.2,30.8,32.0,44.1,32.8,-3.1,.4701,2025-01-05
Jacksonville St.,111.3,110.0,.5323,66.5,1.30,52.3,50.2,15.7,10.5,32.3,27.6,33.4,26.8,-3.7,.5011,2025-01-05
Loyola Chicago,105.4,104.3,.5291,69.2,1.10,52.5,49.4,17.6,19.5,31.8,27.0,36.6,35.4,-3.4,.5049,2025-01-05
Milwaukee,106.0,105.0,.5289,69.6,1.00,50.9,50.9,20.7,17.8,42.0,26.9,37.7,31.3,-2.6,.3964,2025-01-05
Norfolk St.,108.2,107.1,.5284,67.1,1.10,51.9,49.8,18.1,17.9,28.7,35.7,38.1,36.3,-3.1,.3327,2025-01-05
Texas A&M Corpus Chris,108.7,107.8,.5251,70.1,0.90,53.3,52.2,17.9,19.7,32.9,34.7,40.2,47.4,-2.7,.3903,2025-01-05
Kennesaw St.,105.6,104.7,.5240,72.2,0.90,48.9,47.1,21.6,14.7,34.5,31.7,42.4,42.2,-2.6,.5198,2025-01-05
UNC Greensboro,104.5,103.8,.5213,64.9,0.70,49.1,46.7,15.7,16.7,32.3,34.2,28.5,31.9,-3.4,.3754,2025-01-05
New Mexico St.,106.2,105.5,.5188,67.2,0.70,48.5,47.2,17.2,13.4,33.6,31.0,34.9,43.9,-3.2,.4946,2025-01-05
Cal Baptist,109.4,108.9,.5152,67.5,0.50,48.7,52.7,15.9,17.2,34.1,29.1,28.2,28.3,-4.1,.4513,2025-01-05
Appalachian St.,101.7,101.3,.5131,65.2,0.40,50.6,47.8,19.6,15.6,27.8,31.1,35.7,22.8,-4.3,.3986,2025-01-05
Eastern Kentucky,109.4,109.0,.5111,69.9,0.40,48.0,52.5,14.9,19.4,32.3,37.8,22.2,34.6,-4.4,.3824,2025-01-05
UC Santa Barbara,106.2,105.8,.5105,66.0,0.40,54.9,47.0,18.5,16.4,29.2,26.8,26.9,28.7,-3.4,.3921,2025-01-05
Utah Valley,101.1,100.7,.5098,69.4,0.40,49.4,48.6,18.5,17.0,30.3,25.9,38.3,34.0,-3.6,.4251,2025-01-05
Syracuse,107.0,106.7,.5081,71.1,0.30,50.5,53.0,17.4,14.1,30.2,24.5,36.4,31.1,-3.6,.6539,2025-01-05
Wright St.,108.6,108.5,.5025,67.9,0.10,56.1,52.6,16.5,14.7,22.1,25.9,25.7,30.7,-5.5,.3872,2025-01-05
Montana St.,105.2,105.1,.5021,67.8,0.10,51.2,48.6,15.9,16.2,21.0,29.9,29.4,37.4,-6.0,.4401,2025-01-05
La Salle,103.7,103.9,.4956,72.7,-0.20,47.5,51.9,16.0,16.2,32.2,25.9,32.3,29.2,-3.2,.5201,2025-01-05
Columbia,110.0,110.2,.4949,70.2,-0.20,57.6,51.0,17.7,16.8,29.4,28.9,32.3,23.6,-0.45,.3595,2025-01-05
Belmont,109.8,110.0,.4943,72.9,-0.20,55.3,54.3,15.8,17.5,26.3,26.0,25.2,26.8,-2.4,.4933,2025-01-05
Louisiana Tech,106.3,106.5,.4936,66.1,-0.20,54.4,47.8,20.4,15.3,28.8,31.5,30.8,27.2,-1.9,.4739,2025-01-05
Virginia Tech,105.9,106.2,.4929,66.3,-0.30,51.1,53.5,20.8,18.2,34.5,29.3,32.6,32.6,-4.4,.6312,2025-01-05
Duquesne,102.9,103.2,.4917,65.1,-0.30,48.7,48.5,18.2,18.7,33.7,29.9,31.8,39.5,-7.2,.5184,2025-01-05
San Jose St.,108.4,108.7,.4901,66.6,-0.30,49.7,52.9,15.1,16.7,26.9,30.5,36.0,31.1,-5.7,.5488,2025-01-05
Delaware,110.1,110.6,.4875,71.1,-0.50,54.3,49.3,17.1,16.0,22.7,35.4,35.9,33.9,-4.7,.3977,2025-01-05
UT Rio Grande Valley,107.4,107.9,.4874,71.6,-0.50,51.9,52.3,18.0,18.7,32.0,30.6,23.4,34.3,-1.5,.3864,2025-01-05
Radford,107.3,108.0,.4822,65.4,-0.70,48.6,50.5,18.5,16.2,35.2,30.3,40.7,37.1,-1.9,.4044,2025-01-05
Seton Hall,96.6,97.3,.4775,64.3,-0.70,44.9,51.5,19.6,21.8,34.3,26.1,35.1,37.4,-5.2,.6845,2025-01-05
Southern Utah,105.0,105.9,.4759,70.5,-0.90,50.2,49.2,20.9,14.4,29.0,34.1,34.7,30.3,-3.6,.4208,2025-01-05
Merrimack,101.2,102.1,.4745,65.7,-0.90,49.0,47.5,15.4,20.5,20.2,37.9,25.1,34.5,-4.2,.3713,2025-01-05
Rice,101.9,102.8,.4741,66.4,-0.90,48.9,43.6,19.9,16.3,35.1,28.8,48.6,35.3,-1.6,.4357,2025-01-05
UC Riverside,104.6,105.6,.4728,68.0,-1.00,47.1,51.1,17.2,14.7,31.7,28.2,27.3,30.8,-1.3,.4818,2025-01-05
Bryant,105.0,106.0,.4727,74.9,-1.00,49.8,48.5,19.3,16.6,32.7,32.4,34.9,34.4,-6.0,.3335,2025-01-05
Texas St.,107.9,109.0,.4684,66.2,-1.10,50.5,50.7,18.5,15.8,32.3,28.7,39.2,43.1,-4.7,.4021,2025-01-05
Lamar,102.2,103.4,.4683,67.4,-1.20,47.5,49.5,18.5,18.2,34.6,34.1,27.0,35.5,-3.0,.4342,2025-01-05
Jacksonville,98.7,99.8,.4677,69.3,-1.10,48.7,52.8,23.1,20.5,33.4,30.7,28.3,36.5,-3.5,.3957,2025-01-05
Wofford,108.8,110.1,.4671,65.5,-1.30,52.0,54.3,18.3,15.4,34.9,28.6,24.2,40.7,-4.8,.4304,2025-01-05
Hawaii,103.5,104.7,.4669,65.3,-1.20,51.6,47.1,19.5,13.0,33.6,24.4,40.8,35.1,-3.2,.4257,2025-01-05
Pepperdine,105.3,106.6,.4651,70.6,-1.30,50.8,49.1,17.8,16.0,27.7,29.2,31.9,30.1,-5.3,.5322,2025-01-05
Chattanooga,109.3,110.8,.4614,68.4,-1.50,53.2,52.8,16.7,15.9,26.4,29.4,28.9,32.1,-3.2,.429,2025-01-05
Northeastern,100.8,102.5,.4513,69.7,-1.70,49.9,48.4,19.5,17.0,31.4,27.0,29.8,33.0,-4.2,.3823,2025-01-05
Florida Gulf Coast,105.8,107.6,.4508,66.3,-1.80,52.1,50.4,16.6,15.3,27.5,29.7,21.7,31.4,-5.7,.3873,2025-01-05
