team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
Houston,124.4,85.9,.9861,62.4,38.50,52.7,43.4,14.2,22.7,38.0,29.2,27.0,35.3,+4.2,.7741,2025-02-02
Auburn,130.1,91.9,.9820,69.2,38.20,56.4,44.7,13.8,17.5,36.7,29.2,30.5,37.2,+9.0,.8034,2025-02-02
Duke,123.1,89.1,.9761,66.6,34.00,56.3,43.6,15.4,18.0,34.9,25.1,32.7,25.5,+5.1,.7025,2025-02-02
Tennessee,114.8,86.2,.9643,65.1,28.60,51.7,42.0,16.3,20.4,38.4,30.2,31.6,26.6,+4.8,.7569,2025-02-02
Alabama,125.0,95.4,.9573,75.3,29.60,55.6,45.9,17.3,13.7,36.7,29.7,42.5,31.0,+7.1,.8319,2025-02-02
Florida,121.5,92.7,.9571,70.3,28.80,53.1,43.1,15.7,18.1,40.4,28.9,31.5,29.5,+4.2,.7453,2025-02-02
Illinois,119.3,91.6,.9542,73.4,27.70,51.8,44.0,16.2,13.4,36.7,24.2,36.4,26.3,+2.3,.7618,2025-02-02
Texas Tech,123.9,95.8,.9506,66.4,28.10,56.7,47.1,16.1,19.0,36.4,28.8,30.7,33.1,+3.2,.7274,2025-02-02
Iowa St.,119.2,92.9,.9466,70.3,26.30,54.7,48.0,15.6,22.2,33.6,27.6,39.2,26.9,+3.9,.7326,2025-02-02
Purdue,122.6,96.0,.9435,66.3,26.60,56.5,50.1,16.1,20.0,30.0,30.4,37.5,27.4,+4.5,.7976,2025-02-02
Kansas,115.5,90.6,.9423,69.6,24.90,53.3,44.3,15.9,16.5,31.1,26.7,23.7,29.0,+3.4,.7851,2025-02-02
Maryland,119.0,93.6,.9403,70.7,25.40,55.1,47.4,14.6,21.1,32.4,26.7,30.7,26.8,+2.4,.6956,2025-02-02
Arizona,120.3,94.7,.9400,70.6,25.60,53.1,47.0,16.2,18.6,36.4,28.3,35.9,28.7,+2.7,.78,2025-02-02
Gonzaga,123.7,98.0,.9362,71.3,25.70,56.3,48.2,13.7,18.0,33.8,26.1,31.0,29.0,+0.17,.6567,2025-02-02
Kentucky,125.1,99.6,.9322,71.7,25.50,56.5,48.7,14.6,13.9,30.9,27.4,34.2,30.1,+3.3,.7705,2025-02-02
Michigan,118.7,94.7,.9311,70.9,24.00,58.0,46.2,20.6,17.7,34.2,29.5,36.4,29.2,+2.8,.7877,2025-02-02
Michigan St.,116.6,93.5,.9266,69.5,23.10,51.8,45.7,17.1,17.1,36.7,26.0,39.0,31.2,+3.8,.748,2025-02-02
St. John's,111.3,89.4,.9261,71.0,21.90,49.9,45.8,15.8,22.2,37.0,28.6,30.1,29.5,+3.1,.6834,2025-02-02
Wisconsin,122.5,98.6,.9237,68.7,23.90,55.1,47.8,14.9,15.2,28.6,27.0,35.7,29.0,+3.6,.7414,2025-02-02
Missouri,121.5,98.2,.9208,68.6,23.30,56.6,48.3,15.9,21.4,32.9,31.0,49.4,30.6,+2.9,.6884,2025-02-02
UCLA,115.6,93.4,.9206,66.4,22.20,53.6,50.1,16.8,24.0,32.8,28.6,34.7,37.5,+2.5,.7122,2025-02-02
Saint Mary's,115.9,94.1,.9165,63.1,21.80,51.4,45.9,15.3,17.9,41.7,25.9,32.2,26.0,+2.7,.617,2025-02-02
Texas A&M,115.2,93.6,.9155,67.3,21.60,48.4,47.5,17.8,20.9,42.8,28.1,41.6,33.7,+4.4,.7835,2025-02-02
Marquette,116.3,94.8,.9134,69.2,21.50,52.4,50.7,12.8,23.8,30.7,30.5,27.6,29.8,+4.2,.717,2025-02-02
Louisville,117.9,96.1,.9128,69.5,21.80,51.8,50.5,16.0,19.2,33.9,26.3,35.9,27.6,+2.6,.6978,2025-02-02
BYU,120.0,97.9,.9124,67.7,22.10,57.4,49.6,17.7,18.2,34.8,23.7,29.9,31.3,+0.47,.7164,2025-02-02
Mississippi,114.6,93.7,.9096,68.8,20.90,51.8,47.7,13.2,22.5,26.3,30.8,34.7,36.8,+3.1,.7517,2025-02-02
Baylor,121.1,99.2,.9092,66.0,21.90,53.1,52.3,15.9,20.4,36.4,30.4,29.4,35.0,+2.1,.7624,2025-02-02
Texas,117.0,96.7,.8990,67.7,20.30,54.9,46.9,14.1,17.9,29.9,28.9,35.2,32.5,+1.2,.7132,2025-02-02
West Virginia,110.8,92.0,.8945,65.1,18.80,50.5,45.2,16.4,20.1,26.2,31.5,27.3,30.2,+2.1,.7337,2025-02-02
Mississippi St.,117.8,97.8,.8945,68.0,20.00,52.3,50.6,15.0,20.1,35.4,30.4,31.2,34.0,+2.6,.7429,2025-02-02
Clemson,117.5,97.9,.8904,65.1,19.60,54.5,49.6,15.5,20.3,32.9,29.6,28.3,27.3,+2.4,.6621,2025-02-02
Ohio St.,115.3,96.5,.8859,68.4,18.80,54.5,46.3,15.7,16.6,29.1,28.9,35.3,40.3,+0.6,.7481,2025-02-02
Creighton,114.5,96.1,.8825,69.1,18.40,56.5,45.7,19.1,12.4,25.6,26.7,28.7,17.3,+2.2,.7207,2025-02-02
Connecticut,121.6,102.3,.8802,64.8,19.30,57.4,48.6,16.2,16.7,33.6,27.8,30.6,42.0,+1.6,.6903,2025-02-02
New Mexico,112.9,95.2,.8776,74.5,17.70,50.8,48.9,15.9,20.1,31.9,26.0,37.1,34.8,+2.4,.622,2025-02-02
Pittsburgh,118.2,100.7,.8633,68.2,17.50,54.1,49.6,14.3,18.1,28.5,30.1,33.9,31.2,+0.49,.6684,2025-02-02
Georgia,111.6,95.1,.8630,67.5,16.50,52.2,45.6,19.3,19.4,36.8,31.4,40.7,28.6,+1.4,.7024,2025-02-02
VCU,111.5,95.1,.8613,67.9,16.40,52.1,45.3,16.6,22.4,34.6,29.1,32.8,36.8,-0.7,.5253,2025-02-02
Nebraska,111.6,95.4,.8589,68.9,16.20,51.8,49.4,16.9,18.5,27.5,28.3,36.5,27.1,+0.8,.7184,2025-02-02
Oregon,114.2,97.6,.8587,69.3,16.60,52.4,48.9,16.7,17.8,30.4,29.6,36.2,28.2,+3.0,.7641,2025-02-02
Oklahoma,118.0,101.0,.8564,68.4,17.00,57.1,48.5,17.7,19.7,28.2,33.1,37.1,32.8,+2.5,.7187,2025-02-02
Boise St.,116.8,100.1,.8539,67.0,16.70,53.6,49.4,16.8,16.4,33.1,23.2,38.6,31.0,-1.3,.6123,2025-02-02
SMU,116.3,100.1,.8484,70.8,16.20,54.8,46.7,16.6,17.7,37.1,30.0,36.2,31.6,+0.7,.6195,2025-02-02
Vanderbilt,115.4,99.4,.8478,71.3,16.00,52.8,51.5,14.3,22.4,31.8,29.5,33.1,35.7,+1.4,.6933,2025-02-02
Memphis,112.7,97.3,.8437,71.5,15.40,54.7,48.2,20.3,19.9,32.2,34.4,41.5,33.7,+3.9,.6327,2025-02-02
Utah St.,118.2,102.4,.8387,69.7,15.80,55.8,51.0,16.4,21.0,33.1,29.7,36.8,31.4,+2.3,.5966,2025-02-02
McNeese St.,113.1,98.3,.8345,66.2,14.80,52.4,47.9,17.1,22.0,35.0,31.7,37.2,36.8,-1.6,.4709,2025-02-02
San Diego St.,107.5,93.5,.8320,67.0,14.00,49.5,44.0,16.9,19.7,31.0,30.2,30.7,39.6,+1.4,.6431,2025-02-02
Cincinnati,106.8,93.0,.8319,65.8,13.80,50.4,46.1,15.2,19.4,33.1,29.0,24.7,25.5,-1.4,.7119,2025-02-02
USC,114.4,99.6,.8299,69.3,14.80,53.8,50.9,16.6,18.4,27.1,27.6,37.7,34.9,-0.7,.7217,2025-02-02
North Carolina,115.1,100.3,.8298,72.4,14.80,52.8,49.2,15.3,15.1,28.3,27.4,35.3,30.5,-0.38,.7094,2025-02-02
Arizona St.,109.8,95.7,.8294,68.9,14.10,51.8,47.2,19.4,16.4,27.7,29.9,36.0,28.7,+0.6,.7866,2025-02-02
Indiana,113.2,98.7,.8279,69.8,14.50,52.0,49.9,17.8,16.0,33.3,29.0,34.1,28.3,+0.26,.749,2025-02-02
Xavier,113.3,98.9,.8276,69.2,14.40,52.4,48.7,16.3,17.4,27.0,27.8,38.3,30.6,-0.9,.6769,2025-02-02
Arkansas,109.5,96.0,.8187,69.9,13.50,53.1,48.1,16.1,18.7,28.5,27.7,30.7,29.1,-0.33,.7278,2025-02-02
Drake,112.6,98.8,.8184,60.1,13.80,54.6,51.7,19.7,22.9,37.4,27.4,43.6,36.9,+1.6,.4992,2025-02-02
Villanova,120.0,105.4,.8155,64.5,14.60,55.5,51.0,15.6,16.1,32.7,27.7,27.3,33.6,-3.1,.6454,2025-02-02
Penn St.,114.2,100.5,.8121,71.7,13.70,54.8,51.2,16.5,21.1,29.8,29.6,38.7,29.4,-1.8,.6562,2025-02-02
Kansas St.,113.4,99.9,.8108,68.1,13.50,52.8,49.5,18.2,18.6,31.5,32.4,29.6,27.1,-2.8,.7327,2025-02-02
UCF,114.6,101.4,.8047,72.3,13.20,49.1,50.9,16.5,18.8,32.1,34.0,36.9,30.2,+0.40,.7357,2025-02-02
Northwestern,111.4,98.7,.8024,65.9,12.70,50.0,50.0,14.4,20.3,30.7,29.7,32.1,36.2,-1.7,.7294,2025-02-02
Santa Clara,114.2,101.2,.8005,69.2,13.00,54.6,49.8,17.3,17.1,33.4,28.8,29.0,31.1,-2.5,.5871,2025-02-02
TCU,106.2,94.2,.7989,67.0,12.00,47.9,50.1,16.2,19.8,31.9,30.0,32.5,28.7,-1.1,.7495,2025-02-02
San Francisco,110.6,98.2,.7976,68.0,12.40,54.2,47.9,17.6,19.3,29.7,28.5,36.5,35.0,-0.7,.5618,2025-02-02
North Texas,109.2,97.1,.7945,61.7,12.10,51.6,47.6,17.7,21.0,34.0,26.2,38.4,38.8,-0.7,.5117,2025-02-02
Liberty,110.4,98.2,.7939,66.7,12.20,57.5,45.8,15.5,17.4,19.8,28.7,29.7,26.6,-1.4,.4795,2025-02-02
Iowa,117.6,104.8,.7893,72.3,12.80,58.1,53.7,13.9,19.9,24.7,32.7,28.5,26.0,-0.9,.7086,2025-02-02
George Mason,104.3,93.0,.7877,65.8,11.30,51.5,43.0,20.4,17.8,34.0,28.7,44.0,29.0,-0.7,.502,2025-02-02
Oregon St.,115.2,102.9,.7860,65.0,12.30,55.8,49.5,17.0,17.9,30.9,27.6,37.1,32.1,-1.4,.514,2025-02-02
Yale,114.4,102.6,.7782,68.9,11.80,54.5,48.3,16.2,16.3,35.7,24.9,33.5,32.5,-3.0,.4267,2025-02-02
St. Bonaventure,110.1,98.9,.7756,64.5,11.20,51.9,49.5,16.0,17.9,30.0,25.1,33.4,23.4,-1.8,.5049,2025-02-02
Stanford,114.2,102.5,.7751,67.6,11.70,51.2,50.4,15.4,17.6,32.6,26.1,32.1,35.7,-1.0,.6114,2025-02-02
Dayton,116.4,104.9,.7672,66.3,11.50,54.1,51.6,15.3,18.2,28.6,27.5,36.7,28.5,-1.2,.5916,2025-02-02
UC San Diego,109.3,98.6,.7647,67.3,10.70,53.7,50.4,14.5,24.1,26.0,27.3,37.0,32.7,-0.9,.4159,2025-02-02
Colorado St.,109.8,99.7,.7528,67.6,10.10,54.0,47.9,17.5,17.2,25.1,24.9,27.8,32.7,-1.8,.6265,2025-02-02
Florida St.,109.6,99.5,.7527,71.1,10.10,51.3,47.5,17.2,20.0,30.9,31.1,40.3,38.9,-3.6,.6198,2025-02-02
Utah,109.6,99.6,.7520,70.1,10.00,53.2,46.8,18.2,15.9,33.8,29.4,37.1,33.3,-1.6,.6868,2025-02-02
UC Irvine,103.0,93.6,.7499,70.2,9.40,50.8,44.5,18.5,17.8,28.2,25.9,36.4,21.0,+1.3,.482,2025-02-02
Rutgers,113.7,103.4,.7495,69.9,10.30,50.5,51.4,15.2,17.2,30.7,30.1,35.6,30.3,-2.4,.7207,2025-02-02
Notre Dame,114.3,104.0,.7479,65.2,10.30,53.8,50.7,16.0,14.7,30.4,25.7,29.3,29.3,-4.4,.6377,2025-02-02
South Carolina,108.0,98.6,.7415,66.0,9.40,49.9,49.6,19.4,16.1,32.2,28.2,42.2,30.5,-3.6,.7247,2025-02-02
Wake Forest,105.1,95.9,.7412,67.7,9.20,49.8,46.1,17.2,20.3,26.9,30.8,34.2,29.6,+1.7,.6405,2025-02-02
LSU,108.2,98.7,.7409,69.7,9.50,52.5,46.1,19.9,17.1,33.4,33.8,34.7,28.3,-1.7,.6954,2025-02-02
Washington St.,112.3,102.7,.7371,71.3,9.60,56.8,50.3,21.3,17.8,32.4,32.3,34.6,31.1,-2.7,.5864,2025-02-02
Butler,113.9,104.3,.7347,67.6,9.60,52.3,48.2,16.8,11.2,27.4,29.0,42.4,23.2,-4.8,.704,2025-02-02
Grand Canyon,107.3,98.4,.7286,72.6,8.90,50.1,46.4,17.8,20.8,31.9,27.4,44.7,30.5,-2.1,.4181,2025-02-02
Saint Joseph's,108.4,99.6,.7256,69.8,8.80,51.8,46.8,16.9,16.5,29.6,26.6,31.9,25.5,-4.2,.523,2025-02-02
Akron,112.1,103.1,.7234,72.8,9.00,53.8,48.4,17.4,17.9,33.4,28.5,25.4,33.9,-1.9,.395,2025-02-02
Bradley,111.1,102.3,.7221,67.1,8.80,57.0,47.2,18.1,15.9,27.0,28.1,33.5,35.3,-1.0,.51,2025-02-02
Nevada,111.4,102.9,.7147,64.3,8.50,54.1,50.9,17.3,18.7,30.7,25.8,39.5,37.0,-3.9,.6129,2025-02-02
Arkansas St.,107.8,99.8,.7085,70.0,8.00,49.0,45.1,14.9,17.5,32.2,31.4,35.1,37.4,-1.0,.4412,2025-02-02
North Dakota St.,117.5,109.1,.7016,65.7,8.40,58.4,50.9,15.8,10.2,27.1,28.0,33.7,26.5,-4.5,.4002,2025-02-02
Minnesota,108.8,101.2,.6979,63.6,7.60,50.6,49.5,16.3,16.6,29.0,30.2,33.0,31.4,-3.3,.7119,2025-02-02
Georgetown,104.2,97.0,.6958,68.7,7.20,50.4,46.3,19.0,20.4,34.1,29.9,25.4,27.1,-1.8,.6143,2025-02-02
N.C. State,108.4,101.0,.6939,65.2,7.40,49.1,49.6,14.8,19.5,30.2,33.4,32.5,30.3,-5.4,.6215,2025-02-02
Lipscomb,107.7,100.5,.6900,67.4,7.20,54.5,48.8,15.7,17.3,25.3,27.8,30.8,22.2,-4.1,.3833,2025-02-02
St. Thomas,115.4,107.9,.6831,68.8,7.50,58.5,52.0,14.2,18.5,21.7,31.9,32.7,35.6,-2.3,.3993,2025-02-02
Providence,110.5,103.3,.6827,66.5,7.20,52.0,46.7,19.2,13.6,34.6,28.7,32.6,33.3,-3.8,.6761,2025-02-02
South Dakota St.,110.8,103.7,.6802,69.7,7.10,54.2,49.7,18.1,13.3,33.3,22.3,27.8,30.5,-4.0,.4382,2025-02-02
High Point,117.6,110.2,.6791,67.0,7.40,56.3,48.8,15.7,15.8,33.3,30.9,41.1,36.5,-2.8,.3592,2025-02-02
Colorado,106.9,100.3,.6749,68.5,6.60,52.0,50.0,21.7,17.0,29.0,27.5,37.4,32.1,-4.1,.7466,2025-02-02
UNLV,109.6,102.9,.6728,66.6,6.70,51.0,51.2,16.0,19.1,27.4,32.3,36.0,33.3,-4.1,.6137,2025-02-02
Samford,112.2,105.4,.6715,70.6,6.80,56.6,51.5,19.4,21.5,33.8,34.1,28.8,37.9,-1.0,.4104,2025-02-02
Washington,106.4,100.2,.6667,69.7,6.20,49.4,50.3,17.4,18.2,29.2,28.9,37.0,35.8,-1.9,.7045,2025-02-02
DePaul,110.3,104.5,.6491,68.4,5.80,53.4,51.0,18.7,15.7,29.6,27.9,30.6,29.4,-5.0,.6423,2025-02-02
Troy,106.2,100.7,.6490,66.6,5.50,51.0,48.5,21.2,20.3,38.7,31.9,35.9,26.0,-3.0,.424,2025-02-02
UTEP,107.7,102.1,.6487,68.9,5.60,51.0,52.3,17.4,24.3,24.3,34.2,36.5,40.6,-3.1,.5001,2025-02-02
Northern Iowa,111.1,105.7,.6402,65.9,5.40,56.5,52.1,15.8,18.0,24.9,26.1,36.1,29.7,-5.0,.5146,2025-02-02
Middle Tennessee,108.4,103.3,.6372,69.2,5.10,51.0,48.2,16.9,17.0,31.1,30.0,31.0,31.4,-2.5,.5263,2025-02-02
Davidson,112.2,107.0,.6333,66.8,5.20,53.9,52.3,14.2,15.3,24.5,26.4,30.7,29.4,-4.0,.4912,2025-02-02
Oklahoma St.,106.7,101.8,.6327,71.0,4.90,48.4,55.0,19.3,20.7,33.4,25.9,44.3,37.3,-2.6,.7153,2025-02-02
UAB,115.6,110.5,.6276,70.5,5.10,51.6,51.0,14.5,15.3,38.6,28.7,32.2,30.2,-4.7,.4945,2025-02-02
Western Kentucky,104.1,99.5,.6249,74.2,4.60,49.2,46.8,16.5,17.9,23.1,27.2,33.8,40.0,-3.2,.5167,2025-02-02
Florida Atlantic,112.8,108.1,.6211,70.9,4.70,53.4,51.2,16.3,17.3,30.2,32.2,32.9,33.4,-5.0,.5293,2025-02-02
Illinois St.,114.0,109.2,.6208,65.6,4.80,56.8,53.7,15.6,16.4,25.2,24.7,31.5,30.1,-4.8,.4923,2025-02-02
Georgia Tech,105.7,101.5,.6138,70.7,4.20,50.8,49.5,16.7,16.4,28.4,28.1,32.7,31.1,-5.3,.6067,2025-02-02
Illinois Chicago,111.7,107.4,.6123,70.3,4.30,53.3,51.6,17.6,15.7,31.9,27.4,35.1,33.7,-3.8,.4856,2025-02-02
Virginia,106.8,103.1,.5992,61.5,3.70,52.0,49.7,17.1,15.7,22.8,29.2,27.1,27.2,-5.0,.6443,2025-02-02
UNC Wilmington,110.9,107.1,.5977,66.7,3.80,51.5,50.5,15.9,18.1,34.5,28.9,42.0,32.3,-2.5,.3788,2025-02-02
Appalachian St.,102.8,99.3,.5960,65.0,3.50,51.2,46.0,17.7,15.3,27.2,29.8,35.4,23.1,-5.3,.3986,2025-02-02
Cornell,113.8,110.2,.5918,70.9,3.60,59.2,51.2,17.9,15.9,25.6,30.4,30.9,31.6,-3.9,.397,2025-02-02
Loyola Marymount,103.5,100.3,.5887,68.1,3.20,49.8,46.8,15.6,15.6,24.2,30.3,30.5,27.5,-2.8,.5381,2025-02-02
Cal St. Northridge,105.0,102.0,.5825,73.3,3.00,51.8,49.1,18.7,21.4,34.6,23.1,36.3,47.7,-3.6,.4063,2025-02-02
Virginia Tech,109.0,105.9,.5825,65.9,3.10,51.4,52.4,19.9,16.0,32.9,28.6,32.9,32.0,-5.6,.6312,2025-02-02
Louisiana Tech,108.3,105.3,.5808,65.7,3.00,53.1,47.5,19.5,14.6,30.7,29.2,33.9,28.5,-2.6,.4739,2025-02-02
California,110.3,107.3,.5805,68.4,3.00,48.4,52.6,16.7,16.3,35.9,30.9,39.3,31.2,-4.4,.6285,2025-02-02
Saint Louis,106.3,103.4,.5776,68.6,2.90,55.6,47.4,19.0,14.7,23.5,28.7,33.6,25.4,-4.3,.5481,2025-02-02
Northern Colorado,111.0,108.1,.5762,69.9,2.90,56.0,53.5,15.4,15.6,24.5,23.3,31.9,36.3,-2.4,.39,2025-02-02
Rhode Island,105.7,103.1,.5710,71.9,2.60,51.8,46.8,18.0,16.2,29.4,28.2,42.9,31.6,-3.0,.4664,2025-02-02
Milwaukee,106.6,104.1,.5690,69.7,2.50,51.7,50.9,20.0,18.0,40.5,25.4,37.5,32.6,-4.8,.3964,2025-02-02
George Washington,105.8,103.5,.5633,68.7,2.30,50.5,47.1,17.7,19.2,32.4,33.0,41.0,27.8,-4.2,.4552,2025-02-02
North Alabama,109.3,106.9,.5632,67.8,2.40,51.2,51.7,13.3,17.1,33.0,28.7,28.1,28.9,-4.9,.3454,2025-02-02
New Mexico St.,105.2,103.0,.5602,66.5,2.20,47.3,48.0,16.8,14.5,32.3,30.0,30.9,37.2,-5.4,.4946,2025-02-02
Kent St.,99.4,97.4,.5596,66.0,2.00,45.5,47.4,16.7,20.7,34.3,28.1,27.7,42.7,-4.4,.427,2025-02-02
Jacksonville St.,108.9,106.7,.5573,66.1,2.20,50.5,48.8,15.8,11.8,31.8,26.9,31.9,24.6,-3.0,.5011,2025-02-02
San Jose St.,109.6,107.6,.5538,66.4,2.00,50.9,51.7,15.8,16.5,27.3,32.0,34.0,28.3,-6.8,.5488,2025-02-02
Syracuse,107.6,105.7,.5506,69.9,1.90,50.7,51.4,17.7,13.6,29.8,25.7,33.3,31.2,-4.8,.6539,2025-02-02
James Madison,108.6,106.8,.5493,66.7,1.80,50.5,51.0,17.2,15.4,32.0,26.2,28.5,32.5,-5.3,.4285,2025-02-02
Charleston,105.6,103.8,.5486,72.7,1.80,52.1,49.7,16.4,16.7,26.4,28.6,34.0,28.4,-2.0,.4158,2025-02-02
Purdue Fort Wayne,112.1,110.3,.5459,69.6,1.80,55.9,54.2,13.2,20.2,22.7,33.7,28.9,27.3,-4.2,.3903,2025-02-02
Cal Baptist,109.3,107.6,.5443,66.8,1.70,48.9,50.5,16.5,17.0,33.7,28.6,30.3,32.8,-6.2,.4513,2025-02-02
Texas A&M Corpus Chris,107.3,105.7,.5440,70.3,1.60,53.0,51.2,17.7,18.1,31.7,30.6,38.4,42.4,-4.7,.3903,2025-02-02
Tulane,104.6,103.1,.5434,68.0,1.50,50.9,47.8,16.4,18.8,27.3,30.7,34.3,33.3,-6.9,.4534,2025-02-02
South Alabama,103.2,101.7,.5407,64.2,1.50,50.3,47.2,15.2,21.0,27.5,31.4,30.7,24.4,-4.8,.3912,2025-02-02
Bryant,107.7,106.4,.5364,73.8,1.30,51.3,48.1,16.4,16.5,32.9,30.3,30.5,32.0,-5.7,.3335,2025-02-02
Temple,108.8,107.5,.5353,70.9,1.30,50.7,49.3,16.5,15.9,32.4,31.2,45.2,35.5,-4.5,.4701,2025-02-02
Florida Gulf Coast,107.0,105.8,.5332,66.2,1.20,54.4,49.3,16.7,15.2,28.4,28.3,21.8,29.4,-6.1,.3873,2025-02-02
Utah Valley,103.1,102.0,.5309,69.2,1.10,48.8,49.8,17.6,17.5,31.5,26.2,38.0,30.4,-3.2,.4251,2025-02-02
Duquesne,103.6,102.6,.5291,65.4,1.00,48.9,48.9,17.7,19.8,32.5,32.0,29.4,40.3,-9.6,.5184,2025-02-02
Belmont,112.7,111.6,.5280,71.8,1.10,54.7,54.2,15.8,16.8,28.8,28.9,27.0,26.8,-4.1,.4933,2025-02-02
Nicholls St.,105.9,105.0,.5240,69.5,0.90,47.6,48.0,15.7,16.3,29.6,32.2,30.6,40.2,-4.1,.4314,2025-02-02
Seattle,105.8,105.0,.5214,67.1,0.80,47.9,53.9,17.7,18.5,30.6,25.8,40.4,34.4,-8.5,.4547,2025-02-02
Chattanooga,110.6,109.8,.5212,68.3,0.80,55.2,51.7,16.1,15.8,24.7,27.7,32.0,34.6,-4.3,.429,2025-02-02
Loyola Chicago,104.4,103.7,.5201,67.8,0.70,51.9,49.4,18.3,18.8,30.2,28.7,34.4,34.6,-4.5,.5049,2025-02-02
Wyoming,104.0,103.3,.5177,65.1,0.70,51.0,49.9,20.3,16.0,30.4,27.8,32.7,37.5,-4.9,.5675,2025-02-02
Princeton,106.7,106.2,.5137,68.1,0.50,52.5,52.3,15.1,18.3,27.9,25.5,27.5,33.4,-2.8,.4457,2025-02-02
UC Riverside,107.0,106.5,.5132,67.6,0.50,48.4,50.9,16.6,15.4,32.3,28.5,27.2,33.2,-2.2,.4818,2025-02-02
Wichita St.,106.5,106.0,.5116,70.4,0.50,49.5,51.4,15.6,16.6,29.7,29.5,34.1,26.7,-5.8,.5193,2025-02-02
Kennesaw St.,104.1,103.8,.5089,71.9,0.30,47.8,47.8,20.4,15.4,34.8,29.8,38.2,39.8,-4.9,.5198,2025-02-02
Wofford,109.8,109.4,.5082,64.6,0.40,53.0,52.1,17.4,14.6,34.5,27.5,27.2,35.4,-6.6,.4304,2025-02-02
UC Santa Barbara,106.8,106.7,.5026,65.6,0.10,55.2,47.6,19.0,16.5,28.6,27.6,28.3,31.8,-5.3,.3921,2025-02-02
Ohio,105.7,105.9,.4944,71.6,-0.20,52.7,52.4,15.9,18.7,25.6,29.4,34.1,35.8,-6.8,.4023,2025-02-02
Furman,107.2,107.4,.4928,66.1,-0.20,52.3,49.5,17.4,16.9,30.8,31.3,32.5,30.5,-2.9,.4012,2025-02-02
Miami OH,108.3,108.6,.4919,69.8,-0.30,55.5,53.2,17.6,19.8,27.6,27.2,28.3,35.2,-1.9,.3653,2025-02-02
Wright St.,108.7,109.0,.4914,68.2,-0.30,55.0,51.9,17.3,14.4,27.0,26.7,27.1,33.4,-8.5,.3872,2025-02-02
Elon,107.1,107.4,.4910,65.8,-0.30,49.1,46.4,18.0,13.2,37.7,30.9,41.2,23.4,-5.1,.3679,2025-02-02
Norfolk St.,107.0,107.3,.4909,67.3,-0.30,51.8,49.6,18.6,19.1,31.6,34.9,38.1,35.2,-3.9,.3327,2025-02-02
UNC Greensboro,105.3,106.1,.4794,64.4,-0.80,50.7,47.8,16.4,16.6,32.8,31.9,29.3,31.7,-5.5,.3754,2025-02-02
Jacksonville,101.0,101.8,.4785,69.0,-0.80,50.0,51.1,20.7,19.9,35.6,31.1,28.5,33.8,-4.8,.3957,2025-02-02
East Tennessee St.,106.2,107.1,.4767,66.5,-0.90,50.6,51.2,16.3,19.3,38.1,30.3,32.0,38.1,-7.3,.368,2025-02-02
Northeastern,103.9,105.0,.4707,69.1,-1.10,51.2,50.3,19.6,17.9,32.6,30.5,27.9,30.9,-7.8,.3823,2025-02-02
Cleveland St.,101.8,102.9,.4695,66.6,-1.10,49.3,50.5,18.5,22.7,35.4,33.6,32.6,36.6,-2.5,.377,2025-02-02
Nebraska Omaha,108.6,109.8,.4684,68.5,-1.20,52.0,53.7,17.0,15.2,29.1,25.4,37.1,38.6,-5.8,.438,2025-02-02
East Carolina,105.8,107.0,.4668,67.3,-1.20,47.5,51.5,16.3,18.2,35.4,30.2,35.8,32.6,-6.6,.448,2025-02-02
Oakland,105.3,106.5,.4668,63.0,-1.20,48.1,51.9,18.0,16.9,35.0,33.6,27.0,28.3,-8.0,.4644,2025-02-02
Murray St.,106.0,107.3,.4654,66.1,-1.30,50.8,53.0,17.5,17.8,28.4,26.3,42.7,35.4,-7.4,.5192,2025-02-02
Lamar,102.0,103.3,.4640,66.7,-1.30,47.2,47.8,19.0,17.9,34.8,34.2,29.4,34.4,-4.8,.4342,2025-02-02
Boston College,107.1,108.5,.4629,67.5,-1.40,49.4,52.6,17.4,15.2,30.9,28.2,32.9,39.6,-5.4,.6033,2025-02-02
Montana St.,105.3,106.7,.4626,67.2,-1.40,52.4,49.3,15.9,16.2,21.7,29.3,31.1,32.5,-8.2,.4401,2025-02-02
UNC Asheville,109.3,110.8,.4601,68.5,-1.50,51.7,52.6,14.9,17.9,31.6,34.9,34.3,40.1,-2.7,.3571,2025-02-02
