team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
Green Bay,112.72,114.28,0.460444,63.13,-1.57,54.6,54.9,16.4,13.5,26.0,29.4,43.4,38.0,-7.454,0,2026-02-14
UNC Greensboro,106.57,119.51,0.21125,67.21,-12.94,50.8,55.8,15.4,13.3,28.6,29.7,42.6,30.2,-11.705,0,2026-02-14
Little Rock,100.05,115.61,0.1595,66.36,-15.56,49.4,54.2,19.0,19.7,31.5,35.0,26.9,31.3,-12.783,0,2026-02-14
Austin Peay,107.8,105.56,0.560111,69.18,2.24,52.8,51.1,15.4,19.3,28.7,29.7,35.7,32.2,-2.904,0,2026-02-14
Rutgers,109.98,108.85,0.52976,65.72,1.13,46.7,53.0,15.8,16.4,32.5,33.6,37.1,30.6,-5.029,0,2026-02-14
Nicholls St.,105.72,112.72,0.323654,68.63,-7.0,50.6,55.8,17.1,21.6,27.1,35.1,35.5,40.9,-10.043,0,2026-02-14
Sacramento St.,106.98,113.92,0.326823,72.13,-6.94,47.1,55.1,14.9,16.8,26.7,33.3,41.3,35.5,-10.085,0,2026-02-14
William & Mary,110.99,108.01,0.57769,72.94,2.98,54.8,51.1,17.2,19.4,26.8,31.9,39.6,35.0,-4.923,0,2026-02-14
Colgate,107.13,110.87,0.40278,67.11,-3.73,53.4,51.0,15.1,16.3,27.3,29.8,28.7,34.0,-5.761,0,2026-02-14
USC,113.62,98.45,0.838649,70.57,15.17,51.9,48.3,17.5,17.0,33.3,31.4,47.7,34.5,2.335,0,2026-02-14
Merrimack,106.97,106.15,0.522182,64.01,0.82,49.8,46.8,15.5,19.6,25.1,40.4,39.6,38.9,-4.977,0,2026-02-14
UNLV,114.04,108.88,0.630112,70.32,5.16,52.2,52.7,17.4,17.9,32.2,31.5,42.7,47.3,-5.051,0,2026-02-14
Illinois St.,109.91,101.58,0.712349,67.11,8.33,54.0,48.5,16.0,16.6,28.8,24.2,32.8,35.2,-4.566,0,2026-02-14
Manhattan,104.29,121.7,0.144856,68.2,-17.41,48.5,54.4,15.4,16.3,28.3,37.1,33.6,25.3,-12.371,0,2026-02-14
Utah,114.64,108.38,0.656141,67.61,6.26,52.5,53.0,16.1,14.1,28.8,32.6,33.1,30.2,-6.214,0,2026-02-14
Louisiana Tech,99.6,106.84,0.308643,63.77,-7.24,45.5,48.6,17.9,17.3,36.1,30.8,34.6,35.8,-6.826,0,2026-02-14
Youngstown St.,108.3,109.22,0.475656,66.99,-0.92,54.3,52.2,19.4,18.3,32.8,31.4,30.7,38.7,-9.68,0,2026-02-14
Jacksonville,100.46,113.46,0.197942,63.56,-13.0,49.3,55.2,18.4,15.4,30.4,29.3,32.2,43.7,-12.487,0,2026-02-14
Tennessee St.,106.01,116.24,0.257492,70.35,-10.23,49.5,52.1,16.5,19.7,33.8,31.2,32.6,43.7,-5.23,0,2026-02-14
Stanford,114.58,102.96,0.773838,67.76,11.62,50.6,51.5,16.0,18.9,32.7,28.7,37.3,39.8,-0.955,0,2026-02-14
Longwood,101.91,111.36,0.26507,68.29,-9.45,49.9,53.4,19.5,19.6,33.7,28.1,40.5,41.3,-11.197,0,2026-02-14
Sacred Heart,106.4,118.44,0.225701,68.72,-12.04,52.3,54.4,17.9,15.2,28.7,30.7,31.4,29.3,-12.72,0,2026-02-14
Western Kentucky,103.79,106.13,0.436437,69.32,-2.33,45.0,50.2,14.6,17.9,33.6,30.2,37.1,46.1,-6.9,0,2026-02-14
UT Arlington,103.03,103.64,0.483133,65.29,-0.61,49.0,47.6,21.4,17.9,35.0,29.6,42.2,42.9,-5.44,0,2026-02-14
Fordham,103.22,104.39,0.467701,63.75,-1.17,48.6,49.7,17.1,16.5,36.1,26.8,23.1,28.0,-8.199,0,2026-02-14
Alabama St.,99.5,112.39,0.197637,69.14,-12.89,47.2,53.3,19.3,19.4,32.3,33.9,34.6,41.0,-12.105,0,2026-02-14
Wichita St.,110.51,102.27,0.709046,66.11,8.24,49.5,47.6,15.1,16.9,38.3,29.7,36.6,34.8,-4.834,0,2026-02-14
Texas Tech,124.63,96.6,0.949322,67.75,28.03,55.9,49.5,15.3,15.9,33.8,28.9,27.8,31.8,4.153,0,2026-02-14
Boise St.,117.8,104.09,0.805738,66.08,13.71,52.2,52.8,16.6,15.4,31.3,24.3,44.5,34.6,-2.01,0,2026-02-14
