team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
Arkansas,110.2,95.6,.8372,69.9,14.60,52.8,48.1,15.9,18.5,28.1,28.0,32.2,29.8,+0.01,.7278,2025-02-09
Pittsburgh,116.9,101.4,.8358,67.7,15.50,53.8,50.4,14.4,17.8,27.6,29.6,34.4,30.7,-0.6,.6684,2025-02-09
Oklahoma,116.5,101.1,.8358,68.6,15.40,55.5,49.8,17.8,19.6,27.4,32.9,37.2,32.9,+2.1,.7187,2025-02-09
Utah St.,118.5,103.1,.8317,69.5,15.40,55.8,51.2,16.6,20.9,34.0,29.7,37.5,32.2,+2.6,.5966,2025-02-09
Memphis,113.5,98.8,.8307,71.1,14.70,55.4,49.1,19.9,20.2,32.6,34.6,40.6,32.8,+4.0,.6327,2025-02-09
San Diego St.,107.8,93.9,.8302,66.8,13.90,49.2,44.2,16.7,19.7,31.3,31.0,31.0,39.9,+1.1,.6431,2025-02-09
Villanova,119.5,104.1,.8292,64.3,15.40,55.7,50.5,15.8,16.2,32.1,27.9,26.6,31.9,-2.4,.6454,2025-02-09
North Carolina,114.9,100.2,.8288,72.1,14.70,52.9,49.2,15.1,15.0,27.8,27.2,35.0,30.7,-0.15,.7094,2025-02-09
Kansas St.,114.2,99.6,.8283,68.0,14.60,53.1,49.7,18.0,18.3,30.5,31.7,28.1,27.2,-1.7,.7327,2025-02-09
Drake,112.9,98.6,.8252,59.7,14.30,54.8,51.7,19.6,22.2,36.8,26.4,43.5,36.7,+1.9,.4992,2025-02-09
McNeese St.,112.2,98.3,.8196,66.0,13.90,52.2,48.1,17.1,22.1,35.0,31.5,36.7,36.2,-1.4,.4709,2025-02-09
Xavier,113.2,99.2,.8196,69.2,14.00,52.8,49.5,16.8,17.3,26.7,27.0,37.7,29.8,-1.1,.6769,2025-02-09
USC,114.7,100.6,.8193,69.4,14.10,53.6,50.8,16.4,17.9,27.1,30.0,38.2,35.1,-1.3,.7217,2025-02-09
Santa Clara,114.6,100.6,.8169,69.1,14.00,55.4,48.6,17.0,16.9,33.1,28.5,29.4,31.5,-2.4,.5871,2025-02-09
Indiana,112.5,99.0,.8124,69.4,13.50,51.6,50.0,17.4,15.8,32.4,28.7,33.4,28.6,-0.40,.749,2025-02-09
Arizona St.,109.8,96.8,.8099,68.9,13.00,51.1,47.7,18.8,16.5,27.4,30.0,36.3,28.8,-0.6,.7866,2025-02-09
Liberty,110.1,97.1,.8080,66.6,13.00,57.4,45.7,15.3,17.9,19.4,28.3,29.4,26.6,-1.2,.4795,2025-02-09
San Francisco,110.7,98.0,.8022,68.1,12.70,53.6,48.2,17.4,19.1,29.4,28.0,36.7,34.6,+0.09,.5618,2025-02-09
George Mason,104.4,92.5,.8012,65.6,11.90,51.9,43.3,20.2,18.1,32.9,28.1,42.6,29.7,-0.31,.502,2025-02-09
Northwestern,112.4,99.7,.7975,65.6,12.70,50.0,50.8,14.1,20.2,31.3,29.7,31.8,36.1,-2.1,.7294,2025-02-09
North Texas,109.9,97.7,.7948,61.4,12.20,51.9,47.5,17.8,20.1,34.4,26.5,37.5,38.2,-1.2,.5117,2025-02-09
Iowa,117.6,104.6,.7930,71.9,13.00,57.6,53.9,14.0,19.4,24.7,32.7,27.8,26.7,-1.7,.7086,2025-02-09
UCF,115.3,102.6,.7917,72.5,12.70,49.3,51.8,16.7,18.4,33.0,33.8,36.1,30.4,-0.49,.7357,2025-02-09
Yale,115.3,102.9,.7883,69.0,12.40,55.4,48.9,16.1,16.2,35.5,25.2,33.3,31.6,-2.6,.4267,2025-02-09
Penn St.,113.1,100.9,.7875,71.3,12.20,53.7,51.4,17.0,20.5,30.0,29.9,38.0,29.1,-2.8,.6562,2025-02-09
TCU,106.0,94.7,.7851,66.9,11.30,47.4,50.8,16.9,19.8,32.4,29.9,33.2,27.7,-0.9,.7495,2025-02-09
UC San Diego,110.8,99.1,.7835,67.4,11.70,54.5,50.3,14.6,23.8,26.4,27.4,35.4,32.3,-0.36,.4159,2025-02-09
Rutgers,114.7,103.0,.7764,69.9,11.70,50.0,51.2,15.2,17.1,31.5,30.8,37.1,31.2,-2.0,.7207,2025-02-09
Oregon St.,114.7,103.5,.7649,64.7,11.20,55.2,50.1,17.1,17.3,31.1,27.0,37.9,31.4,-1.8,.514,2025-02-09
Dayton,115.5,104.3,.7647,66.4,11.20,53.2,50.8,15.8,18.2,29.2,28.7,37.5,28.1,-1.7,.5916,2025-02-09
Butler,115.1,103.9,.7638,67.8,11.20,53.3,48.3,17.1,11.5,28.4,28.6,41.1,22.3,-4.5,.704,2025-02-09
Utah,109.9,99.4,.7604,69.8,10.50,53.1,47.1,18.3,16.0,33.5,28.9,37.9,33.4,-1.7,.6868,2025-02-09
Stanford,114.0,103.1,.7597,67.8,10.90,51.2,50.3,15.8,17.3,32.4,26.4,32.6,37.2,-1.6,.6114,2025-02-09
Wake Forest,106.2,96.3,.7568,67.7,9.90,50.5,46.1,17.1,20.5,26.9,31.3,35.5,30.6,+2.5,.6405,2025-02-09
Florida St.,109.0,98.9,.7533,71.1,10.10,51.3,47.3,17.6,20.1,30.6,31.4,40.3,38.0,-3.4,.6198,2025-02-09
Colorado St.,110.9,100.7,.7532,67.1,10.20,53.1,48.4,17.5,16.8,26.7,25.7,29.1,33.3,-1.9,.6265,2025-02-09
LSU,108.3,98.8,.7417,69.6,9.50,52.2,46.4,19.6,16.7,32.4,34.0,34.6,28.8,-2.5,.6954,2025-02-09
UC Irvine,103.3,94.5,.7347,70.2,8.80,50.6,45.4,18.8,17.8,28.3,25.7,37.2,21.2,+0.6,.482,2025-02-09
Notre Dame,112.6,103.1,.7335,65.5,9.50,52.8,50.5,16.7,15.4,31.3,25.9,28.9,29.9,-5.9,.6377,2025-02-09
South Carolina,107.4,98.4,.7333,66.0,9.00,49.3,49.8,19.1,15.9,31.6,27.9,42.1,30.0,-3.8,.7247,2025-02-09
St. Bonaventure,108.1,99.1,.7309,64.6,9.00,51.2,50.2,16.5,18.7,29.4,25.8,32.0,23.2,-3.2,.5049,2025-02-09
Saint Joseph's,108.4,99.4,.7299,69.7,9.00,51.8,46.9,17.0,16.5,30.0,26.2,30.9,25.9,-4.1,.523,2025-02-09
Akron,112.4,103.6,.7185,72.5,8.80,54.4,49.0,17.2,17.8,33.0,27.8,24.2,34.3,-1.7,.395,2025-02-09
Washington St.,112.5,103.7,.7179,71.2,8.80,56.8,50.7,20.6,17.7,31.9,32.3,33.4,32.9,-3.2,.5864,2025-02-09
Nevada,111.6,103.1,.7113,64.3,8.50,54.3,51.1,17.1,19.0,30.3,25.4,39.7,37.3,-3.8,.6129,2025-02-09
Bradley,111.4,103.0,.7105,67.1,8.40,57.3,47.5,18.1,15.8,26.3,28.4,33.4,35.7,-1.8,.51,2025-02-09
Grand Canyon,106.7,98.9,.7046,72.9,7.80,50.0,46.4,18.3,20.7,32.4,28.0,44.3,31.1,-2.8,.4181,2025-02-09
Georgetown,104.0,96.5,.7043,68.5,7.50,50.3,46.6,18.9,20.9,33.5,29.4,24.8,27.7,-2.0,.6143,2025-02-09
Minnesota,110.1,102.2,.7011,63.2,7.90,50.7,50.0,16.0,16.4,29.4,30.8,32.3,31.4,-3.2,.7119,2025-02-09
Arkansas St.,108.0,100.4,.6989,70.0,7.60,48.8,45.7,14.9,17.7,32.1,31.5,34.9,37.6,-2.4,.4412,2025-02-09
South Dakota St.,111.4,104.1,.6864,70.0,7.30,54.8,49.9,18.2,13.4,33.6,22.1,28.9,30.9,-3.9,.4382,2025-02-09
North Dakota St.,117.9,110.1,.6863,65.6,7.80,58.7,51.3,15.9,10.2,27.0,28.3,32.4,26.6,-5.0,.4002,2025-02-09
N.C. State,108.2,101.1,.6853,65.4,7.10,48.5,49.7,14.2,19.0,29.4,33.0,32.3,30.1,-6.6,.6215,2025-02-09
Oklahoma St.,108.1,101.1,.6843,71.0,7.00,48.8,53.9,19.2,20.3,32.9,26.8,43.3,36.8,-2.4,.7153,2025-02-09
Providence,110.7,103.5,.6836,66.7,7.20,52.4,47.3,18.8,13.5,33.7,28.9,30.4,33.3,-4.9,.6761,2025-02-09
Washington,108.3,101.3,.6834,69.3,7.00,50.2,51.1,17.6,17.5,29.2,27.9,36.0,35.3,-2.2,.7045,2025-02-09
Colorado,107.2,100.4,.6803,68.1,6.80,51.7,50.4,21.7,17.2,28.6,28.5,36.7,33.4,-4.7,.7466,2025-02-09
UNLV,109.0,102.2,.6751,66.7,6.80,50.4,50.9,15.7,19.0,27.0,32.0,35.6,33.7,-4.6,.6137,2025-02-09
Lipscomb,108.3,101.7,.6722,67.5,6.60,55.2,49.2,15.4,16.9,24.7,26.8,30.1,22.7,-3.8,.3833,2025-02-09
High Point,117.7,110.7,.6692,67.4,7.00,56.5,49.3,15.9,15.6,33.4,30.8,41.3,37.0,-2.5,.3592,2025-02-09
Virginia,108.9,102.6,.6665,61.2,6.30,52.8,49.8,17.0,15.6,23.9,28.2,25.9,27.5,-4.3,.6443,2025-02-09
Samford,111.8,105.3,.6644,70.8,6.50,55.8,51.2,19.2,21.6,34.4,34.4,27.7,38.5,-1.8,.4104,2025-02-09
UTEP,107.7,101.5,.6636,69.0,6.20,50.7,51.4,17.4,23.7,24.4,33.9,37.4,41.3,-2.7,.5001,2025-02-09
St. Thomas,115.7,109.5,.6548,68.9,6.20,58.6,53.2,14.2,18.8,21.5,32.1,33.7,36.2,-2.9,.3993,2025-02-09
Florida Atlantic,113.0,107.1,.6502,70.7,5.90,53.7,50.4,16.1,17.2,30.0,31.9,32.3,33.2,-4.8,.5293,2025-02-09
DePaul,109.2,103.8,.6414,68.2,5.40,52.6,51.0,18.5,16.0,29.7,27.8,29.6,29.0,-5.7,.6423,2025-02-09
Northern Iowa,110.1,104.9,.6352,66.1,5.20,56.0,52.0,16.0,18.2,24.9,25.7,36.0,28.9,-4.7,.5146,2025-02-09
UAB,115.1,109.7,.6344,70.5,5.40,51.4,51.0,14.6,15.6,38.5,28.8,31.8,29.9,-4.5,.4945,2025-02-09
Troy,105.2,100.5,.6288,66.5,4.70,50.5,48.8,21.3,20.5,38.7,31.8,34.9,26.5,-4.4,.424,2025-02-09
Illinois St.,114.1,109.1,.6263,65.6,5.00,56.9,53.9,15.6,16.3,24.9,24.6,30.9,30.4,-5.2,.4923,2025-02-09
Middle Tennessee,108.3,103.6,.6258,69.1,4.70,50.8,48.6,16.7,16.7,30.2,29.7,32.0,30.5,-2.9,.5263,2025-02-09
Davidson,112.1,107.2,.6247,66.3,4.90,53.6,51.9,14.1,15.1,25.0,26.6,30.3,29.4,-4.5,.4912,2025-02-09
Georgia Tech,106.3,101.9,.6206,70.2,4.40,50.6,49.6,16.7,16.3,29.0,28.8,32.0,30.0,-5.2,.6067,2025-02-09
Western Kentucky,104.7,100.6,.6112,73.9,4.10,49.4,47.5,16.2,17.9,22.6,27.5,33.5,40.0,-4.6,.5167,2025-02-09
UNC Wilmington,110.5,106.3,.6095,66.6,4.20,51.8,50.6,16.2,18.2,34.9,28.9,40.6,30.7,-2.2,.3788,2025-02-09
Appalachian St.,102.4,99.1,.5925,64.7,3.30,51.3,45.6,17.5,14.9,26.5,29.1,35.6,22.8,-5.0,.3986,2025-02-09
North Alabama,109.5,106.0,.5918,67.7,3.50,51.0,50.6,13.0,16.9,33.4,29.8,29.3,28.4,-4.8,.3454,2025-02-09
Virginia Tech,109.3,105.9,.5909,65.8,3.40,51.2,52.1,19.7,16.2,33.3,29.5,32.8,31.7,-5.9,.6312,2025-02-09
Kent St.,99.7,96.6,.5889,66.3,3.10,46.0,46.5,17.1,20.3,33.9,28.4,28.5,40.7,-4.0,.427,2025-02-09
Loyola Marymount,103.2,100.1,.5865,67.8,3.10,49.5,46.6,16.2,15.3,23.8,30.3,30.6,28.9,-3.7,.5381,2025-02-09
California,110.5,107.3,.5855,68.2,3.20,48.3,52.4,16.6,15.8,35.8,29.8,38.8,30.7,-5.0,.6285,2025-02-09
Illinois Chicago,111.1,108.0,.5801,70.1,3.10,53.1,52.3,17.3,15.9,31.3,27.3,34.7,34.3,-5.5,.4856,2025-02-09
George Washington,104.5,101.6,.5780,68.7,2.90,50.1,46.7,18.6,19.4,32.2,32.2,40.2,27.4,-4.6,.4552,2025-02-09
Jacksonville St.,109.9,107.0,.5747,66.1,2.90,51.2,49.0,15.6,12.0,31.3,26.4,30.8,25.4,-2.8,.5011,2025-02-09
Cornell,114.1,111.2,.5740,71.2,2.90,59.1,52.3,17.7,15.8,25.9,30.4,30.0,31.5,-4.7,.397,2025-02-09
Cal St. Northridge,105.3,102.7,.5706,73.3,2.60,51.6,49.4,18.4,21.5,34.7,23.2,35.5,48.2,-3.5,.4063,2025-02-09
Seattle,107.6,105.0,.5699,66.7,2.60,48.9,54.0,17.0,19.1,30.3,25.7,39.2,33.9,-8.5,.4547,2025-02-09
Saint Louis,106.3,103.8,.5686,68.3,2.50,55.5,47.3,19.1,14.8,23.7,30.0,33.0,24.7,-4.7,.5481,2025-02-09
Louisiana Tech,108.6,106.0,.5678,65.7,2.60,53.5,48.1,19.8,14.1,30.1,28.8,32.8,27.9,-2.9,.4739,2025-02-09
South Alabama,104.6,102.2,.5666,64.1,2.40,51.2,48.2,15.1,20.7,27.2,30.8,29.8,23.8,-5.3,.3912,2025-02-09
Utah Valley,104.8,102.4,.5654,69.2,2.40,50.0,49.4,16.9,17.8,31.1,26.5,38.7,32.0,-3.2,.4251,2025-02-09
Purdue Fort Wayne,111.7,109.1,.5654,70.0,2.60,55.7,53.8,12.8,20.3,22.5,33.1,30.5,28.9,-4.2,.3903,2025-02-09
Belmont,113.7,111.4,.5577,71.6,2.30,55.6,54.9,15.8,17.7,28.4,29.3,26.1,26.1,-3.6,.4933,2025-02-09
Chattanooga,111.5,109.4,.5549,68.2,2.10,55.3,51.5,15.4,16.0,24.8,28.4,31.8,34.1,-3.9,.429,2025-02-09
Northern Colorado,111.0,108.9,.5529,69.7,2.10,56.3,53.4,15.2,15.2,24.8,23.0,32.2,36.1,-3.0,.39,2025-02-09
Loyola Chicago,104.5,102.6,.5525,67.9,1.90,52.3,49.1,18.8,18.9,29.9,28.5,32.9,33.1,-5.0,.5049,2025-02-09
James Madison,108.8,106.9,.5501,66.0,1.90,51.1,50.8,17.2,15.2,31.4,27.6,28.1,31.4,-6.1,.4285,2025-02-09
Syracuse,107.6,105.8,.5484,69.3,1.80,50.5,51.9,17.7,13.7,30.5,26.1,32.7,31.0,-4.9,.6539,2025-02-09
New Mexico St.,104.5,102.9,.5432,66.5,1.60,46.8,47.9,16.6,14.7,32.1,29.9,32.1,38.1,-6.3,.4946,2025-02-09
Rhode Island,106.3,104.8,.5409,71.5,1.50,51.8,48.0,17.8,15.9,29.1,28.3,42.4,30.4,-4.4,.4664,2025-02-09
Cal Baptist,108.4,106.9,.5407,66.9,1.50,48.6,50.2,16.6,17.9,33.6,30.0,31.0,32.4,-7.0,.4513,2025-02-09
Texas A&M Corpus Chris,107.4,106.1,.5356,70.1,1.30,52.4,51.4,17.8,18.8,32.4,31.1,38.4,42.0,-5.4,.3903,2025-02-09
San Jose St.,108.9,107.7,.5306,66.3,1.20,50.8,51.6,15.9,16.5,26.4,32.3,33.0,28.6,-7.1,.5488,2025-02-09
Temple,109.6,108.5,.5290,70.6,1.10,50.5,50.3,16.4,15.9,32.6,31.5,44.3,35.8,-5.7,.4701,2025-02-09
Tulane,105.0,104.0,.5284,67.5,1.00,50.6,47.9,16.4,18.5,26.8,31.5,35.3,33.6,-7.2,.4534,2025-02-09
Milwaukee,105.3,104.2,.5277,69.9,1.10,51.2,50.6,20.6,17.6,40.6,26.1,38.5,33.1,-5.4,.3964,2025-02-09
Duquesne,103.9,103.0,.5241,65.4,0.90,48.9,49.5,17.6,20.1,33.1,31.8,28.3,39.7,-10.3,.5184,2025-02-09
Florida Gulf Coast,107.1,106.3,.5218,66.3,0.80,54.5,49.9,16.4,15.1,28.2,27.8,22.2,28.6,-6.9,.3873,2025-02-09
Miami OH,108.2,107.5,.5196,69.7,0.70,55.4,52.5,17.9,20.0,27.5,28.1,28.5,35.1,-1.6,.3653,2025-02-09
Wichita St.,106.2,105.6,.5176,70.1,0.60,49.3,51.2,15.8,16.5,30.6,28.4,34.8,27.6,-5.5,.5193,2025-02-09
Kennesaw St.,104.4,103.8,.5158,71.5,0.60,48.0,47.9,20.1,15.2,34.5,28.7,38.4,39.7,-5.6,.5198,2025-02-09
Charleston,105.4,104.9,.5130,72.0,0.50,51.9,50.2,16.3,16.7,27.0,28.7,34.4,28.0,-2.7,.4158,2025-02-09
Princeton,105.9,105.4,.5128,67.9,0.50,52.0,51.7,15.3,17.9,28.1,25.3,27.2,33.1,-2.7,.4457,2025-02-09
Nicholls St.,106.7,106.4,.5094,69.0,0.30,47.8,48.2,15.3,16.2,31.0,31.8,31.3,38.8,-4.0,.4314,2025-02-09
Wyoming,103.4,103.1,.5087,65.2,0.30,50.7,49.7,20.1,16.0,30.0,27.9,31.8,38.4,-6.4,.5675,2025-02-09
UC Santa Barbara,107.6,107.4,.5068,65.8,0.20,56.3,48.4,19.3,17.1,28.2,27.6,28.6,31.9,-5.1,.3921,2025-02-09
UC Riverside,107.1,106.9,.5064,67.6,0.20,48.6,51.1,16.7,15.5,32.3,28.8,26.8,32.2,-2.6,.4818,2025-02-09
Bryant,106.9,106.7,.5050,73.3,0.20,50.7,47.9,16.5,16.3,33.4,30.9,30.7,31.8,-6.6,.3335,2025-02-09
Wofford,109.4,109.2,.5048,64.7,0.20,52.6,51.9,17.6,14.2,34.9,27.4,27.8,34.5,-7.4,.4304,2025-02-09
Ohio,106.2,106.4,.4953,71.4,-0.20,53.2,52.0,15.8,18.2,25.2,29.0,33.2,35.9,-7.7,.4023,2025-02-09
Southern Illinois,105.7,106.0,.4928,69.0,-0.30,50.7,52.3,19.1,16.4,31.4,28.7,35.1,34.3,-8.1,.5026,2025-02-09
East Tennessee St.,104.9,105.3,.4892,66.4,-0.40,50.0,49.7,16.3,19.1,37.1,30.3,32.2,36.3,-7.1,.368,2025-02-09
Montana,110.3,110.8,.4858,68.2,-0.50,55.5,53.7,16.3,15.7,22.5,30.4,33.2,30.6,-2.9,.4246,2025-02-09
Murray St.,105.9,106.5,.4834,65.5,-0.60,50.9,52.4,17.4,17.7,28.3,26.5,41.3,34.5,-7.9,.5192,2025-02-09
Nebraska Omaha,109.3,110.1,.4806,68.2,-0.80,52.6,54.2,16.6,15.3,29.1,25.3,36.6,37.6,-5.7,.438,2025-02-09
Cleveland St.,102.4,103.1,.4795,66.9,-0.70,49.4,50.7,18.6,22.8,35.3,33.7,32.6,37.5,-3.3,.377,2025-02-09
Wright St.,108.3,109.1,.4792,68.3,-0.80,55.3,51.8,17.4,14.1,27.1,26.5,27.9,34.7,-9.3,.3872,2025-02-09
Jacksonville,100.7,101.7,.4724,68.8,-1.00,50.1,50.8,20.1,19.8,35.5,30.1,28.0,33.9,-4.8,.3957,2025-02-09
Norfolk St.,107.3,108.5,.4680,67.1,-1.20,52.2,50.0,18.6,18.9,32.0,35.2,38.5,34.5,-3.9,.3327,2025-02-09
Miami FL,114.7,116.0,.4674,67.8,-1.30,52.7,57.5,15.7,15.0,28.6,30.3,28.0,27.7,-10.7,.6354,2025-02-09
Furman,107.0,108.2,.4665,66.0,-1.20,52.0,49.3,16.9,16.4,30.8,31.6,33.2,30.1,-3.6,.4012,2025-02-09
Eastern Kentucky,109.8,111.1,.4662,69.1,-1.30,49.2,52.8,13.9,17.9,32.7,33.4,26.9,31.3,-6.5,.3824,2025-02-09
UNC Asheville,109.5,110.9,.4658,68.8,-1.40,52.1,52.7,14.8,17.9,31.4,35.0,35.0,40.4,-3.3,.3571,2025-02-09
Sam Houston St.,109.5,111.0,.4599,69.1,-1.50,49.6,53.3,18.9,17.4,32.3,33.1,34.3,35.1,-10.0,.5233,2025-02-09
Lamar,102.7,104.1,.4598,66.6,-1.40,47.5,48.1,18.4,17.7,34.1,34.4,28.8,34.3,-5.6,.4342,2025-02-09
UNC Greensboro,105.6,107.2,.4578,64.3,-1.60,51.1,48.1,16.0,16.5,32.5,31.0,29.1,31.0,-5.5,.3754,2025-02-09
Campbell,101.5,103.0,.4571,67.5,-1.50,50.4,50.7,15.5,19.0,23.8,26.7,30.4,32.3,-7.5,.3649,2025-02-09
Radford,108.7,110.3,.4564,64.1,-1.60,50.5,51.6,18.0,16.7,34.7,29.4,41.1,37.8,-5.1,.4044,2025-02-09
Massachusetts,102.6,104.2,.4550,72.1,-1.60,46.3,48.1,16.4,17.9,34.9,31.1,35.7,38.8,-8.6,.5032,2025-02-09
Northeastern,105.2,106.9,.4547,68.9,-1.70,51.5,50.4,19.2,17.3,32.1,30.6,29.7,31.9,-8.6,.3823,2025-02-09
Boston College,106.4,108.1,.4541,67.3,-1.70,49.1,52.8,17.6,15.2,30.3,28.9,31.7,38.6,-6.5,.6033,2025-02-09
Montana St.,104.9,106.7,.4532,66.9,-1.80,51.8,49.2,15.5,15.7,21.5,29.3,30.8,33.3,-9.7,.4401,2025-02-09
