team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
Texas A&M,114.3,92.8,.9165,67.0,21.50,47.9,47.6,18.2,20.8,41.8,27.7,40.0,34.4,+5.4,.7835,2025-02-23
Mississippi,115.5,94.9,.9053,68.7,20.60,51.6,48.6,12.7,21.1,25.1,30.4,34.9,38.9,+3.6,.7517,2025-02-23
Mississippi St.,117.9,97.1,.9027,68.5,20.80,52.0,50.9,15.4,19.5,34.8,29.1,31.8,35.0,+4.0,.7429,2025-02-23
Baylor,120.6,99.7,.8993,65.9,20.90,52.2,52.3,16.2,19.3,35.3,30.6,31.6,33.7,+1.7,.7624,2025-02-23
Marquette,116.0,96.1,.8967,68.5,19.90,51.7,50.6,13.2,22.5,31.1,30.6,26.3,30.1,+3.6,.717,2025-02-23
West Virginia,110.4,92.3,.8871,64.9,18.10,50.0,45.9,15.9,19.3,25.7,31.0,26.2,30.7,+1.4,.7337,2025-02-23
Creighton,115.3,96.5,.8852,69.0,18.80,55.4,45.6,18.2,11.9,25.8,27.5,29.8,17.8,+2.4,.7207,2025-02-23
Oregon,116.0,97.8,.8772,68.7,18.20,52.2,50.0,15.9,17.9,30.5,28.9,33.8,27.6,+4.6,.7641,2025-02-23
VCU,113.6,95.8,.8757,67.4,17.80,52.6,44.6,16.7,21.5,36.2,29.5,31.6,37.9,+0.40,.5253,2025-02-23
Ohio St.,115.5,97.8,.8708,68.1,17.70,53.4,47.2,15.7,16.8,28.8,30.3,34.5,39.6,-0.34,.7481,2025-02-23
New Mexico,113.1,95.8,.8705,74.2,17.30,51.4,49.1,15.9,20.2,31.8,25.8,38.5,35.4,+2.9,.622,2025-02-23
Utah St.,122.1,103.5,.8701,69.1,18.60,56.6,51.3,15.9,20.5,34.2,29.5,38.3,33.7,+3.1,.5966,2025-02-23
Cincinnati,111.4,94.6,.8673,65.9,16.80,51.8,47.4,15.2,19.3,32.8,30.0,24.3,24.9,-0.21,.7119,2025-02-23
Vanderbilt,118.0,100.2,.8668,70.1,17.80,52.2,53.1,14.4,20.6,32.1,28.8,31.9,35.4,+1.7,.6933,2025-02-23
Connecticut,119.6,101.8,.8646,65.1,17.80,55.2,48.1,17.1,16.2,34.5,28.3,31.7,40.7,+1.2,.6903,2025-02-23
Texas,116.2,99.1,.8628,68.0,17.10,53.1,48.2,14.2,17.4,30.3,29.6,36.0,36.1,+0.02,.7132,2025-02-23
Georgia,113.0,96.5,.8598,67.0,16.50,51.9,46.6,19.1,18.4,36.8,32.8,38.9,28.5,+0.29,.7024,2025-02-23
Boise St.,115.8,99.3,.8545,66.9,16.50,53.1,49.6,17.2,16.3,32.5,22.3,39.1,30.1,-0.43,.6123,2025-02-23
SMU,118.4,101.6,.8534,70.2,16.80,54.9,47.4,16.9,17.3,38.1,30.5,36.2,32.0,+0.29,.6195,2025-02-23
Arkansas,110.3,94.7,.8517,69.7,15.60,52.9,47.9,16.3,18.4,27.3,29.0,33.4,28.9,+0.45,.7278,2025-02-23
Xavier,113.7,98.2,.8435,69.8,15.50,53.2,49.8,16.7,17.8,25.6,26.2,38.7,28.8,-0.23,.6769,2025-02-23
North Carolina,116.7,100.8,.8430,72.0,15.90,53.5,49.7,15.2,15.2,29.1,27.6,34.8,30.0,+0.28,.7094,2025-02-23
Villanova,120.2,104.1,.8403,63.9,16.10,55.4,51.0,15.6,16.3,31.3,28.1,27.0,31.7,-2.3,.6454,2025-02-23
Nebraska,113.1,97.9,.8403,68.4,15.20,52.6,50.5,16.9,18.2,26.6,29.2,36.7,26.2,+1.4,.7184,2025-02-23
Santa Clara,115.9,100.3,.8393,69.2,15.60,55.7,49.1,17.1,16.9,33.5,27.4,28.3,32.2,-2.1,.5871,2025-02-23
Drake,113.6,98.5,.8369,59.8,15.10,54.8,52.2,19.2,22.0,36.4,25.7,43.2,37.5,+1.9,.4992,2025-02-23
San Diego St.,108.1,93.8,.8368,66.5,14.30,50.0,44.6,17.0,19.7,31.3,30.9,30.5,37.7,+1.3,.6431,2025-02-23
Indiana,113.2,98.4,.8339,69.1,14.80,51.5,49.9,16.9,16.2,31.7,28.7,33.8,29.2,+0.6,.749,2025-02-23
Memphis,113.0,98.4,.8307,71.1,14.60,54.3,48.7,19.3,19.6,33.1,33.7,39.3,32.5,+3.6,.6327,2025-02-23
UC San Diego,112.2,98.1,.8240,66.8,14.10,55.5,48.9,13.8,23.4,26.1,27.7,34.4,29.6,+0.05,.4159,2025-02-23
USC,115.8,101.4,.8212,69.3,14.40,54.4,51.4,16.9,17.8,26.9,30.3,36.3,36.3,-2.4,.7217,2025-02-23
Arizona St.,111.1,97.3,.8208,69.1,13.80,51.9,48.3,18.6,17.0,25.9,30.7,35.3,30.1,-1.1,.7866,2025-02-23
Northwestern,112.7,98.9,.8182,65.6,13.80,49.8,50.5,14.7,20.1,32.3,29.3,30.4,37.2,-2.3,.7294,2025-02-23
Oklahoma,115.4,101.3,.8175,69.1,14.10,54.3,50.4,17.8,18.7,27.5,32.0,39.5,34.9,+1.4,.7187,2025-02-23
Liberty,109.4,96.4,.8106,66.4,13.00,57.2,45.3,15.7,17.7,19.4,27.6,30.2,25.3,-0.6,.4795,2025-02-23
North Texas,109.7,96.8,.8085,61.4,12.90,51.6,46.6,17.4,19.7,33.7,26.6,36.7,38.9,-0.7,.5117,2025-02-23
Kansas St.,111.9,98.7,.8080,68.0,13.20,51.9,49.4,17.8,18.4,29.9,32.5,27.5,28.5,-2.5,.7327,2025-02-23
McNeese St.,113.0,99.8,.8068,65.4,13.20,52.7,48.6,17.0,22.0,36.1,31.5,34.9,34.1,-1.1,.4709,2025-02-23
San Francisco,110.5,97.6,.8068,68.3,12.90,53.4,47.6,17.1,18.9,28.5,28.7,36.5,35.1,+0.06,.5618,2025-02-23
Pittsburgh,115.8,102.6,.8015,67.3,13.20,53.2,51.2,14.7,18.0,28.9,30.1,34.5,30.7,-1.4,.6684,2025-02-23
TCU,106.7,94.8,.7958,67.1,11.90,47.6,50.8,17.2,19.5,32.3,29.2,33.2,27.6,+0.15,.7495,2025-02-23
Penn St.,113.6,101.2,.7923,71.0,12.40,53.8,52.1,17.3,20.4,29.6,29.5,38.2,29.3,-3.3,.6562,2025-02-23
Iowa,118.8,105.9,.7899,71.3,12.90,57.1,54.8,13.7,19.3,25.2,32.6,27.2,26.2,-1.7,.7086,2025-02-23
George Mason,104.5,93.3,.7882,65.1,11.20,51.2,44.3,19.7,18.1,32.1,28.0,41.7,29.5,-0.07,.502,2025-02-23
Utah,111.4,99.7,.7814,69.5,11.70,52.6,47.8,18.1,15.9,34.0,28.6,36.5,32.4,-1.7,.6868,2025-02-23
Colorado St.,112.2,100.8,.7746,67.0,11.40,54.2,49.1,17.5,16.3,26.7,24.7,30.3,33.6,-1.6,.6265,2025-02-23
Rutgers,115.4,103.7,.7745,69.4,11.70,50.9,52.1,15.8,17.0,31.1,31.6,37.0,29.2,-2.3,.7207,2025-02-23
Yale,115.0,103.4,.7721,68.7,11.60,55.7,48.5,15.1,16.3,34.4,25.8,32.5,30.8,-2.4,.4267,2025-02-23
LSU,109.7,98.8,.7682,69.1,10.90,52.1,46.9,18.7,16.5,30.9,34.3,32.8,29.4,-2.2,.6954,2025-02-23
Butler,115.1,103.7,.7677,68.4,11.40,53.9,48.2,17.1,11.2,27.0,27.9,41.0,21.7,-4.3,.704,2025-02-23
UCF,114.3,103.1,.7663,72.4,11.20,49.0,51.9,16.5,18.5,31.9,34.2,35.8,31.2,-1.7,.7357,2025-02-23
Wake Forest,107.4,97.3,.7565,67.5,10.10,50.3,46.7,16.9,20.0,26.8,31.7,37.1,30.8,+1.6,.6405,2025-02-23
Dayton,116.2,105.6,.7510,66.5,10.60,53.2,51.5,15.4,18.3,29.8,29.3,39.3,29.8,-2.0,.5916,2025-02-23
Saint Joseph's,109.3,99.5,.7472,69.1,9.80,52.6,46.4,17.0,16.3,29.3,26.9,30.4,26.7,-4.2,.523,2025-02-23
South Carolina,108.6,99.1,.7416,66.1,9.50,49.3,51.0,18.9,15.8,30.9,27.3,44.1,29.7,-4.6,.7247,2025-02-23
St. Bonaventure,108.0,98.7,.7380,64.6,9.30,51.4,49.7,16.5,18.8,28.3,26.0,32.1,25.0,-3.7,.5049,2025-02-23
Stanford,112.7,103.0,.7372,67.6,9.70,50.1,50.6,15.6,17.3,31.6,27.1,31.9,37.1,-2.1,.6114,2025-02-23
Nevada,112.6,103.2,.7319,64.4,9.40,55.3,51.6,16.4,19.8,29.0,26.7,37.1,38.0,-4.5,.6129,2025-02-23
Oregon St.,114.7,105.6,.7211,64.7,9.10,54.7,50.8,17.0,17.0,32.5,26.9,38.2,31.6,-2.3,.514,2025-02-23
Florida St.,107.9,99.4,.7208,70.9,8.50,51.0,48.0,17.7,19.8,30.2,30.9,39.8,37.2,-3.6,.6198,2025-02-23
UC Irvine,102.8,94.8,.7183,69.8,8.00,50.4,45.1,18.7,17.7,28.4,26.3,36.9,22.1,+0.10,.482,2025-02-23
Georgetown,105.5,97.3,.7174,69.1,8.20,50.4,47.3,17.9,20.4,32.8,29.4,25.2,29.3,-2.7,.6143,2025-02-23
Minnesota,110.1,101.6,.7161,63.1,8.50,50.3,50.1,16.3,16.7,29.9,30.5,32.3,32.5,-2.5,.7119,2025-02-23
High Point,117.9,109.2,.7055,67.3,8.70,56.4,49.1,15.2,16.1,33.3,30.2,39.2,37.6,-2.1,.3592,2025-02-23
Bradley,112.1,104.0,.7026,66.8,8.10,57.2,48.2,17.8,15.6,26.9,27.8,31.9,36.4,-1.6,.51,2025-02-23
Arkansas St.,108.1,100.4,.7008,70.2,7.70,49.4,45.9,15.1,17.7,32.6,30.5,33.2,37.1,-4.1,.4412,2025-02-23
Colorado,107.4,99.8,.6993,68.0,7.60,51.3,50.0,21.5,16.7,28.6,28.2,37.2,33.7,-4.4,.7466,2025-02-23
Grand Canyon,106.1,98.7,.6971,72.7,7.40,50.3,46.9,19.0,20.7,32.2,27.4,44.0,30.7,-2.5,.4181,2025-02-23
Notre Dame,112.7,105.0,.6935,65.4,7.70,52.6,52.1,16.5,15.6,30.7,26.4,30.3,30.4,-6.6,.6377,2025-02-23
UNLV,107.5,100.6,.6831,66.4,6.90,50.1,49.7,15.9,18.9,27.0,31.4,34.1,32.8,-5.0,.6137,2025-02-23
Washington,109.4,102.4,.6827,68.9,7.00,51.1,51.9,17.6,17.2,28.6,28.1,35.6,36.8,-3.2,.7045,2025-02-23
Providence,111.3,104.2,.6817,67.1,7.10,52.8,48.0,18.8,13.6,33.0,28.7,30.8,34.1,-5.8,.6761,2025-02-23
Lipscomb,108.2,101.6,.6743,67.3,6.60,55.0,49.0,14.4,16.5,23.9,26.0,29.9,22.0,-4.4,.3833,2025-02-23
Washington St.,111.9,105.2,.6702,70.9,6.70,56.2,51.7,20.7,17.3,31.4,32.9,32.4,32.1,-4.5,.5864,2025-02-23
Akron,111.4,104.9,.6668,72.7,6.50,54.7,48.8,17.3,17.2,32.1,28.2,25.7,34.2,-2.3,.395,2025-02-23
N.C. State,109.0,102.7,.6668,65.7,6.30,48.8,50.7,14.2,19.1,29.3,33.2,32.2,32.2,-7.1,.6215,2025-02-23
Virginia,109.9,103.5,.6647,61.3,6.40,52.7,50.7,16.4,15.4,23.0,28.7,26.6,27.8,-4.5,.6443,2025-02-23
South Dakota St.,111.8,105.6,.6591,69.7,6.20,54.7,50.6,17.9,12.8,34.0,22.1,29.6,29.8,-4.4,.4382,2025-02-23
Oklahoma St.,107.8,101.9,.6567,71.6,5.90,48.4,54.6,18.8,20.4,31.9,27.9,42.9,36.3,-3.2,.7153,2025-02-23
North Dakota St.,117.3,110.9,.6562,65.7,6.40,58.8,51.5,15.5,11.1,25.8,29.3,31.8,26.4,-5.5,.4002,2025-02-23
Northern Iowa,110.2,104.4,.6509,66.2,5.80,55.8,51.7,15.7,17.8,25.3,25.6,36.5,29.2,-4.8,.5146,2025-02-23
St. Thomas,115.4,109.9,.6369,68.6,5.50,58.4,52.9,13.9,18.1,21.1,31.5,34.0,36.5,-4.6,.3993,2025-02-23
UAB,116.3,110.8,.6338,70.0,5.50,51.0,51.2,14.1,15.0,39.7,29.2,31.5,30.2,-4.9,.4945,2025-02-23
Illinois St.,114.9,109.9,.6256,65.9,5.00,57.2,54.4,15.8,16.5,24.8,25.4,32.0,31.0,-6.3,.4923,2025-02-23
Samford,109.9,105.2,.6234,71.2,4.70,54.6,51.9,18.9,22.0,34.8,33.3,27.1,39.4,-3.2,.4104,2025-02-23
Troy,105.8,101.3,.6222,66.6,4.50,50.7,48.4,21.0,20.3,39.1,31.7,35.0,27.5,-4.9,.424,2025-02-23
UTEP,107.2,102.7,.6218,69.1,4.50,50.6,51.8,16.9,22.9,24.5,32.8,36.5,40.1,-4.8,.5001,2025-02-23
Georgia Tech,106.0,101.5,.6211,69.6,4.50,50.4,49.4,17.1,16.0,29.4,28.7,31.9,28.9,-5.6,.6067,2025-02-23
Florida Atlantic,112.5,107.8,.6206,70.4,4.70,53.6,50.6,16.0,17.1,30.0,32.2,32.4,32.8,-5.9,.5293,2025-02-23
Davidson,111.7,107.3,.6147,66.3,4.40,53.1,51.6,14.4,15.0,25.8,27.2,30.7,29.0,-5.9,.4912,2025-02-23
George Washington,106.1,102.1,.6088,68.0,4.00,50.2,47.4,18.4,19.5,32.6,32.6,40.0,27.8,-5.7,.4552,2025-02-23
New Mexico St.,104.0,100.0,.6088,66.0,4.00,46.4,46.6,16.2,15.1,31.8,28.7,34.0,39.1,-6.4,.4946,2025-02-23
Middle Tennessee,108.9,104.9,.6067,68.9,4.00,50.9,48.9,16.4,16.4,30.6,30.2,32.5,30.6,-3.5,.5263,2025-02-23
DePaul,108.0,104.1,.6035,68.2,3.90,51.7,51.4,18.3,15.6,28.5,28.0,27.9,29.0,-7.5,.6423,2025-02-23
Loyola Chicago,106.3,102.8,.5940,68.0,3.50,52.7,49.1,17.8,18.2,29.5,28.2,33.1,32.8,-4.2,.5049,2025-02-23
California,110.1,106.7,.5885,68.1,3.40,48.2,52.6,16.8,15.9,35.0,29.6,38.1,31.2,-6.2,.6285,2025-02-23
Kent St.,103.5,100.4,.5880,66.4,3.10,48.2,48.3,17.5,19.3,34.3,28.0,29.9,41.1,-4.5,.427,2025-02-23
Saint Louis,106.9,103.8,.5832,68.2,3.10,55.2,47.9,18.9,14.5,24.0,28.3,30.6,25.3,-6.0,.5481,2025-02-23
North Alabama,110.0,106.9,.5813,67.4,3.10,51.1,50.8,12.8,16.4,33.5,28.9,30.4,26.8,-5.3,.3454,2025-02-23
Cal St. Northridge,106.1,103.2,.5780,72.7,2.90,51.7,49.6,19.1,21.4,35.9,23.8,34.8,45.9,-2.8,.4063,2025-02-23
South Alabama,105.3,102.7,.5723,64.0,2.60,51.0,48.1,14.6,20.6,27.2,32.6,32.2,23.7,-5.6,.3912,2025-02-23
UNC Wilmington,111.1,108.4,.5705,66.3,2.70,51.9,51.7,16.1,17.9,35.5,28.8,37.9,30.9,-3.9,.3788,2025-02-23
Appalachian St.,101.8,99.4,.5686,64.4,2.40,50.4,45.7,16.7,14.8,26.7,28.8,35.3,22.6,-6.7,.3986,2025-02-23
Jacksonville St.,108.4,105.9,.5673,66.0,2.50,50.3,48.7,15.9,12.8,30.9,27.2,31.7,27.6,-4.0,.5011,2025-02-23
Northern Colorado,111.7,109.2,.5625,69.7,2.50,57.1,53.1,15.2,15.2,24.8,22.7,33.0,34.2,-3.7,.39,2025-02-23
Virginia Tech,107.8,105.5,.5611,65.7,2.30,51.1,52.2,19.4,16.1,32.0,28.5,31.3,31.4,-7.3,.6312,2025-02-23
Western Kentucky,103.8,101.6,.5605,73.3,2.20,48.7,47.8,15.9,17.5,23.4,27.5,31.6,39.6,-6.2,.5167,2025-02-23
Kennesaw St.,104.4,102.3,.5597,71.0,2.10,48.7,47.8,20.2,15.5,33.3,27.9,38.6,41.1,-6.9,.5198,2025-02-23
Wichita St.,106.7,104.5,.5592,69.4,2.20,49.3,50.3,16.2,15.8,31.7,28.1,34.7,26.7,-4.7,.5193,2025-02-23
Utah Valley,104.8,102.8,.5557,68.5,2.00,50.1,48.7,16.7,17.3,30.5,27.0,39.6,31.0,-2.9,.4251,2025-02-23
Syracuse,108.5,106.6,.5519,69.2,1.90,50.4,52.8,17.6,13.8,31.1,26.4,31.9,32.0,-6.7,.6539,2025-02-23
Louisiana Tech,107.9,106.1,.5488,65.3,1.80,52.6,48.6,19.4,14.7,29.3,28.5,34.0,29.5,-5.1,.4739,2025-02-23
James Madison,109.6,107.8,.5467,65.7,1.80,51.3,50.7,16.5,15.7,31.5,29.0,29.9,32.1,-5.8,.4285,2025-02-23
Purdue Fort Wayne,111.0,109.4,.5408,70.1,1.60,55.5,53.9,13.3,20.2,22.5,32.8,29.1,29.4,-5.6,.3903,2025-02-23
Rhode Island,106.5,105.1,.5398,71.2,1.40,52.6,48.3,17.9,16.0,27.8,28.3,42.3,28.4,-4.8,.4664,2025-02-23
Chattanooga,113.1,111.8,.5335,67.5,1.30,56.0,51.6,15.2,15.9,25.9,30.1,31.7,33.7,-3.5,.429,2025-02-23
Duquesne,104.4,103.3,.5323,65.5,1.10,49.0,49.8,17.7,19.8,33.4,31.1,29.7,40.5,-11.4,.5184,2025-02-23
Belmont,113.2,112.0,.5322,71.2,1.20,55.4,55.1,15.4,17.4,27.3,30.0,26.7,26.4,-5.0,.4933,2025-02-23
Illinois Chicago,109.1,108.0,.5280,70.0,1.10,51.9,51.7,17.4,15.9,30.7,28.0,36.4,33.9,-6.5,.4856,2025-02-23
Texas A&M Corpus Chris,106.9,105.9,.5276,69.0,1.00,51.9,51.1,17.7,18.9,32.0,31.9,37.5,39.9,-6.5,.3903,2025-02-23
Milwaukee,106.9,105.9,.5275,69.1,1.00,51.4,51.2,20.0,17.5,40.9,26.4,37.9,33.0,-5.9,.3964,2025-02-23
Loyola Marymount,103.3,102.4,.5241,67.6,0.90,49.7,48.2,15.4,15.6,23.3,30.8,28.5,28.1,-5.7,.5381,2025-02-23
Cal Baptist,107.6,106.7,.5240,67.2,0.90,49.0,50.8,16.9,18.0,33.3,29.4,29.7,33.9,-8.4,.4513,2025-02-23
Ohio,107.7,106.8,.5229,71.2,0.90,53.6,51.9,15.2,17.9,24.1,28.8,34.0,36.8,-8.0,.4023,2025-02-23
Tulane,106.3,105.5,.5227,67.6,0.80,50.9,48.3,16.0,17.8,27.4,31.7,36.0,33.4,-7.8,.4534,2025-02-23
Seattle,105.8,105.2,.5162,66.7,0.60,47.7,53.3,17.3,19.7,30.0,26.4,40.7,36.6,-10.8,.4547,2025-02-23
Sam Houston St.,110.0,109.4,.5160,68.6,0.60,50.6,52.7,18.6,17.6,30.9,32.3,34.8,33.2,-10.2,.5233,2025-02-23
Lamar,103.6,103.1,.5157,66.2,0.50,48.2,47.9,18.9,17.7,35.1,32.7,28.8,33.6,-5.1,.4342,2025-02-23
Murray St.,105.8,105.3,.5146,65.5,0.50,49.7,51.7,17.0,17.5,28.4,26.9,41.0,35.2,-8.9,.5192,2025-02-23
Cornell,112.3,111.9,.5107,71.5,0.40,56.8,52.9,17.7,15.5,27.1,30.0,29.8,31.4,-6.7,.397,2025-02-23
Wofford,109.0,108.6,.5097,64.7,0.40,52.6,51.6,17.6,14.8,35.1,27.0,28.7,34.9,-9.1,.4304,2025-02-23
UC Santa Barbara,107.1,106.8,.5088,65.6,0.30,55.3,48.0,18.5,17.3,27.9,28.4,28.2,31.1,-6.3,.3921,2025-02-23
Montana,111.0,110.7,.5079,68.0,0.30,56.1,53.2,16.1,15.8,23.1,30.5,32.8,31.3,-2.6,.4246,2025-02-23
UC Riverside,108.4,108.2,.5064,67.8,0.20,49.2,51.7,16.2,15.9,32.9,28.5,27.6,33.6,-4.1,.4818,2025-02-23
UNC Greensboro,104.9,104.8,.5021,64.3,0.10,50.7,47.1,15.7,17.0,31.3,30.5,27.0,32.0,-5.8,.3754,2025-02-23
San Jose St.,108.2,108.2,.5003,66.7,0.00,50.5,52.3,16.5,16.5,27.4,33.0,32.6,28.9,-8.8,.5488,2025-02-23
Boston College,105.7,105.7,.5000,67.1,0.00,49.4,51.2,17.4,15.3,29.1,29.0,31.4,37.7,-7.8,.6033,2025-02-23
East Tennessee St.,105.5,105.6,.4951,65.9,-0.10,50.0,50.3,16.3,18.9,36.8,30.0,33.5,34.6,-8.4,.368,2025-02-23
Nicholls St.,106.5,106.7,.4941,69.1,-0.20,48.2,48.4,14.7,16.2,30.4,31.7,31.5,36.9,-5.7,.4314,2025-02-23
Charleston,104.5,104.7,.4939,71.3,-0.20,51.7,50.2,16.3,16.8,26.5,29.0,33.9,27.6,-3.9,.4158,2025-02-23
Temple,109.0,109.3,.4934,69.9,-0.30,49.9,50.7,15.9,15.7,31.8,32.2,43.2,35.5,-9.0,.4701,2025-02-23
Miami OH,108.0,108.3,.4920,69.8,-0.30,55.1,52.4,17.6,20.0,27.6,30.2,29.5,36.1,-3.2,.3653,2025-02-23
Bryant,106.0,106.3,.4916,73.1,-0.30,50.7,48.0,16.3,16.4,33.3,30.0,30.5,29.8,-7.4,.3335,2025-02-23
Nebraska Omaha,110.7,111.0,.4911,68.4,-0.30,53.0,54.6,16.1,15.1,29.1,25.7,36.7,38.4,-6.8,.438,2025-02-23
Furman,107.1,107.6,.4878,66.2,-0.50,51.9,48.9,17.1,16.2,30.8,31.2,34.0,28.1,-4.2,.4012,2025-02-23
Rice,106.9,107.6,.4818,66.3,-0.70,49.7,47.7,18.0,14.2,33.9,29.0,44.0,35.2,-10.0,.4357,2025-02-23
Wyoming,103.4,104.1,.4814,65.4,-0.70,51.0,50.8,20.2,15.7,29.2,27.2,31.5,39.0,-7.9,.5675,2025-02-23
Norfolk St.,107.6,108.4,.4775,67.5,-0.80,52.5,50.3,18.2,18.9,31.5,33.5,40.4,34.5,-3.8,.3327,2025-02-23
Florida Gulf Coast,107.4,108.3,.4758,65.8,-0.90,53.7,50.5,16.0,14.4,29.4,27.5,23.4,29.2,-8.4,.3873,2025-02-23
Miami FL,114.0,115.0,.4748,67.9,-1.00,52.6,56.8,15.8,14.7,27.7,29.9,28.4,28.3,-12.6,.6354,2025-02-23
Robert Morris,103.4,104.3,.4745,69.1,-0.90,50.5,50.2,18.9,19.5,34.6,28.8,38.6,30.5,-4.4,.3709,2025-02-23
Radford,109.0,110.0,.4734,64.1,-1.00,51.0,51.4,18.0,16.7,34.2,29.2,41.6,38.9,-6.7,.4044,2025-02-23
Southern Illinois,105.4,106.4,.4727,68.6,-1.00,51.0,51.8,18.9,15.5,31.1,28.1,33.6,33.6,-11.4,.5026,2025-02-23
Towson,103.4,104.5,.4681,64.2,-1.10,47.0,49.4,14.7,17.6,34.6,28.3,27.8,30.5,-5.1,.428,2025-02-23
Central Michigan,105.5,107.0,.4589,68.3,-1.50,49.8,53.5,17.8,17.7,32.3,28.0,34.9,32.1,-9.6,.3924,2025-02-23
Southeastern Louisiana,104.4,106.0,.4586,68.2,-1.60,50.3,50.8,18.0,18.7,30.6,28.9,34.5,38.3,-5.7,.4032,2025-02-23
Cleveland St.,102.4,103.9,.4584,66.8,-1.50,48.9,50.5,17.8,22.3,34.3,34.4,31.6,38.7,-5.8,.377,2025-02-23
East Carolina,106.9,108.6,.4555,67.1,-1.70,48.7,51.8,15.8,17.8,34.8,31.0,36.3,31.9,-7.7,.448,2025-02-23
Eastern Kentucky,109.2,110.9,.4544,68.9,-1.70,49.8,52.3,13.8,17.8,32.1,32.7,26.3,31.5,-7.3,.3824,2025-02-23
Montana St.,105.3,107.0,.4541,67.2,-1.70,52.1,49.3,15.1,15.4,21.5,28.7,33.2,33.6,-10.5,.4401,2025-02-23
Northeastern,104.4,106.3,.4484,68.6,-1.90,51.2,50.1,19.0,17.3,31.9,30.7,28.3,30.0,-9.4,.3823,2025-02-23
