team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
Clemson,116.4,97.8,.8817,65.4,18.60,54.1,49.3,16.2,20.4,33.7,29.7,28.4,28.4,+1.6,.6621,2025-01-19
Cincinnati,107.8,90.6,.8799,66.2,17.20,51.6,43.0,15.4,19.0,35.4,29.1,24.6,25.7,+0.23,.7119,2025-01-19
Texas,116.3,98.0,.8779,68.6,18.30,55.8,47.2,14.1,18.4,29.3,29.2,36.2,32.1,-0.08,.7132,2025-01-19
Connecticut,122.2,103.0,.8764,65.1,19.20,57.6,48.5,15.4,17.1,33.7,27.0,30.2,42.3,+0.8,.6903,2025-01-19
Georgia,112.2,94.9,.8722,67.8,17.30,53.8,44.6,19.6,18.9,38.4,29.5,41.9,26.3,+1.7,.7024,2025-01-19
Pittsburgh,117.9,99.8,.8719,68.9,18.10,54.7,49.1,15.1,18.0,29.5,29.5,33.6,32.1,+0.20,.6684,2025-01-19
New Mexico,112.8,95.7,.8693,74.6,17.10,50.2,49.9,15.7,20.8,31.2,26.8,38.0,34.6,+1.3,.622,2025-01-19
San Diego St.,107.5,91.2,.8692,67.6,16.30,49.2,43.4,17.0,19.7,30.8,30.4,30.1,36.5,+0.7,.6431,2025-01-19
Creighton,114.2,97.5,.8598,69.4,16.70,55.6,46.3,18.6,12.3,25.5,27.7,27.4,16.8,+0.8,.7207,2025-01-19
Nebraska,111.9,95.7,.8591,69.2,16.20,52.8,49.5,17.5,19.2,28.8,27.8,38.2,27.0,+0.40,.7184,2025-01-19
North Carolina,115.1,98.5,.8570,73.3,16.60,52.9,48.0,14.9,15.4,27.6,28.1,37.0,29.2,+0.6,.7094,2025-01-19
SMU,117.2,100.5,.8546,71.3,16.70,55.3,47.8,16.1,18.5,38.2,28.4,37.1,33.2,+0.50,.6195,2025-01-19
Ohio St.,113.8,97.6,.8545,68.7,16.20,54.8,45.4,15.7,17.2,28.4,30.0,36.4,39.4,-0.8,.7481,2025-01-19
Vanderbilt,115.6,99.2,.8539,71.4,16.40,53.8,49.2,14.5,22.9,32.9,28.9,35.4,35.0,+1.4,.6933,2025-01-19
Boise St.,117.1,100.6,.8518,67.3,16.50,53.3,49.6,16.9,16.2,33.9,23.2,39.6,30.1,-1.2,.6123,2025-01-19
VCU,111.4,96.0,.8471,67.5,15.40,51.9,44.9,17.2,21.3,35.7,30.1,33.7,35.3,-0.49,.5253,2025-01-19
Memphis,113.8,98.2,.8446,71.6,15.60,53.5,48.8,20.1,19.3,32.6,34.6,44.5,33.9,+3.1,.6327,2025-01-19
McNeese St.,112.4,97.0,.8444,66.5,15.40,51.3,47.9,16.4,22.4,34.4,31.6,38.3,36.5,-1.3,.4709,2025-01-19
North Texas,111.3,96.6,.8351,62.3,14.70,52.3,48.9,18.2,22.2,33.9,25.9,38.6,41.0,-0.25,.5117,2025-01-19
Oklahoma,117.5,102.1,.8335,68.8,15.40,56.6,49.3,17.3,19.9,28.8,33.0,36.3,31.9,+1.6,.7187,2025-01-19
Penn St.,114.9,99.9,.8325,72.9,15.00,54.6,50.0,16.1,22.0,31.9,29.8,37.5,30.1,-0.8,.6562,2025-01-19
Villanova,122.3,106.5,.8297,64.3,15.80,56.8,51.0,15.2,16.1,33.8,28.0,27.7,33.9,-1.4,.6454,2025-01-19
TCU,106.7,93.0,.8292,67.8,13.70,49.2,48.7,16.5,19.5,31.6,29.5,33.8,27.9,-0.24,.7495,2025-01-19
Utah St.,117.7,102.7,.8264,69.8,15.00,55.0,50.9,17.1,20.8,36.0,30.2,37.5,29.8,+2.5,.5966,2025-01-19
Florida St.,110.8,97.0,.8219,71.4,13.80,52.9,47.4,17.3,20.9,29.5,29.4,41.8,39.0,-0.7,.6198,2025-01-19
Utah,111.7,97.9,.8192,71.3,13.80,54.5,46.0,16.5,16.6,33.1,28.8,36.8,31.1,-0.8,.6868,2025-01-19
Indiana,111.0,97.4,.8175,70.3,13.60,51.5,48.7,17.1,16.1,32.3,28.0,35.1,27.9,+1.2,.749,2025-01-19
Iowa,119.3,104.9,.8154,72.8,14.40,59.2,53.9,14.2,20.5,25.3,33.3,29.0,24.5,-0.06,.7086,2025-01-19
Xavier,112.0,98.6,.8116,69.5,13.40,52.9,47.8,16.5,17.2,26.7,26.8,39.3,29.7,-0.8,.6769,2025-01-19
Drake,110.5,97.3,.8111,60.3,13.20,53.7,50.9,20.0,22.7,37.8,25.9,41.8,37.8,+1.0,.4992,2025-01-19
Northwestern,109.8,96.8,.8103,66.3,13.00,49.3,49.0,14.9,20.7,31.2,27.8,34.7,35.6,-0.7,.7294,2025-01-19
San Francisco,111.7,98.5,.8101,68.3,13.20,55.5,47.9,17.9,19.3,29.6,28.7,35.0,34.7,-0.6,.5618,2025-01-19
USC,112.7,99.4,.8092,69.6,13.30,54.1,50.5,16.9,18.8,26.4,27.6,38.2,34.4,-1.5,.7217,2025-01-19
Arizona St.,109.5,96.8,.8060,68.9,12.70,52.1,47.9,18.8,16.6,28.2,30.2,36.3,26.4,+0.23,.7866,2025-01-19
Santa Clara,114.4,101.2,.8030,69.7,13.20,54.3,49.9,17.4,16.6,33.7,28.2,29.8,32.0,-1.6,.5871,2025-01-19
Arkansas,108.5,96.2,.7995,70.6,12.30,53.8,47.5,16.6,18.6,28.5,27.9,29.4,27.2,-0.9,.7278,2025-01-19
UC Irvine,103.6,92.2,.7928,70.2,11.40,50.8,44.2,18.6,18.0,28.9,25.2,37.7,20.9,+1.9,.482,2025-01-19
Oregon St.,114.1,101.7,.7895,65.4,12.40,55.4,48.2,17.3,18.4,31.0,27.3,38.3,32.6,-1.7,.514,2025-01-19
St. Bonaventure,109.2,97.5,.7852,64.7,11.70,51.6,48.6,16.1,18.8,30.8,25.8,35.2,23.1,-1.0,.5049,2025-01-19
Washington St.,112.4,100.6,.7827,72.4,11.80,57.0,49.2,20.8,17.7,33.5,30.5,35.4,32.0,-0.50,.5864,2025-01-19
Bradley,112.2,100.4,.7819,67.0,11.80,58.0,46.1,18.0,16.9,26.7,28.6,34.6,37.0,+0.10,.51,2025-01-19
Liberty,109.3,97.9,.7808,66.9,11.40,57.1,46.0,15.9,17.3,21.3,27.2,31.6,26.6,-1.2,.4795,2025-01-19
Lipscomb,108.8,98.1,.7672,67.7,10.70,55.3,47.6,16.4,17.6,26.0,27.6,28.9,21.6,-2.5,.3833,2025-01-19
North Dakota St.,119.8,108.1,.7658,66.0,11.70,59.5,50.3,15.8,10.4,27.1,28.1,34.6,26.0,-3.0,.4002,2025-01-19
Nevada,112.9,101.9,.7634,64.3,11.00,55.2,49.4,16.6,18.9,31.2,25.7,38.8,38.0,-2.6,.6129,2025-01-19
UCF,112.5,101.6,.7633,71.7,10.90,49.0,50.5,17.0,19.3,33.6,34.0,37.7,29.2,+1.0,.7357,2025-01-19
Stanford,115.4,104.5,.7579,67.7,10.90,51.2,50.7,14.9,17.2,32.3,26.0,33.6,36.0,-0.9,.6114,2025-01-19
George Mason,103.7,93.9,.7577,66.1,9.80,52.2,43.2,21.1,17.8,34.8,28.8,46.2,29.9,-1.6,.502,2025-01-19
LSU,108.4,98.4,.7528,69.7,10.00,53.4,44.9,19.5,17.6,34.1,32.8,34.7,28.7,-0.7,.6954,2025-01-19
Dayton,115.8,105.2,.7510,66.7,10.60,53.6,50.8,14.9,17.8,29.3,27.6,40.0,29.1,-1.4,.5916,2025-01-19
Colorado St.,108.6,98.7,.7508,68.3,9.90,53.7,47.6,18.3,17.5,25.2,25.9,27.4,33.2,-2.3,.6265,2025-01-19
Wake Forest,105.9,96.8,.7375,67.8,9.10,50.3,45.9,16.9,21.2,28.2,31.7,33.4,29.8,+1.4,.6405,2025-01-19
Notre Dame,114.1,104.4,.7366,65.9,9.70,53.6,50.6,15.9,15.2,30.3,26.2,30.4,30.7,-4.1,.6377,2025-01-19
South Carolina,108.0,98.8,.7345,66.4,9.20,50.5,49.0,18.4,15.5,30.6,27.5,44.9,30.0,-2.0,.7247,2025-01-19
UC San Diego,109.2,100.1,.7329,67.2,9.10,53.5,51.6,14.5,24.1,27.1,27.2,36.8,32.3,-1.2,.4159,2025-01-19
Georgetown,105.3,96.5,.7319,69.4,8.80,51.8,45.0,19.6,20.5,35.0,29.1,26.1,28.2,-1.5,.6143,2025-01-19
Saint Joseph's,108.8,99.9,.7283,70.2,8.90,52.6,46.4,16.7,16.7,28.8,27.2,30.6,26.6,-3.5,.523,2025-01-19
Butler,112.7,103.6,.7240,68.2,9.10,52.2,46.9,17.1,11.5,26.6,29.7,44.9,24.1,-3.5,.704,2025-01-19
Rutgers,113.1,104.1,.7204,70.3,9.00,50.8,51.0,15.2,16.7,30.9,30.8,36.3,27.7,-1.7,.7207,2025-01-19
Yale,113.5,104.6,.7192,68.7,8.90,54.1,49.7,16.0,16.1,34.9,24.3,34.2,36.3,-3.3,.4267,2025-01-19
Arkansas St.,107.7,99.6,.7093,70.2,8.10,48.2,45.0,14.7,17.5,32.0,32.6,36.0,39.4,-1.4,.4412,2025-01-19
South Dakota St.,111.8,103.9,.6991,70.5,7.90,54.7,50.0,18.0,13.1,32.1,21.4,28.3,31.5,-3.7,.4382,2025-01-19
UNLV,110.6,102.9,.6960,66.6,7.70,51.8,50.6,16.0,19.3,28.3,33.5,34.4,31.2,-1.6,.6137,2025-01-19
Grand Canyon,106.7,99.5,.6907,73.0,7.20,49.3,47.8,17.5,21.5,32.0,26.6,45.7,31.4,-2.4,.4181,2025-01-19
Colorado,107.2,100.1,.6886,69.3,7.10,52.4,48.5,21.4,16.7,28.5,27.1,38.2,32.3,-2.3,.7466,2025-01-19
Davidson,113.9,106.4,.6877,67.0,7.50,55.2,51.6,14.8,14.9,25.2,26.8,32.7,30.8,-2.6,.4912,2025-01-19
St. Thomas,115.4,107.9,.6827,69.4,7.50,58.7,51.6,14.7,18.5,20.7,33.1,34.6,36.2,-1.9,.3993,2025-01-19
UTEP,109.1,102.1,.6812,68.7,7.00,52.0,51.4,18.0,24.3,24.6,34.8,38.2,42.3,-0.9,.5001,2025-01-19
Minnesota,108.3,101.7,.6751,63.6,6.60,50.2,49.3,15.8,16.7,29.7,30.0,32.8,30.9,-3.3,.7119,2025-01-19
South Alabama,106.5,100.0,.6741,64.4,6.50,51.9,47.4,15.0,21.3,26.6,31.3,31.2,24.0,-2.3,.3912,2025-01-19
Kansas St.,110.1,103.4,.6732,68.5,6.70,52.2,50.7,17.9,18.3,30.9,32.3,29.3,27.0,-4.0,.7327,2025-01-19
Middle Tennessee,109.0,102.4,.6717,70.0,6.60,50.6,48.1,17.3,16.9,32.3,28.7,32.6,32.5,-1.3,.5263,2025-01-19
N.C. State,109.1,102.6,.6693,65.1,6.50,50.4,49.8,14.6,20.2,30.5,34.0,35.4,30.2,-4.2,.6215,2025-01-19
Providence,109.7,103.3,.6660,66.4,6.40,51.7,47.1,18.5,13.2,34.2,27.9,32.7,33.7,-3.9,.6761,2025-01-19
Appalachian St.,103.3,97.4,.6635,64.9,5.90,51.5,45.9,18.3,16.5,27.3,30.1,35.8,22.8,-3.8,.3986,2025-01-19
DePaul,111.3,105.0,.6611,68.9,6.30,54.3,50.9,18.8,16.0,30.5,27.8,31.7,28.2,-3.7,.6423,2025-01-19
Samford,112.8,107.1,.6450,71.3,5.70,56.2,52.0,19.0,22.3,34.3,35.5,30.3,36.5,-0.8,.4104,2025-01-19
High Point,116.2,110.4,.6428,67.7,5.80,55.0,48.7,15.3,16.3,33.0,31.9,41.2,37.9,-3.0,.3592,2025-01-19
UAB,114.8,109.4,.6347,70.8,5.40,51.8,50.1,14.9,16.1,39.0,29.2,31.9,30.0,-4.5,.4945,2025-01-19
Akron,110.4,105.4,.6300,72.5,5.00,52.1,49.7,16.7,18.8,33.3,31.9,24.6,34.2,-2.4,.395,2025-01-19
Oklahoma St.,106.3,101.5,.6298,71.8,4.80,47.7,54.5,18.3,21.6,34.6,25.4,43.6,36.2,-1.9,.7153,2025-01-19
Washington,105.2,100.6,.6250,69.8,4.60,49.6,49.6,17.2,18.2,29.6,29.1,37.7,35.9,-1.6,.7045,2025-01-19
Illinois St.,114.1,109.4,.6184,65.7,4.70,56.8,53.7,16.7,16.2,26.2,24.0,33.0,31.3,-4.5,.4923,2025-01-19
New Mexico St.,107.2,103.0,.6114,66.6,4.20,48.6,46.4,17.3,14.4,33.9,30.3,33.9,43.1,-3.2,.4946,2025-01-19
Virginia,104.2,100.4,.6051,61.6,3.80,50.5,48.0,18.2,15.4,22.3,29.9,27.1,26.3,-3.5,.6443,2025-01-19
Troy,105.4,101.6,.6048,66.8,3.80,50.7,49.2,22.3,19.7,39.1,32.7,35.9,26.1,-3.2,.424,2025-01-19
Rhode Island,107.1,103.3,.6031,71.6,3.80,52.1,47.0,16.6,15.7,29.5,26.6,42.4,30.1,-1.7,.4664,2025-01-19
California,110.9,107.2,.5963,68.7,3.70,50.0,53.1,17.5,16.4,35.4,29.6,38.7,32.6,-3.4,.6285,2025-01-19
Northern Iowa,110.2,106.6,.5943,66.0,3.60,56.9,51.7,15.9,17.3,24.3,25.8,35.6,29.5,-5.0,.5146,2025-01-19
Illinois Chicago,110.2,106.6,.5930,70.2,3.60,52.4,51.2,18.9,15.3,33.5,27.0,35.5,34.3,-2.5,.4856,2025-01-19
Duquesne,105.7,102.3,.5929,65.3,3.40,49.6,48.1,17.6,18.5,33.5,30.3,29.4,40.1,-6.5,.5184,2025-01-19
Western Kentucky,101.8,98.8,.5860,74.7,3.00,47.6,46.5,16.3,18.1,21.8,28.0,35.9,38.9,-3.0,.5167,2025-01-19
Cornell,113.1,109.9,.5809,72.0,3.20,58.7,52.0,17.8,16.5,25.6,30.7,29.2,32.5,-3.3,.397,2025-01-19
Saint Louis,108.7,105.7,.5794,68.4,3.00,56.4,48.5,17.9,14.2,23.5,28.4,34.2,24.5,-3.3,.5481,2025-01-19
Temple,108.6,105.7,.5781,70.8,2.90,50.5,48.0,16.6,16.1,33.5,32.0,44.8,32.2,-3.3,.4701,2025-01-19
George Washington,105.6,102.9,.5758,69.7,2.70,50.6,46.0,17.4,19.4,31.7,32.9,42.5,30.1,-2.7,.4552,2025-01-19
Texas A&M Corpus Chris,109.4,106.6,.5753,70.1,2.80,54.2,51.4,17.0,18.5,32.1,32.2,38.1,44.2,-2.4,.3903,2025-01-19
Louisiana Tech,109.8,106.9,.5750,65.7,2.90,53.9,48.4,19.8,14.9,32.0,30.7,30.1,29.2,-2.9,.4739,2025-01-19
Georgia Tech,104.7,101.9,.5749,71.1,2.80,50.4,49.1,17.2,15.8,29.4,27.8,32.8,31.7,-5.3,.6067,2025-01-19
Florida Atlantic,110.1,107.2,.5746,71.5,2.90,52.4,51.7,16.2,18.2,29.3,32.2,32.6,32.4,-4.6,.5293,2025-01-19
Purdue Fort Wayne,112.9,110.1,.5730,69.8,2.80,56.3,54.6,13.0,20.6,22.1,32.8,29.3,26.9,-2.9,.3903,2025-01-19
Charleston,104.6,102.2,.5666,73.3,2.40,51.7,49.5,17.0,16.8,25.1,28.0,34.2,28.6,-1.3,.4158,2025-01-19
Northern Colorado,111.3,108.8,.5649,70.3,2.50,56.1,54.2,15.8,15.7,25.3,23.2,30.3,34.9,-1.6,.39,2025-01-19
Seattle,107.0,104.7,.5635,67.3,2.30,48.4,54.2,18.0,18.6,31.4,24.5,42.6,33.8,-6.2,.4547,2025-01-19
Wofford,110.1,107.9,.5578,64.9,2.20,52.6,52.0,17.3,14.3,34.9,27.2,25.2,36.5,-5.1,.4304,2025-01-19
Ohio,107.7,105.5,.5573,71.4,2.20,53.6,52.2,16.1,18.5,26.9,28.4,32.7,36.3,-4.4,.4023,2025-01-19
North Alabama,108.5,106.3,.5573,68.1,2.20,51.1,51.9,13.5,17.6,31.8,29.3,27.2,27.3,-4.3,.3454,2025-01-19
Cal St. Northridge,104.4,102.4,.5549,73.4,2.00,51.9,48.3,18.4,21.5,33.2,23.2,38.9,51.7,-3.5,.4063,2025-01-19
Murray St.,105.8,103.8,.5538,66.2,2.00,50.9,51.7,17.3,17.9,27.0,25.2,44.6,34.0,-5.0,.5192,2025-01-19
Elon,108.0,106.0,.5519,65.6,2.00,50.1,45.9,18.4,13.1,38.4,30.8,40.3,21.6,-3.4,.3679,2025-01-19
Loyola Marymount,102.5,100.8,.5470,68.1,1.70,48.8,48.1,16.3,15.4,24.6,29.7,28.5,27.2,-3.1,.5381,2025-01-19
Princeton,108.2,106.4,.5469,68.8,1.80,54.1,51.7,15.3,17.6,25.2,25.7,30.0,32.6,-1.2,.4457,2025-01-19
Bryant,106.0,104.3,.5451,74.2,1.70,50.5,47.8,18.2,16.7,33.2,31.5,31.7,32.6,-5.8,.3335,2025-01-19
UNC Wilmington,108.9,107.2,.5451,66.6,1.70,49.0,50.8,15.9,18.0,35.4,30.0,42.2,31.3,-3.0,.3788,2025-01-19
Tulane,105.5,104.0,.5408,68.3,1.50,51.6,48.6,16.3,19.3,27.3,30.8,34.1,34.3,-6.4,.4534,2025-01-19
Kent St.,98.3,97.0,.5402,66.4,1.30,44.2,47.4,16.0,20.9,33.7,28.2,26.6,42.7,-2.9,.427,2025-01-19
Miami OH,108.8,107.4,.5361,69.6,1.40,55.7,52.8,17.5,20.4,27.8,26.9,25.0,34.9,-1.4,.3653,2025-01-19
Utah Valley,103.1,101.9,.5351,69.4,1.20,49.4,49.8,17.9,17.7,32.3,25.5,40.1,31.0,-3.2,.4251,2025-01-19
Virginia Tech,107.6,106.3,.5341,66.0,1.30,51.5,52.5,20.4,16.7,33.4,29.1,31.5,32.2,-5.3,.6312,2025-01-19
UNC Greensboro,106.0,104.8,.5311,64.4,1.20,51.3,47.9,15.5,17.2,31.0,32.2,29.7,31.4,-3.8,.3754,2025-01-19
Wichita St.,107.3,106.3,.5281,71.4,1.00,50.0,51.0,14.8,15.5,29.3,28.4,35.4,26.6,-3.7,.5193,2025-01-19
Milwaukee,105.0,104.1,.5245,69.7,0.90,50.7,50.4,20.1,18.0,40.6,25.5,38.5,33.3,-4.2,.3964,2025-01-19
Syracuse,106.1,105.2,.5242,70.8,0.90,50.0,51.9,17.2,14.3,29.3,25.1,35.2,29.6,-3.6,.6539,2025-01-19
Belmont,110.5,109.7,.5224,72.4,0.80,55.3,54.0,16.3,17.3,27.0,26.9,27.3,25.8,-1.9,.4933,2025-01-19
Furman,105.8,105.0,.5220,66.3,0.80,51.3,48.5,17.4,18.1,29.9,33.2,33.3,30.9,-1.4,.4012,2025-01-19
San Jose St.,109.4,108.6,.5194,66.2,0.80,50.3,52.8,15.6,16.4,28.2,31.8,33.5,29.2,-6.5,.5488,2025-01-19
James Madison,107.4,106.8,.5150,67.4,0.60,49.7,52.0,18.2,15.8,32.4,26.2,27.8,32.1,-5.6,.4285,2025-01-19
Florida Gulf Coast,105.4,104.9,.5142,66.5,0.50,52.8,49.0,17.2,15.8,28.5,28.4,22.8,30.5,-5.5,.3873,2025-01-19
UC Santa Barbara,106.2,105.9,.5093,65.1,0.30,54.9,47.1,18.8,16.5,29.2,27.4,27.7,29.9,-4.0,.3921,2025-01-19
Jacksonville St.,109.0,108.7,.5084,65.9,0.30,50.8,49.4,15.8,11.1,32.9,27.7,32.8,25.5,-3.9,.5011,2025-01-19
Chattanooga,111.8,111.6,.5054,67.7,0.20,55.8,53.0,16.7,15.8,25.7,29.1,29.1,34.2,-3.7,.429,2025-01-19
Nicholls St.,106.0,105.9,.5022,69.8,0.10,47.7,48.3,16.1,16.0,30.3,33.2,29.3,39.5,-3.0,.4314,2025-01-19
Loyola Chicago,106.1,106.1,.4994,68.7,0.00,52.6,51.0,17.4,18.8,30.7,27.6,35.2,34.3,-4.2,.5049,2025-01-19
Wright St.,108.6,108.7,.4979,68.3,-0.10,55.3,52.5,16.7,14.6,25.5,26.1,26.1,33.4,-6.9,.3872,2025-01-19
Norfolk St.,107.5,107.6,.4973,67.4,-0.10,52.2,50.0,18.3,18.9,30.3,34.8,37.7,35.2,-4.0,.3327,2025-01-19
Miami FL,115.9,116.0,.4957,68.0,-0.10,53.1,57.3,16.1,15.2,29.7,29.7,27.5,27.2,-8.6,.6354,2025-01-19
UC Riverside,105.9,106.1,.4931,68.5,-0.20,47.5,51.4,16.9,15.1,31.7,28.6,27.9,32.2,-2.7,.4818,2025-01-19
Kennesaw St.,104.6,104.8,.4928,72.0,-0.20,47.8,47.6,20.0,15.3,34.2,31.3,40.9,41.9,-3.8,.5198,2025-01-19
Jacksonville,99.4,99.8,.4892,68.7,-0.40,49.5,50.3,22.1,20.0,35.0,30.6,27.1,35.8,-3.1,.3957,2025-01-19
Wyoming,103.3,103.7,.4881,65.6,-0.40,51.0,51.0,20.2,15.9,30.1,26.6,34.6,37.7,-4.1,.5675,2025-01-19
Quinnipiac,101.7,102.2,.4865,71.4,-0.50,46.3,48.7,17.4,18.4,34.2,29.0,28.0,28.5,-5.1,.3197,2025-01-19
Montana St.,104.9,105.5,.4841,67.7,-0.60,51.6,49.3,15.4,16.0,21.5,29.0,29.2,34.4,-7.6,.4401,2025-01-19
Oakland,104.2,104.8,.4816,63.1,-0.60,47.1,51.3,18.0,16.7,34.8,34.8,27.3,27.8,-6.4,.4644,2025-01-19
South Florida,106.6,107.3,.4789,69.4,-0.70,53.5,50.0,17.7,17.4,28.6,30.9,33.9,34.5,-4.6,.4921,2025-01-19
Cal Baptist,107.7,108.5,.4780,67.2,-0.80,48.2,51.4,16.8,17.1,33.3,28.8,29.8,31.1,-5.5,.4513,2025-01-19
East Tennessee St.,105.7,106.6,.4753,67.1,-0.90,51.4,50.9,17.0,19.7,38.1,30.5,31.2,38.8,-5.7,.368,2025-01-19
Merrimack,100.7,102.0,.4639,65.5,-1.30,49.8,48.0,15.0,21.3,19.9,38.2,24.4,32.6,-4.8,.3713,2025-01-19
Northeastern,103.5,104.8,.4628,69.4,-1.30,51.1,50.0,19.2,16.9,31.5,28.5,27.6,31.7,-6.3,.3823,2025-01-19
Radford,106.6,108.1,.4617,65.0,-1.50,49.0,50.0,18.5,16.4,34.8,29.7,40.6,37.2,-2.8,.4044,2025-01-19
Delaware,110.0,111.5,.4608,71.9,-1.50,55.1,49.8,16.8,15.5,22.8,33.5,34.6,35.4,-5.4,.3977,2025-01-19
La Salle,104.2,105.7,.4601,72.0,-1.50,47.5,52.4,15.3,16.4,31.1,26.4,30.2,29.4,-4.4,.5201,2025-01-19
Columbia,110.6,112.2,.4595,70.3,-1.60,57.0,53.1,16.7,17.2,29.2,29.9,30.5,24.3,-2.1,.3595,2025-01-19
Boston College,106.1,107.6,.4588,67.5,-1.50,48.6,52.1,17.8,15.3,32.2,27.6,34.2,37.5,-4.7,.6033,2025-01-19
Seton Hall,99.9,101.4,.4576,64.8,-1.50,46.1,52.8,18.8,21.0,34.1,27.9,36.2,39.2,-6.7,.6845,2025-01-19
Sam Houston St.,111.0,112.7,.4576,70.2,-1.70,50.6,54.6,18.2,17.6,31.6,34.1,34.8,36.4,-6.2,.5233,2025-01-19
