team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
Northwestern,106.3,95.8,.7682,65.6,10.50,48.9,48.1,14.2,19.8,31.6,25.1,35.4,30.8,-0.6,.7294,2024-12-08
South Carolina,111.1,100.1,.7673,67.1,11.00,53.8,46.2,16.6,15.1,28.6,29.1,43.3,32.0,-1.2,.7247,2024-12-08
N.C. State,107.8,97.3,.7649,66.9,10.50,52.7,45.9,15.0,21.6,29.5,33.9,37.9,32.2,-0.9,.6215,2024-12-08
LSU,109.4,98.9,.7625,70.0,10.50,52.8,43.1,19.0,18.2,36.9,35.2,37.3,27.4,+0.7,.6954,2024-12-08
George Mason,104.8,94.8,.7588,67.6,10.00,54.0,41.8,21.1,18.2,34.9,32.3,50.5,29.7,-1.6,.502,2024-12-08
McNeese St.,109.6,99.2,.7573,65.7,10.40,49.6,51.1,17.1,21.6,30.0,32.8,40.8,39.1,-1.6,.4709,2024-12-08
Wichita St.,108.8,98.7,.7541,72.8,10.10,49.9,47.1,13.5,15.4,25.0,29.6,39.0,25.1,+1.0,.5193,2024-12-08
Virginia,105.5,96.0,.7467,62.0,9.50,52.1,48.1,20.2,16.0,23.2,28.6,26.0,22.6,-0.39,.6443,2024-12-08
Kansas St.,111.3,101.3,.7464,69.9,10.00,55.1,48.0,17.6,20.3,35.0,31.3,30.5,25.6,-1.2,.7327,2024-12-08
Colorado,107.5,98.4,.7360,69.4,9.10,54.3,47.0,21.3,16.1,28.9,25.6,39.6,25.9,+0.7,.7466,2024-12-08
South Dakota St.,108.1,98.9,.7359,72.0,9.20,52.1,47.0,18.6,14.5,32.4,20.2,32.3,31.7,-1.2,.4382,2024-12-08
Xavier,109.9,100.8,.7316,69.4,9.10,53.6,49.4,17.2,18.8,27.6,23.5,34.7,30.3,-0.07,.6769,2024-12-08
Rhode Island,110.5,101.3,.7301,73.1,9.20,56.6,42.9,15.6,16.0,28.6,28.7,49.0,29.8,+0.6,.4664,2024-12-08
Rutgers,114.7,105.2,.7287,71.6,9.50,50.8,50.4,14.6,18.4,30.4,32.6,39.7,31.3,-1.1,.7207,2024-12-08
Santa Clara,109.0,100.1,.7259,69.7,8.90,50.6,48.9,18.1,17.7,34.2,30.0,27.6,34.6,-2.3,.5871,2024-12-08
Notre Dame,111.2,102.2,.7248,66.7,9.00,54.0,48.6,16.2,14.1,28.4,27.8,27.7,25.3,-1.7,.6377,2024-12-08
Samford,116.6,107.2,.7235,72.2,9.40,57.3,52.6,18.5,22.2,35.2,37.1,28.3,35.5,+0.01,.4104,2024-12-08
Oklahoma St.,111.3,102.5,.7199,73.4,8.80,51.1,54.4,15.6,22.6,33.8,27.4,42.4,37.6,-0.8,.7153,2024-12-08
Yale,114.9,105.9,.7177,69.2,9.00,54.0,49.8,15.2,15.5,32.5,26.3,34.9,41.2,-3.0,.4267,2024-12-08
Akron,118.2,109.3,.7108,71.7,8.90,52.1,52.7,16.0,18.3,36.6,32.6,28.1,33.0,-0.5,.395,2024-12-08
James Madison,113.2,104.7,.7102,67.6,8.50,53.5,52.0,18.3,15.1,33.7,23.6,29.2,38.4,-2.3,.4285,2024-12-08
Elon,109.0,101.3,.6979,66.5,7.70,53.7,44.1,19.8,12.0,35.0,29.1,35.4,19.4,-1.4,.3679,2024-12-08
UC San Diego,108.6,101.0,.6963,67.7,7.60,53.0,52.9,13.2,24.2,25.4,25.9,35.1,35.6,-0.6,.4159,2024-12-08
Montana St.,111.6,104.0,.6939,66.6,7.60,55.3,47.5,16.6,17.1,23.5,28.6,29.7,35.4,-2.6,.4401,2024-12-08
UTEP,106.3,99.1,.6921,70.1,7.20,49.5,53.0,18.3,28.3,26.3,34.1,38.6,52.3,-1.0,.5001,2024-12-08
USC,108.8,101.6,.6870,68.6,7.20,52.7,51.4,16.5,19.8,24.6,30.9,35.4,33.9,-1.5,.7217,2024-12-08
UNLV,111.3,104.0,.6846,67.2,7.30,51.3,52.2,16.0,20.0,27.3,33.6,38.7,35.0,-1.6,.6137,2024-12-08
UCF,107.4,100.4,.6843,70.9,7.00,48.4,48.8,17.2,20.2,34.4,32.2,40.5,26.5,+0.01,.7357,2024-12-08
St. Thomas,113.5,106.1,.6841,70.1,7.40,57.6,52.7,17.3,19.0,23.9,31.0,31.7,38.5,-2.0,.3993,2024-12-08
Murray St.,110.5,103.3,.6825,66.6,7.20,55.1,47.6,17.5,14.5,29.0,25.2,45.6,32.6,-0.8,.5192,2024-12-08
Arkansas St.,102.8,96.2,.6818,70.6,6.60,45.7,44.5,17.7,19.1,32.1,31.9,39.2,43.8,-0.9,.4412,2024-12-08
Davidson,113.7,106.4,.6805,69.1,7.30,52.9,54.0,14.3,14.9,22.6,27.6,33.7,33.3,-0.01,.4912,2024-12-08
Western Kentucky,103.0,96.6,.6769,74.9,6.40,48.6,45.1,17.0,17.4,24.2,26.3,36.7,40.0,-1.3,.5167,2024-12-08
Furman,105.2,98.9,.6684,66.9,6.30,52.6,47.6,18.3,17.4,25.9,30.1,28.6,27.3,+0.8,.4012,2024-12-08
Saint Joseph's,107.0,100.7,.6683,70.5,6.30,51.1,47.3,16.4,17.8,28.7,29.8,32.5,25.7,-1.1,.523,2024-12-08
Northern Iowa,111.1,104.7,.6649,66.1,6.40,59.7,47.7,17.2,17.0,21.5,29.0,30.0,28.5,-2.6,.5146,2024-12-08
Eastern Kentucky,111.8,105.5,.6607,69.3,6.30,49.3,53.1,15.3,21.6,34.2,34.9,24.2,38.5,-2.2,.3824,2024-12-08
California,113.2,106.9,.6586,70.3,6.30,54.1,54.2,18.6,17.2,37.3,25.7,43.4,35.0,-0.6,.6285,2024-12-08
Providence,106.0,100.2,.6562,64.8,5.80,52.1,44.7,18.3,15.4,35.0,25.8,36.3,35.2,-1.9,.6761,2024-12-08
Kent St.,100.6,95.1,.6558,64.9,5.50,43.6,45.3,16.3,19.8,34.4,26.7,27.9,43.8,-0.04,.427,2024-12-08
Central Michigan,104.7,99.5,.6430,71.8,5.20,51.1,50.4,22.6,18.0,32.4,24.3,27.4,43.5,-1.0,.3924,2024-12-08
Florida Atlantic,113.3,107.7,.6430,72.3,5.60,56.1,52.4,16.9,18.5,24.4,29.9,36.9,30.8,-2.6,.5293,2024-12-08
Wake Forest,100.7,96.2,.6293,67.3,4.50,47.2,45.5,17.9,22.2,28.0,31.6,35.1,27.4,+0.41,.6405,2024-12-08
Miami FL,119.8,114.6,.6234,66.8,5.20,56.2,53.3,14.9,15.1,31.4,28.4,28.2,30.3,-3.6,.6354,2024-12-08
Georgetown,103.7,99.4,.6201,71.3,4.30,51.4,46.5,17.3,23.1,34.8,28.5,25.1,21.8,-1.0,.6143,2024-12-08
Troy,105.1,100.8,.6173,69.2,4.30,53.1,51.3,23.9,21.0,37.5,31.7,34.4,23.5,-1.2,.424,2024-12-08
Middle Tennessee,111.3,106.9,.6141,69.4,4.40,51.1,49.3,17.2,16.6,34.5,31.2,32.3,36.6,-1.4,.5263,2024-12-08
North Dakota St.,114.0,109.5,.6136,65.7,4.50,56.5,51.1,16.6,9.3,24.4,27.1,27.5,25.4,-2.2,.4002,2024-12-08
Colorado St.,102.5,98.6,.6099,69.2,3.90,50.5,48.7,16.4,20.0,23.8,25.3,26.6,34.1,-2.0,.6265,2024-12-08
Minnesota,102.4,98.7,.6055,63.1,3.70,48.6,47.6,15.9,19.1,29.6,29.6,34.1,26.0,-2.1,.7119,2024-12-08
Louisiana Tech,108.6,105.1,.5933,67.4,3.50,55.6,47.1,19.7,16.3,29.3,31.9,35.3,30.1,-0.7,.4739,2024-12-08
Georgia Tech,104.6,101.3,.5897,71.7,3.30,48.6,47.3,14.9,15.2,30.1,26.5,32.4,39.2,-2.8,.6067,2024-12-08
Washington,101.3,98.3,.5865,69.9,3.00,45.8,48.1,17.7,18.1,33.4,28.2,43.6,32.6,-0.31,.7045,2024-12-08
High Point,114.3,111.0,.5840,66.2,3.30,56.2,48.0,17.2,16.4,30.4,33.7,44.8,32.0,-1.0,.3592,2024-12-08
Texas A&M Corpus Chris,108.8,105.7,.5817,71.6,3.10,55.9,50.4,17.7,20.2,32.1,34.8,40.5,45.1,-2.0,.3903,2024-12-08
Cornell,111.6,108.6,.5787,72.7,3.00,57.5,48.7,17.8,16.1,25.7,33.1,30.2,32.8,-1.9,.397,2024-12-08
Loyola Chicago,106.7,103.8,.5787,69.4,2.90,53.1,45.2,15.4,19.9,34.3,27.5,37.5,37.7,+0.35,.5049,2024-12-08
Southern Utah,107.0,104.1,.5769,70.0,2.90,51.0,48.6,22.5,14.0,30.5,34.5,42.1,31.1,-0.6,.4208,2024-12-08
UC Santa Barbara,109.4,106.6,.5742,66.5,2.80,57.9,45.5,19.5,15.4,30.6,28.4,31.7,29.1,-2.0,.3921,2024-12-08
Illinois St.,109.6,106.9,.5724,67.6,2.70,56.4,52.3,16.3,15.6,22.0,25.0,33.3,29.2,-2.3,.4923,2024-12-08
Seattle,109.6,106.9,.5717,67.4,2.70,49.8,57.0,19.7,18.4,32.1,26.4,45.6,33.6,-3.3,.4547,2024-12-08
UNC Wilmington,107.1,104.5,.5687,68.1,2.60,47.1,49.5,16.3,18.5,33.7,30.6,47.4,34.5,-0.6,.3788,2024-12-08
Kennesaw St.,105.2,102.9,.5650,71.6,2.30,49.4,44.7,21.6,15.6,33.0,34.2,43.5,40.3,-1.6,.5198,2024-12-08
Columbia,110.3,107.8,.5648,70.7,2.50,57.5,50.2,17.6,18.7,31.9,28.7,34.8,26.3,-0.00,.3595,2024-12-08
La Salle,105.3,103.1,.5605,72.5,2.20,48.4,50.4,15.5,16.3,33.0,25.6,32.8,29.1,-2.4,.5201,2024-12-08
Wyoming,102.7,100.6,.5585,67.7,2.10,49.4,47.1,21.1,13.7,35.4,27.8,40.2,36.2,-1.1,.5675,2024-12-08
Purdue Fort Wayne,113.5,111.4,.5543,69.8,2.10,54.2,53.6,13.7,20.3,26.9,34.1,32.2,27.2,-2.3,.3903,2024-12-08
Northern Colorado,107.5,105.7,.5486,71.8,1.80,52.2,53.9,14.6,15.3,24.8,25.2,23.7,33.8,-2.4,.39,2024-12-08
Grand Canyon,106.6,104.9,.5461,74.0,1.70,51.5,52.2,18.0,21.3,29.5,27.0,47.0,34.7,-1.0,.4181,2024-12-08
Milwaukee,108.5,106.9,.5450,69.0,1.60,50.6,51.9,20.1,17.0,40.4,27.4,39.5,33.2,-2.2,.3964,2024-12-08
Texas St.,107.8,106.2,.5407,65.8,1.60,49.8,49.1,19.5,17.0,34.2,29.7,41.6,42.6,-1.6,.4021,2024-12-08
Wright St.,109.5,108.0,.5393,67.4,1.50,55.9,53.1,16.2,14.2,21.0,25.9,24.6,29.2,-3.0,.3872,2024-12-08
Appalachian St.,101.4,100.1,.5373,64.6,1.30,50.7,47.4,19.9,14.0,29.9,31.6,36.4,21.3,-1.4,.3986,2024-12-08
Princeton,108.1,106.8,.5354,69.1,1.30,54.0,52.5,14.6,18.8,23.7,27.7,30.8,30.5,-2.2,.4457,2024-12-08
Norfolk St.,107.2,106.0,.5308,67.2,1.20,52.9,49.0,17.9,18.9,26.6,36.0,35.9,36.2,-1.5,.3327,2024-12-08
Syracuse,105.5,104.4,.5291,71.1,1.10,49.1,52.8,14.0,13.6,28.7,21.1,37.5,33.1,-1.3,.6539,2024-12-08
UNC Greensboro,101.0,100.1,.5262,65.0,0.90,45.9,45.1,16.8,16.6,33.9,30.4,31.6,31.1,-2.1,.3754,2024-12-08
Bryant,106.9,106.3,.5172,73.6,0.60,50.3,49.3,17.6,16.9,34.8,30.2,35.0,34.0,-3.6,.3335,2024-12-08
Northeastern,102.8,102.3,.5155,69.7,0.50,54.2,47.5,18.7,18.2,26.6,27.8,30.2,28.8,-2.1,.3823,2024-12-08
Boston College,103.1,102.5,.5146,68.3,0.60,47.2,48.3,17.9,16.7,32.6,25.9,33.6,39.9,-1.9,.6033,2024-12-08
Ohio,108.4,108.0,.5109,71.5,0.40,52.1,54.7,15.4,19.2,26.6,30.7,33.6,38.1,-3.3,.4023,2024-12-08
Belmont,110.0,109.7,.5098,71.9,0.30,55.0,54.2,15.0,18.3,29.5,27.4,24.6,20.5,-0.8,.4933,2024-12-08
Cal St. Northridge,102.1,101.9,.5064,73.6,0.20,52.1,47.4,18.6,20.7,32.6,25.4,40.0,47.1,-1.6,.4063,2024-12-08
East Carolina,106.5,106.3,.5043,65.8,0.20,46.3,49.9,14.4,19.1,34.8,32.1,39.4,33.6,-1.7,.448,2024-12-08
Delaware,108.4,108.3,.5030,72.4,0.10,53.8,48.4,17.6,15.9,22.8,34.7,37.1,33.3,-2.8,.3977,2024-12-08
North Florida,113.3,113.3,.5005,73.0,0.00,53.6,54.0,13.9,13.8,28.9,32.4,22.2,29.4,-1.5,.3911,2024-12-08
Temple,108.4,108.5,.4981,70.8,-0.10,49.9,47.8,15.1,15.3,30.9,35.4,46.8,32.9,-2.6,.4701,2024-12-08
Abilene Christian,105.9,106.1,.4961,67.8,-0.20,50.7,55.9,18.2,21.8,27.7,25.0,50.7,57.7,-1.6,.4227,2024-12-08
George Washington,106.0,106.2,.4949,70.4,-0.20,51.8,47.8,17.1,20.1,31.6,31.1,50.2,29.8,-1.0,.4552,2024-12-08
Sam Houston St.,113.0,113.2,.4945,70.9,-0.20,52.0,56.0,18.1,19.5,33.7,34.9,34.2,34.2,-2.3,.5233,2024-12-08
Cal Baptist,109.5,109.9,.4908,67.7,-0.40,49.1,53.5,14.0,17.2,32.9,30.1,28.4,27.6,-2.5,.4513,2024-12-08
UT Rio Grande Valley,107.9,108.3,.4893,72.6,-0.40,52.2,54.7,18.9,19.8,30.7,30.9,21.2,36.6,-1.6,.3864,2024-12-08
South Florida,105.8,106.3,.4884,70.2,-0.50,52.1,50.4,17.1,15.8,27.5,27.2,36.2,34.6,-2.1,.4921,2024-12-08
Southern,102.4,102.9,.4881,69.6,-0.50,47.1,54.2,19.1,19.6,32.0,34.2,31.3,38.1,-2.0,.3192,2024-12-08
Montana,104.2,104.7,.4866,70.7,-0.50,50.8,50.5,19.0,15.6,24.7,32.3,35.7,33.6,-1.1,.4246,2024-12-08
Jacksonville,103.3,103.8,.4840,69.6,-0.50,49.2,55.7,21.8,20.0,35.5,29.7,25.3,38.1,-1.6,.3957,2024-12-08
Rice,102.2,102.8,.4824,67.1,-0.60,47.5,43.2,19.9,16.0,33.6,30.3,56.9,37.4,-1.8,.4357,2024-12-08
North Alabama,104.9,105.6,.4812,68.9,-0.70,49.8,55.1,13.5,20.5,29.0,31.0,22.9,27.5,-2.4,.3454,2024-12-08
Virginia Tech,100.5,101.3,.4775,66.2,-0.80,47.5,51.4,22.2,18.7,36.4,27.7,35.6,32.9,-3.8,.6312,2024-12-08
Brown,106.0,106.9,.4763,65.6,-0.90,54.8,47.0,17.5,17.1,32.9,31.5,31.1,27.8,-2.3,.3934,2024-12-08
Northwestern St.,101.2,102.1,.4754,65.8,-0.90,49.8,50.3,19.9,17.0,30.4,30.1,24.3,35.4,-2.4,.4701,2024-12-08
Florida Gulf Coast,104.3,105.4,.4693,65.9,-1.10,51.6,49.8,17.5,16.6,26.1,31.1,16.5,30.9,-4.4,.3873,2024-12-08
Radford,107.2,108.3,.4689,66.3,-1.10,49.3,49.8,18.6,17.1,36.9,28.8,46.3,37.2,-0.17,.4044,2024-12-08
Cal Poly,107.9,109.2,.4652,77.6,-1.30,54.1,53.4,23.1,18.2,28.1,33.1,28.1,34.8,-2.9,.4761,2024-12-08
New Mexico St.,105.1,106.5,.4637,67.4,-1.40,46.3,46.2,17.8,12.2,35.3,31.0,37.7,51.1,-3.0,.4946,2024-12-08
Hofstra,100.4,101.7,.4629,65.6,-1.30,48.3,47.9,20.1,17.7,25.3,29.6,31.1,36.7,-0.9,.3873,2024-12-08
Miami OH,105.3,106.7,.4627,68.8,-1.40,52.8,56.2,17.7,22.2,27.9,27.9,21.1,30.8,-1.2,.3653,2024-12-08
Wofford,106.7,108.1,.4626,65.8,-1.40,51.6,53.8,19.4,16.5,34.5,31.7,19.9,38.3,-3.7,.4304,2024-12-08
Southeastern Louisiana,96.7,98.0,.4623,69.5,-1.30,48.4,49.2,20.3,20.0,27.5,31.7,24.9,35.6,-3.0,.4032,2024-12-08
Seton Hall,94.0,95.3,.4608,63.4,-1.30,46.3,47.4,21.2,22.3,33.4,27.0,35.9,28.7,-3.2,.6845,2024-12-08
Charleston,102.4,103.9,.4605,72.5,-1.50,52.6,52.8,19.9,18.8,28.3,27.1,34.0,31.6,-1.1,.4158,2024-12-08
Lamar,103.2,104.9,.4517,67.7,-1.70,48.5,50.4,19.9,17.6,34.3,33.9,33.7,39.1,-3.0,.4342,2024-12-08
