team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
Notre Dame,112.6,103.8,.7190,65.4,8.80,52.4,51.3,16.5,15.4,31.3,25.5,29.4,29.6,-6.2,.6377,2025-02-16
Washington St.,112.3,103.9,.7102,71.1,8.40,56.4,50.7,20.7,17.4,32.0,32.5,32.9,32.7,-3.5,.5864,2025-02-16
Arkansas St.,108.6,100.5,.7084,70.1,8.10,49.0,45.8,14.8,17.8,32.7,31.0,34.3,37.5,-3.2,.4412,2025-02-16
Minnesota,110.1,102.0,.7079,63.2,8.10,50.6,50.1,16.0,16.6,29.7,30.4,32.4,31.6,-2.6,.7119,2025-02-16
Akron,112.8,104.6,.7060,73.0,8.20,55.3,48.9,17.4,17.8,32.8,29.0,25.0,34.3,-1.5,.395,2025-02-16
Providence,111.4,103.4,.7021,67.0,8.00,53.1,47.6,18.7,13.6,32.9,28.6,30.7,33.6,-5.2,.6761,2025-02-16
Georgetown,104.5,97.2,.6963,68.8,7.30,50.2,47.3,18.4,20.8,33.6,29.1,24.5,29.1,-2.5,.6143,2025-02-16
Colorado,107.1,99.7,.6936,67.9,7.40,51.1,50.0,21.6,16.8,29.0,27.9,36.4,33.1,-4.7,.7466,2025-02-16
Grand Canyon,106.5,99.2,.6923,72.7,7.30,50.4,46.7,18.8,20.6,32.1,27.7,44.4,31.2,-2.6,.4181,2025-02-16
UNLV,108.3,101.1,.6875,66.4,7.20,50.3,49.8,15.8,18.9,27.5,31.8,34.1,33.0,-4.4,.6137,2025-02-16
South Dakota St.,112.4,104.9,.6870,70.0,7.50,55.2,50.2,18.1,13.0,33.9,22.4,30.2,31.3,-3.6,.4382,2025-02-16
High Point,117.6,109.8,.6865,67.4,7.80,56.1,49.2,15.7,15.7,33.9,30.5,39.7,37.5,-2.2,.3592,2025-02-16
Lipscomb,108.8,102.0,.6793,67.5,6.80,55.8,49.0,14.7,16.4,24.1,26.1,30.2,21.8,-3.8,.3833,2025-02-16
Virginia,109.7,102.9,.6753,61.3,6.80,53.0,50.0,16.8,15.7,23.9,28.1,26.4,27.8,-4.1,.6443,2025-02-16
Washington,108.5,101.8,.6750,69.3,6.70,50.4,51.6,17.7,17.5,28.7,28.0,35.9,35.2,-2.0,.7045,2025-02-16
N.C. State,108.1,101.5,.6740,65.6,6.60,48.2,50.4,14.0,19.4,29.4,32.8,32.5,30.6,-7.1,.6215,2025-02-16
St. Thomas,116.4,109.7,.6635,68.9,6.70,58.8,53.4,14.0,18.8,21.6,31.9,34.6,36.2,-2.8,.3993,2025-02-16
Oklahoma St.,107.4,101.4,.6594,71.1,6.00,48.5,54.3,19.2,20.1,32.1,26.9,43.2,36.5,-3.2,.7153,2025-02-16
UTEP,107.9,101.9,.6584,69.0,6.00,51.0,51.7,17.1,23.3,24.0,32.9,35.6,40.1,-3.4,.5001,2025-02-16
North Dakota St.,117.4,111.1,.6538,65.8,6.30,58.9,51.5,16.0,10.6,26.5,28.4,33.1,26.8,-4.9,.4002,2025-02-16
Troy,105.6,100.1,.6480,66.5,5.50,50.4,48.4,21.1,20.6,39.0,31.9,35.6,26.9,-3.9,.424,2025-02-16
Northern Iowa,110.6,105.0,.6461,66.0,5.60,56.6,51.8,15.7,17.9,24.5,25.5,35.9,29.6,-4.6,.5146,2025-02-16
Florida Atlantic,113.0,107.3,.6451,70.8,5.70,54.0,50.4,16.1,17.1,30.1,31.6,33.0,33.4,-4.5,.5293,2025-02-16
Georgia Tech,106.8,101.4,.6444,69.7,5.40,50.9,49.4,17.0,16.3,29.3,29.1,31.9,28.8,-4.8,.6067,2025-02-16
Samford,110.8,105.3,.6414,70.8,5.50,55.2,51.5,19.2,21.5,34.8,33.9,28.3,39.0,-2.4,.4104,2025-02-16
Middle Tennessee,108.9,103.8,.6341,69.1,5.10,50.8,48.3,16.3,16.5,30.4,30.2,32.0,30.0,-2.7,.5263,2025-02-16
DePaul,108.3,103.4,.6303,68.3,4.90,52.2,51.0,18.6,16.0,29.2,27.9,28.6,29.6,-6.3,.6423,2025-02-16
UAB,115.4,110.4,.6237,70.4,5.00,51.1,51.2,14.6,15.2,38.8,28.8,32.1,30.0,-5.2,.4945,2025-02-16
Davidson,112.0,107.6,.6128,66.1,4.40,53.4,51.7,14.4,15.0,25.6,26.9,29.7,29.5,-5.2,.4912,2025-02-16
Illinois St.,114.4,110.0,.6113,65.9,4.40,57.2,54.7,16.0,16.4,25.0,24.6,31.6,31.1,-6.7,.4923,2025-02-16
George Washington,105.8,102.0,.6033,68.5,3.80,50.4,47.4,18.4,19.7,31.9,32.4,41.1,27.6,-4.9,.4552,2025-02-16
North Alabama,110.5,106.7,.6009,67.5,3.80,51.2,50.6,13.0,16.5,34.5,29.5,29.5,27.7,-4.7,.3454,2025-02-16
UNC Wilmington,111.2,107.5,.5970,66.3,3.70,52.0,51.2,16.0,18.0,35.3,28.9,38.4,30.9,-3.0,.3788,2025-02-16
Western Kentucky,104.8,101.3,.5968,73.8,3.50,49.1,47.6,16.0,17.5,23.5,27.9,32.8,39.6,-5.4,.5167,2025-02-16
California,110.8,107.4,.5906,68.0,3.40,48.5,52.9,16.8,15.9,35.3,30.1,37.5,30.5,-5.7,.6285,2025-02-16
Appalachian St.,102.1,99.0,.5889,64.5,3.10,51.1,45.4,16.9,14.9,26.4,29.0,35.1,23.2,-5.8,.3986,2025-02-16
Kent St.,101.7,98.7,.5873,66.1,3.00,47.2,47.6,17.2,19.8,34.2,27.9,28.8,39.9,-3.9,.427,2025-02-16
Chattanooga,112.5,109.4,.5815,67.9,3.10,56.0,51.4,15.6,16.3,25.1,29.5,31.7,34.2,-3.5,.429,2025-02-16
Virginia Tech,109.5,106.5,.5793,65.8,3.00,51.3,52.3,19.6,16.1,32.9,29.3,32.9,31.9,-6.7,.6312,2025-02-16
Jacksonville St.,109.2,106.2,.5779,66.1,3.00,51.0,49.1,16.0,12.5,30.9,26.3,31.2,25.9,-3.2,.5011,2025-02-16
Saint Louis,106.8,104.3,.5693,68.1,2.50,55.3,47.6,19.0,14.2,23.8,29.2,31.7,24.8,-6.0,.5481,2025-02-16
Loyola Chicago,105.8,103.3,.5686,67.8,2.50,52.7,49.5,18.2,18.6,29.5,28.1,32.6,32.1,-4.7,.5049,2025-02-16
New Mexico St.,104.3,101.9,.5663,66.4,2.40,46.8,47.3,16.2,14.9,31.3,29.2,32.3,38.6,-7.0,.4946,2025-02-16
Cal St. Northridge,104.9,102.5,.5661,73.4,2.40,51.7,49.8,18.8,21.7,35.1,23.1,34.6,47.1,-3.4,.4063,2025-02-16
South Alabama,104.7,102.4,.5651,64.1,2.30,50.9,47.7,14.7,20.6,27.2,32.0,31.6,23.6,-5.2,.3912,2025-02-16
Illinois Chicago,109.3,107.1,.5585,69.9,2.20,52.1,51.5,17.4,16.2,30.8,28.1,36.0,34.0,-6.2,.4856,2025-02-16
Rhode Island,107.0,105.0,.5549,71.1,2.00,52.4,48.0,17.8,16.0,28.8,28.4,42.5,29.2,-4.1,.4664,2025-02-16
Utah Valley,104.7,102.8,.5539,69.0,1.90,50.0,49.0,16.8,17.7,30.9,27.1,39.8,31.1,-3.1,.4251,2025-02-16
Kennesaw St.,104.7,102.8,.5514,71.1,1.90,48.6,48.0,20.1,15.5,34.1,27.9,37.9,40.2,-6.1,.5198,2025-02-16
Northern Colorado,110.4,108.6,.5472,69.9,1.80,55.9,53.1,15.3,15.4,24.7,22.7,32.3,35.1,-3.8,.39,2025-02-16
Syracuse,108.2,106.6,.5445,69.3,1.60,50.4,52.6,17.5,13.6,30.9,26.1,32.4,31.6,-6.2,.6539,2025-02-16
Texas A&M Corpus Chris,107.1,105.5,.5420,69.5,1.60,51.9,51.2,17.6,19.0,32.4,31.2,37.2,41.1,-6.1,.3903,2025-02-16
Duquesne,104.6,103.2,.5388,65.4,1.40,49.2,49.6,17.8,19.9,33.4,31.9,28.8,40.7,-10.8,.5184,2025-02-16
Belmont,113.8,112.3,.5363,71.3,1.50,55.7,55.3,15.5,17.5,27.7,29.2,26.1,26.9,-4.2,.4933,2025-02-16
James Madison,109.2,107.8,.5354,65.9,1.40,51.4,51.1,17.0,15.4,31.3,28.2,28.6,31.4,-5.8,.4285,2025-02-16
Purdue Fort Wayne,111.2,109.8,.5353,69.9,1.40,55.2,54.2,13.2,20.2,22.7,33.0,29.6,29.6,-5.7,.3903,2025-02-16
San Jose St.,108.5,107.4,.5314,66.4,1.10,50.6,51.5,16.6,16.6,27.6,32.8,32.4,28.7,-8.6,.5488,2025-02-16
Milwaukee,106.9,105.7,.5312,69.3,1.20,51.7,50.9,20.2,17.2,41.4,26.3,38.5,33.0,-5.3,.3964,2025-02-16
Cal Baptist,108.3,107.1,.5299,67.2,1.20,48.9,51.0,16.7,17.8,33.7,29.3,30.1,33.9,-7.9,.4513,2025-02-16
Wichita St.,105.8,104.8,.5290,69.9,1.00,48.9,50.5,16.1,16.2,31.6,28.1,35.0,26.8,-5.2,.5193,2025-02-16
Loyola Marymount,102.6,101.7,.5249,67.7,0.90,49.4,47.8,15.7,15.6,23.1,30.2,28.8,28.4,-5.4,.5381,2025-02-16
Tulane,105.7,104.8,.5246,67.5,0.90,50.8,48.0,16.1,18.2,26.9,31.4,35.6,33.9,-7.1,.4534,2025-02-16
Louisiana Tech,107.3,106.4,.5236,65.4,0.90,52.7,48.4,19.7,14.4,29.8,28.9,32.5,29.3,-4.7,.4739,2025-02-16
Temple,109.8,109.1,.5168,70.4,0.70,50.1,50.6,16.0,15.8,32.6,31.6,44.0,36.5,-7.6,.4701,2025-02-16
Miami OH,107.9,107.3,.5151,70.0,0.60,55.2,51.9,17.7,19.5,27.4,29.1,28.8,35.7,-2.4,.3653,2025-02-16
Seattle,106.0,105.5,.5126,67.1,0.50,48.1,53.6,17.5,19.7,30.2,26.1,40.9,36.0,-10.2,.4547,2025-02-16
UNC Greensboro,105.2,104.9,.5101,64.5,0.30,51.1,47.3,15.9,17.0,31.9,30.2,28.3,31.2,-5.1,.3754,2025-02-16
UC Santa Barbara,107.5,107.2,.5076,65.6,0.30,55.7,48.8,18.9,17.1,27.5,27.9,28.2,31.4,-6.4,.3921,2025-02-16
UC Riverside,107.9,107.6,.5065,67.6,0.30,48.8,51.2,16.4,15.8,32.7,29.0,26.4,32.8,-3.4,.4818,2025-02-16
Wyoming,103.4,103.3,.5013,65.2,0.10,50.8,50.6,20.3,16.0,29.2,27.8,31.2,38.5,-7.0,.5675,2025-02-16
Ohio,107.0,107.0,.5012,71.4,0.00,53.6,52.1,15.8,18.2,24.2,29.1,34.1,36.3,-8.3,.4023,2025-02-16
Murray St.,105.8,105.8,.5004,65.3,0.00,50.4,51.8,17.4,17.6,29.3,26.6,41.1,35.1,-7.8,.5192,2025-02-16
Charleston,105.1,105.1,.4993,71.6,0.00,51.7,50.3,16.1,16.7,26.5,29.2,34.9,28.1,-3.3,.4158,2025-02-16
Bryant,106.6,106.7,.4961,73.2,-0.10,51.1,48.0,16.3,16.4,33.5,30.3,30.2,30.3,-6.5,.3335,2025-02-16
Montana,110.1,110.2,.4954,68.0,-0.10,55.9,53.0,16.3,15.9,23.0,30.4,32.2,30.2,-2.8,.4246,2025-02-16
Lamar,102.6,102.8,.4951,66.5,-0.20,47.5,47.9,18.9,18.0,34.9,33.5,28.9,33.6,-5.4,.4342,2025-02-16
Nicholls St.,106.3,106.7,.4899,69.0,-0.40,47.6,48.6,15.4,16.3,31.0,31.6,30.9,38.9,-5.8,.4314,2025-02-16
Miami FL,114.8,115.4,.4859,67.8,-0.60,52.9,56.9,15.5,14.9,28.1,30.6,28.3,28.2,-11.1,.6354,2025-02-16
Southern Illinois,105.8,106.4,.4829,68.5,-0.60,50.9,52.6,18.9,15.9,31.1,28.3,33.9,33.6,-9.6,.5026,2025-02-16
Cornell,111.0,111.7,.4824,71.4,-0.70,57.6,52.7,18.1,15.8,24.9,29.9,29.8,31.0,-6.4,.397,2025-02-16
Wofford,108.9,109.6,.4801,64.5,-0.70,52.2,52.1,17.6,14.2,35.4,27.3,28.6,33.5,-8.2,.4304,2025-02-16
Sam Houston St.,109.2,110.0,.4788,69.1,-0.80,50.1,53.2,18.7,17.9,31.1,32.4,35.5,34.0,-9.7,.5233,2025-02-16
Florida Gulf Coast,106.7,107.6,.4781,66.1,-0.90,54.1,50.6,16.3,14.6,28.1,27.2,21.7,29.0,-8.5,.3873,2025-02-16
Furman,107.0,108.0,.4740,66.0,-1.00,51.7,49.1,16.9,16.4,31.0,31.4,33.0,29.2,-4.4,.4012,2025-02-16
Jacksonville,101.8,102.8,.4703,68.7,-1.00,50.8,51.2,19.8,19.7,34.9,30.6,27.0,34.5,-5.4,.3957,2025-02-16
Norfolk St.,107.2,108.4,.4686,67.1,-1.20,52.2,50.2,18.3,19.0,31.6,34.6,39.8,34.5,-3.9,.3327,2025-02-16
Elon,106.9,108.1,.4676,65.5,-1.20,49.7,46.8,18.9,13.4,37.1,31.7,39.5,23.4,-7.4,.3679,2025-02-16
Towson,103.0,104.3,.4654,64.1,-1.30,46.7,49.5,14.6,17.7,35.0,28.6,28.0,30.0,-4.4,.428,2025-02-16
Nebraska Omaha,110.1,111.4,.4651,68.4,-1.30,52.9,54.9,16.4,15.0,28.8,25.4,36.4,38.8,-7.0,.438,2025-02-16
East Tennessee St.,105.1,106.5,.4641,66.1,-1.40,49.7,50.5,16.0,19.0,37.0,30.5,31.7,35.7,-8.7,.368,2025-02-16
East Carolina,106.2,107.6,.4639,67.0,-1.40,48.3,51.3,16.0,17.7,34.8,30.8,36.0,31.5,-7.1,.448,2025-02-16
Northeastern,105.0,106.3,.4638,68.6,-1.30,51.4,49.8,19.0,17.3,32.4,31.0,28.9,30.7,-8.5,.3823,2025-02-16
Montana St.,104.8,106.2,.4630,67.2,-1.40,51.9,48.8,15.2,15.6,21.0,28.8,32.2,33.1,-9.7,.4401,2025-02-16
Robert Morris,102.8,104.2,.4617,69.1,-1.40,50.1,50.5,19.1,19.8,34.8,28.7,38.8,30.2,-4.5,.3709,2025-02-16
Princeton,104.4,105.9,.4598,67.9,-1.50,50.6,52.2,15.3,17.5,27.9,25.1,27.3,33.1,-4.1,.4457,2025-02-16
Radford,108.6,110.1,.4595,64.2,-1.50,50.6,51.8,18.2,16.9,34.3,29.4,41.2,37.7,-5.8,.4044,2025-02-16
Southeastern Louisiana,103.1,104.5,.4591,68.3,-1.40,49.8,50.0,18.4,18.5,30.2,29.0,34.3,38.3,-5.1,.4032,2025-02-16
Wright St.,107.8,109.4,.4585,68.2,-1.60,54.9,51.9,17.5,14.2,27.3,26.6,28.4,35.7,-11.0,.3872,2025-02-16
Eastern Kentucky,110.0,111.7,.4561,68.9,-1.70,50.0,52.8,13.8,18.1,32.3,33.7,26.7,30.9,-6.5,.3824,2025-02-16
