team,adj_o,adj_d,barthag,tempo,rating,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,wab,sos,snapshot_date
Boise St.,116.1,99.7,.8523,66.6,16.40,52.5,49.7,16.7,16.2,33.1,22.5,39.6,31.0,-0.5,.6123,2025-03-09
Utah St.,121.7,104.6,.8516,68.6,17.10,56.6,52.1,15.8,20.4,33.9,29.8,37.5,33.8,+2.4,.5966,2025-03-09
Arkansas,111.0,95.6,.8480,69.9,15.40,52.8,48.2,16.4,17.7,27.4,28.3,35.1,29.3,+1.4,.7278,2025-03-09
Texas,115.6,99.7,.8452,68.1,15.90,52.8,48.5,14.6,16.9,30.0,28.9,35.5,37.4,-0.8,.7132,2025-03-09
San Diego St.,109.3,94.3,.8447,66.7,15.00,50.8,45.3,16.7,19.8,29.9,30.8,32.1,37.5,+1.5,.6431,2025-03-09
Indiana,113.3,98.0,.8418,68.7,15.30,51.6,49.6,16.8,16.2,31.5,28.4,33.8,29.7,+1.3,.749,2025-03-09
Oklahoma,117.1,101.3,.8411,69.1,15.80,54.8,50.8,17.5,18.2,26.9,31.6,39.8,36.1,+1.9,.7187,2025-03-09
SMU,117.7,102.2,.8352,69.8,15.50,54.9,48.2,17.1,17.6,37.2,30.7,36.8,32.2,-0.36,.6195,2025-03-09
Northwestern,113.0,98.2,.8346,65.6,14.80,49.9,50.1,14.6,20.0,30.9,30.2,30.8,36.3,-2.2,.7294,2025-03-09
Santa Clara,115.5,100.4,.8335,69.7,15.10,55.5,49.5,17.0,16.9,32.8,26.9,28.9,31.9,-3.3,.5871,2025-03-09
Villanova,119.7,104.1,.8325,63.9,15.60,55.3,50.8,15.5,15.7,30.3,27.6,27.2,30.5,-2.5,.6454,2025-03-09
Drake,112.7,98.3,.8283,59.4,14.40,53.8,51.7,18.6,22.1,36.0,25.8,43.0,35.8,+2.7,.4992,2025-03-09
UC San Diego,112.2,98.1,.8236,66.8,14.10,55.4,48.5,13.4,23.7,25.7,28.1,33.6,30.1,+0.48,.4159,2025-03-09
Liberty,110.6,96.9,.8221,66.6,13.70,57.4,45.6,15.4,17.2,18.8,27.5,31.8,25.2,-0.7,.4795,2025-03-09
Colorado St.,114.3,100.1,.8220,67.0,14.20,55.6,49.0,17.5,16.9,26.8,24.8,30.0,33.3,-0.47,.6265,2025-03-09
Memphis,112.7,98.8,.8211,71.1,13.90,54.3,48.6,19.3,19.0,34.0,32.3,38.7,32.9,+4.3,.6327,2025-03-09
Nebraska,112.1,98.2,.8196,68.3,13.90,51.5,50.9,16.2,17.6,26.8,28.8,36.0,27.0,-0.9,.7184,2025-03-09
McNeese St.,113.6,99.8,.8149,66.0,13.80,53.2,48.0,16.5,21.8,35.7,30.9,34.9,32.1,-0.7,.4709,2025-03-09
USC,116.0,102.2,.8115,69.2,13.80,54.6,52.5,17.5,18.0,27.6,30.2,36.4,35.0,-3.3,.7217,2025-03-09
Penn St.,114.2,100.6,.8112,70.9,13.60,54.1,51.9,17.4,19.8,28.6,29.1,37.9,29.4,-3.2,.6562,2025-03-09
Kansas St.,110.1,97.2,.8078,67.9,12.90,50.7,49.0,17.9,18.4,29.7,31.8,27.9,29.0,-2.5,.7327,2025-03-09
Arizona St.,112.6,99.8,.8003,69.1,12.80,51.7,50.3,17.5,15.9,25.0,30.6,36.0,31.5,-2.5,.7866,2025-03-09
San Francisco,111.0,98.4,.7999,68.3,12.60,53.0,48.8,16.9,18.5,29.4,28.2,35.4,35.4,+0.37,.5618,2025-03-09
Iowa,118.7,105.6,.7932,70.7,13.10,56.3,54.4,13.7,18.1,25.3,31.7,26.6,27.5,-2.1,.7086,2025-03-09
Pittsburgh,115.7,102.9,.7930,67.2,12.80,52.6,51.3,14.7,18.1,29.1,29.8,34.8,33.3,-3.1,.6684,2025-03-09
Utah,112.2,100.0,.7905,69.6,12.20,52.1,48.3,18.1,15.6,34.7,28.4,37.1,32.9,-2.3,.6868,2025-03-09
North Texas,110.0,98.2,.7874,61.1,11.80,52.2,47.0,17.1,19.5,32.3,27.3,36.7,39.0,-1.0,.5117,2025-03-09
Rutgers,115.8,103.8,.7795,69.4,12.00,50.7,52.6,15.5,17.1,30.7,32.3,36.5,29.8,-2.5,.7207,2025-03-09
TCU,106.3,95.4,.7769,67.2,10.90,46.9,50.9,17.2,19.5,32.4,29.6,33.7,27.7,-1.0,.7495,2025-03-09
Wake Forest,107.6,97.5,.7557,67.9,10.10,49.9,47.4,16.7,19.7,27.0,31.7,36.3,31.0,+1.1,.6405,2025-03-09
South Carolina,109.5,99.3,.7550,66.2,10.20,49.0,51.5,18.4,15.5,30.3,27.4,43.7,30.5,-5.1,.7247,2025-03-09
Dayton,115.7,104.9,.7549,66.5,10.80,53.0,50.7,15.6,18.0,30.0,29.0,38.9,30.2,-0.9,.5916,2025-03-09
UCF,114.1,103.5,.7534,72.5,10.60,48.7,51.4,17.1,18.2,32.7,34.1,36.0,30.8,-2.0,.7357,2025-03-09
Butler,115.8,105.2,.7515,68.1,10.60,53.3,49.6,16.4,11.2,26.8,28.1,38.3,21.6,-6.0,.704,2025-03-09
Yale,114.0,103.7,.7480,68.4,10.30,54.7,48.3,14.7,16.1,33.9,26.2,31.8,29.5,-2.9,.4267,2025-03-09
LSU,109.0,99.2,.7474,68.7,9.80,51.3,47.8,18.6,16.5,29.7,34.4,32.0,30.0,-3.5,.6954,2025-03-09
Stanford,111.8,101.8,.7449,67.0,10.00,49.9,50.2,15.9,17.4,31.4,27.5,30.1,36.3,-2.6,.6114,2025-03-09
George Mason,104.1,94.8,.7448,65.4,9.30,51.2,44.9,19.9,18.5,31.8,28.3,42.7,30.8,-0.5,.502,2025-03-09
UC Irvine,104.9,95.8,.7413,69.6,9.10,51.5,45.5,18.3,17.9,28.2,26.1,36.7,22.0,+0.5,.482,2025-03-09
Saint Joseph's,110.4,101.0,.7355,68.9,9.40,53.2,46.8,16.7,16.2,29.5,27.7,31.9,26.4,-4.6,.523,2025-03-09
St. Bonaventure,107.3,98.8,.7227,64.9,8.50,50.7,49.7,16.1,18.7,27.9,26.1,31.2,24.8,-4.0,.5049,2025-03-09
Minnesota,109.9,101.2,.7202,63.3,8.70,50.0,50.0,16.6,16.3,30.2,30.5,31.2,32.8,-3.4,.7119,2025-03-09
Florida St.,108.7,100.3,.7166,70.5,8.40,51.0,48.6,17.5,19.2,30.0,31.7,39.0,37.5,-4.5,.6198,2025-03-09
Oregon St.,115.5,106.6,.7149,64.5,8.90,54.6,51.1,16.6,16.6,31.8,27.6,38.9,32.3,-4.2,.514,2025-03-09
High Point,117.5,108.8,.7095,67.2,8.70,56.4,49.1,15.3,16.5,34.0,29.9,37.6,36.3,-1.7,.3592,2025-03-09
Colorado,107.3,99.4,.7071,68.2,7.90,50.8,49.6,21.2,16.0,28.9,27.3,35.8,34.2,-5.2,.7466,2025-03-09
Nevada,112.0,103.8,.7063,64.6,8.20,54.2,51.4,15.8,19.0,27.1,26.5,37.8,37.3,-6.1,.6129,2025-03-09
UNLV,108.1,100.2,.7052,66.6,7.90,50.4,49.3,16.3,17.9,26.9,30.0,34.4,32.6,-4.6,.6137,2025-03-09
Bradley,111.7,103.5,.7045,66.4,8.20,56.8,47.9,17.3,15.6,26.3,28.1,32.4,35.5,-1.6,.51,2025-03-09
Oklahoma St.,107.8,100.0,.7029,71.8,7.80,48.1,53.6,18.6,20.6,30.8,29.0,41.9,36.5,-3.0,.7153,2025-03-09
Arkansas St.,109.0,101.2,.7020,70.2,7.80,49.3,45.5,14.9,17.3,33.9,30.5,34.1,36.7,-3.6,.4412,2025-03-09
Georgetown,107.0,99.3,.7014,68.9,7.70,50.6,49.1,17.3,19.5,32.0,29.4,25.5,29.2,-3.9,.6143,2025-03-09
Grand Canyon,106.2,98.8,.6962,72.5,7.40,50.8,46.5,18.9,20.7,32.4,28.1,43.2,31.3,-3.0,.4181,2025-03-09
Notre Dame,112.5,104.8,.6932,65.5,7.70,52.5,51.5,16.4,15.0,29.9,26.0,32.3,30.8,-7.0,.6377,2025-03-09
Washington St.,112.8,105.4,.6843,71.4,7.40,56.7,51.3,20.4,17.3,31.3,33.4,32.4,32.6,-4.7,.5864,2025-03-09
Lipscomb,110.0,103.1,.6770,66.9,6.90,55.9,48.6,14.4,15.9,24.0,26.5,31.4,22.3,-4.1,.3833,2025-03-09
Akron,112.4,105.6,.6723,72.3,6.80,55.0,49.1,17.1,17.0,33.2,28.7,26.0,34.0,-1.9,.395,2025-03-09
Virginia,110.4,104.0,.6671,61.6,6.40,53.0,51.0,16.5,15.5,22.7,29.5,26.7,28.3,-5.0,.6443,2025-03-09
Providence,110.9,104.6,.6613,67.0,6.30,52.5,49.3,19.0,13.9,32.3,29.0,30.6,33.4,-7.8,.6761,2025-03-09
Troy,105.9,100.2,.6538,66.8,5.70,50.1,47.2,20.3,19.9,38.7,32.0,36.8,28.9,-4.4,.424,2025-03-09
Georgia Tech,106.4,101.1,.6440,69.4,5.30,50.4,48.9,17.4,15.8,30.6,28.9,31.4,28.8,-5.4,.6067,2025-03-09
Northern Iowa,109.5,104.1,.6428,65.7,5.40,55.5,51.5,15.9,17.4,25.6,25.2,35.2,28.3,-6.2,.5146,2025-03-09
Washington,108.9,103.5,.6409,68.4,5.40,50.6,53.0,17.5,16.7,27.5,28.5,34.5,36.2,-4.9,.7045,2025-03-09
St. Thomas,114.3,108.7,.6401,68.6,5.60,57.8,52.5,13.7,18.5,21.5,31.2,34.0,35.9,-5.2,.3993,2025-03-09
North Dakota St.,116.3,110.7,.6396,65.8,5.60,58.2,51.4,15.6,11.1,26.2,29.0,32.6,27.1,-6.4,.4002,2025-03-09
Florida Atlantic,112.4,106.9,.6390,69.9,5.50,53.7,49.8,16.7,16.3,30.5,31.7,32.3,32.4,-7.0,.5293,2025-03-09
N.C. State,107.9,102.7,.6374,65.9,5.20,48.3,51.0,14.4,18.6,28.8,32.5,32.3,32.2,-8.9,.6215,2025-03-09
New Mexico St.,104.5,99.5,.6360,65.5,5.00,46.1,46.6,15.7,14.9,32.2,27.5,34.1,38.7,-7.6,.4946,2025-03-09
UAB,116.4,111.1,.6309,69.8,5.30,51.0,52.2,13.9,15.4,38.5,30.1,31.5,29.6,-6.0,.4945,2025-03-09
Middle Tennessee,108.9,104.0,.6298,69.3,4.90,50.8,48.6,16.6,16.1,30.8,28.6,31.8,30.5,-3.5,.5263,2025-03-09
UNC Wilmington,112.1,107.1,.6272,66.2,5.00,52.6,51.0,16.2,17.6,35.6,28.0,37.9,30.1,-3.4,.3788,2025-03-09
Saint Louis,108.5,103.9,.6231,67.9,4.60,56.1,48.4,18.7,14.4,23.9,28.1,29.3,24.4,-5.9,.5481,2025-03-09
Loyola Chicago,107.2,102.7,.6204,67.8,4.50,53.4,48.9,17.8,18.0,29.2,27.9,31.9,32.9,-4.5,.5049,2025-03-09
DePaul,109.2,104.8,.6165,68.0,4.40,52.4,51.6,17.7,15.6,27.6,28.7,27.8,28.9,-7.3,.6423,2025-03-09
George Washington,106.0,101.8,.6158,67.7,4.20,50.3,47.8,18.4,19.6,32.2,32.3,40.5,26.2,-6.0,.4552,2025-03-09
Syracuse,110.7,106.3,.6139,69.2,4.40,51.5,53.0,17.8,13.7,31.4,26.2,33.1,32.2,-7.6,.6539,2025-03-09
South Dakota St.,110.1,106.0,.6079,69.8,4.10,53.6,50.9,17.6,12.7,33.6,21.4,31.2,29.9,-6.1,.4382,2025-03-09
North Alabama,111.0,107.0,.6053,67.2,4.00,51.7,50.5,12.5,16.8,33.5,29.0,30.8,27.6,-5.8,.3454,2025-03-09
Kent St.,105.0,101.2,.6046,66.4,3.80,48.7,48.3,17.4,19.1,36.5,28.6,30.3,40.2,-5.0,.427,2025-03-09
Illinois St.,112.8,108.7,.6042,66.3,4.10,56.0,53.8,15.8,16.7,24.6,24.9,30.7,31.4,-7.7,.4923,2025-03-09
South Alabama,106.4,102.9,.5946,63.8,3.50,50.8,48.5,14.6,20.6,28.3,32.2,33.6,24.4,-6.2,.3912,2025-03-09
California,110.1,106.5,.5940,68.4,3.60,47.9,53.1,16.5,16.1,34.4,29.1,38.5,32.4,-7.7,.6285,2025-03-09
Northern Colorado,111.1,107.6,.5921,69.8,3.50,57.2,52.4,15.8,15.6,24.9,22.4,33.3,34.7,-3.4,.39,2025-03-09
Utah Valley,105.5,102.1,.5921,68.9,3.40,50.6,47.7,17.0,17.3,30.9,26.8,41.2,30.9,-2.6,.4251,2025-03-09
Samford,111.2,107.8,.5884,71.6,3.40,54.6,53.2,18.3,21.8,34.6,33.5,29.3,41.8,-4.8,.4104,2025-03-09
Belmont,112.1,108.8,.5846,71.3,3.30,54.8,53.7,15.9,17.6,27.2,29.4,26.1,27.0,-5.0,.4933,2025-03-09
Davidson,110.1,107.0,.5817,66.3,3.10,52.3,51.9,14.6,15.1,24.8,27.4,29.5,28.0,-8.5,.4912,2025-03-09
Cornell,113.5,110.5,.5774,71.7,3.00,58.3,52.2,16.9,15.8,26.0,29.4,28.5,31.4,-6.6,.397,2025-03-09
Cal St. Northridge,107.2,104.4,.5759,72.8,2.80,51.9,50.0,18.6,20.6,35.3,24.2,35.8,45.4,-4.1,.4063,2025-03-09
Texas A&M Corpus Chris,107.3,104.6,.5737,68.3,2.70,52.8,49.9,17.7,18.4,32.0,30.7,36.6,40.4,-7.1,.3903,2025-03-09
UTEP,105.9,103.2,.5724,69.5,2.70,49.3,52.1,16.6,22.2,24.6,32.5,37.8,40.2,-8.0,.5001,2025-03-09
Duquesne,105.9,103.3,.5709,65.7,2.60,50.0,50.3,18.0,20.3,32.9,31.0,30.2,40.3,-12.2,.5184,2025-03-09
Louisiana Tech,108.3,105.7,.5699,65.3,2.60,52.8,47.9,19.1,14.5,29.2,28.5,34.9,31.5,-5.6,.4739,2025-03-09
Jacksonville St.,107.8,105.6,.5595,65.7,2.20,49.5,48.7,15.7,13.0,30.6,26.8,31.4,28.0,-5.2,.5011,2025-03-09
Seattle,104.4,102.3,.5579,66.6,2.10,46.7,51.7,16.8,20.7,30.4,26.0,41.8,37.0,-11.4,.4547,2025-03-09
Chattanooga,113.4,111.1,.5570,67.3,2.30,56.5,51.2,15.4,16.2,25.8,29.9,31.5,33.8,-4.0,.429,2025-03-09
Furman,108.3,106.2,.5567,66.4,2.10,53.4,48.7,17.1,16.6,30.3,31.1,35.4,28.0,-3.5,.4012,2025-03-09
Nebraska Omaha,111.1,109.0,.5553,68.5,2.10,53.5,53.1,15.7,14.9,29.2,25.4,36.4,37.7,-6.4,.438,2025-03-09
Kennesaw St.,104.9,102.9,.5550,71.0,2.00,48.9,47.8,20.1,15.4,32.7,27.2,38.1,42.9,-6.9,.5198,2025-03-09
Wichita St.,106.1,104.6,.5401,69.2,1.50,48.7,50.4,16.2,15.7,32.5,28.0,34.5,27.5,-6.8,.5193,2025-03-09
Rhode Island,107.5,106.1,.5387,71.2,1.40,53.3,49.1,18.1,16.0,28.0,28.4,40.5,30.2,-7.0,.4664,2025-03-09
Tulane,107.0,105.6,.5380,67.5,1.40,52.0,48.8,16.1,17.8,27.1,31.4,34.3,31.7,-8.2,.4534,2025-03-09
Virginia Tech,107.0,105.6,.5379,65.9,1.40,51.5,52.8,20.0,16.3,31.3,28.9,30.1,30.8,-8.5,.6312,2025-03-09
Wofford,110.4,109.2,.5315,64.6,1.20,52.9,51.5,17.0,15.0,35.8,26.4,30.1,36.3,-9.8,.4304,2025-03-09
Loyola Marymount,103.9,102.8,.5307,67.8,1.10,50.2,48.5,15.2,15.7,22.8,30.9,29.0,28.9,-6.9,.5381,2025-03-09
Western Kentucky,103.4,102.5,.5258,72.7,0.90,48.3,47.8,15.5,17.2,23.1,28.0,32.1,40.1,-7.3,.5167,2025-03-09
Miami OH,107.8,107.0,.5220,69.8,0.80,55.4,51.7,17.5,19.7,27.5,29.1,27.8,34.2,-3.9,.3653,2025-03-09
Milwaukee,106.4,105.7,.5208,69.4,0.70,51.4,51.5,19.4,18.3,39.8,26.6,38.0,32.4,-6.7,.3964,2025-03-09
Murray St.,105.5,104.8,.5175,65.4,0.70,49.3,51.2,16.9,17.3,29.1,26.4,41.2,35.5,-10.1,.5192,2025-03-09
James Madison,110.0,109.4,.5167,65.7,0.60,50.7,50.9,15.8,15.6,32.0,30.5,30.4,33.4,-7.3,.4285,2025-03-09
Appalachian St.,101.1,100.6,.5158,63.9,0.50,49.6,46.1,16.9,14.8,27.6,29.6,35.1,22.2,-9.3,.3986,2025-03-09
UC Riverside,108.9,108.3,.5149,67.8,0.60,49.4,51.1,15.9,15.7,32.5,28.7,28.6,33.2,-3.9,.4818,2025-03-09
Temple,110.1,109.6,.5132,69.4,0.50,50.1,50.6,15.9,15.2,32.3,31.6,44.7,36.1,-8.6,.4701,2025-03-09
Nicholls St.,107.1,106.6,.5118,68.9,0.50,48.6,48.6,14.7,16.5,30.4,31.3,32.5,36.0,-6.2,.4314,2025-03-09
Charleston,105.3,104.9,.5111,71.1,0.40,52.5,50.2,16.1,16.5,26.2,28.2,34.6,26.6,-3.8,.4158,2025-03-09
Cal Baptist,106.2,105.9,.5079,66.8,0.30,48.7,50.2,17.5,18.1,33.2,30.0,30.0,33.0,-9.0,.4513,2025-03-09
Purdue Fort Wayne,109.1,108.8,.5076,70.3,0.30,54.7,53.3,13.8,20.1,22.0,32.8,29.1,30.0,-8.2,.3903,2025-03-09
UC Santa Barbara,108.6,108.3,.5070,66.0,0.30,55.9,49.0,18.5,17.1,27.3,28.7,28.6,31.8,-7.8,.3921,2025-03-09
Sam Houston St.,111.0,110.7,.5064,68.6,0.30,51.3,53.1,18.2,17.3,30.3,32.2,35.5,33.4,-10.8,.5233,2025-03-09
Montana,109.9,109.7,.5050,68.0,0.20,55.8,52.4,16.5,15.6,22.7,29.3,36.2,31.5,-3.3,.4246,2025-03-09
Lamar,103.2,103.1,.5025,66.0,0.10,48.0,48.0,18.9,17.7,35.2,32.6,28.5,34.5,-6.5,.4342,2025-03-09
Radford,109.4,109.4,.4990,63.7,0.00,51.1,51.0,17.7,16.5,33.8,30.0,41.3,37.0,-7.2,.4044,2025-03-09
San Jose St.,108.0,108.1,.4979,67.1,-0.10,50.8,52.5,16.9,16.5,27.1,32.0,31.7,28.6,-9.9,.5488,2025-03-09
Robert Morris,104.0,104.2,.4957,68.8,-0.20,51.2,50.2,18.6,19.1,35.0,28.2,38.6,29.5,-4.2,.3709,2025-03-09
Bryant,105.8,106.0,.4926,73.0,-0.20,50.7,47.8,16.2,16.4,34.0,29.2,30.7,29.5,-7.1,.3335,2025-03-09
UNC Greensboro,105.3,106.0,.4829,64.4,-0.70,50.7,47.8,15.3,16.4,31.1,30.1,29.8,34.0,-7.5,.3754,2025-03-09
Ohio,107.0,107.7,.4804,71.1,-0.70,53.5,52.5,15.0,17.9,23.8,28.8,33.7,35.8,-10.7,.4023,2025-03-09
Cleveland St.,103.0,103.7,.4799,66.5,-0.70,49.3,50.8,18.1,22.3,34.7,34.0,31.2,37.8,-6.5,.377,2025-03-09
Illinois Chicago,106.9,107.7,.4795,69.8,-0.80,51.1,51.6,17.5,15.8,30.0,27.9,35.1,31.6,-8.0,.4856,2025-03-09
East Tennessee St.,105.1,105.9,.4791,65.8,-0.80,50.3,50.3,16.1,18.9,35.7,29.8,33.2,34.3,-9.1,.368,2025-03-09
Towson,105.4,106.2,.4775,64.2,-0.80,48.0,50.4,14.5,17.4,35.3,28.2,28.1,30.0,-4.8,.428,2025-03-09
Marshall,105.2,106.2,.4721,69.4,-1.00,49.9,49.3,16.5,16.8,33.0,29.6,34.8,40.9,-8.6,.3795,2025-03-09
Florida Gulf Coast,106.8,108.0,.4702,65.9,-1.20,53.9,50.5,16.2,14.3,30.0,26.5,23.1,29.5,-9.3,.3873,2025-03-09
Wyoming,103.7,105.0,.4653,65.2,-1.30,50.6,51.0,19.9,15.5,29.8,27.4,30.6,41.0,-10.1,.5675,2025-03-09
Southern Illinois,105.9,107.4,.4584,68.6,-1.50,51.6,52.6,18.3,15.2,30.3,28.0,34.2,33.7,-12.5,.5026,2025-03-09
Boston College,105.3,106.8,.4576,67.4,-1.50,48.9,51.9,17.3,15.5,28.8,30.0,31.5,37.1,-10.0,.6033,2025-03-09
Miami FL,113.2,114.9,.4573,68.2,-1.70,51.9,57.4,16.0,15.0,28.2,30.8,26.4,28.8,-13.5,.6354,2025-03-09
Rice,106.1,107.7,.4568,66.1,-1.60,48.8,47.9,17.9,13.9,33.8,29.9,43.4,34.8,-12.1,.4357,2025-03-09
Norfolk St.,108.0,109.6,.4556,67.2,-1.60,52.8,50.3,18.1,18.8,33.0,34.2,38.6,35.9,-5.5,.3327,2025-03-09
Winthrop,106.9,108.6,.4539,73.4,-1.70,53.3,51.4,17.7,18.7,31.2,31.5,47.7,37.1,-6.2,.3661,2025-03-09
Montana St.,105.5,107.3,.4527,66.8,-1.80,53.0,49.0,15.1,15.2,21.1,28.9,32.5,32.3,-11.3,.4401,2025-03-09
Oakland,106.0,107.9,.4483,64.4,-1.90,50.0,51.4,18.0,16.1,34.1,32.3,31.1,27.8,-10.0,.4644,2025-03-09
Portland St.,101.6,103.5,.4475,68.8,-1.90,50.7,49.7,18.6,19.6,33.8,30.6,35.2,34.2,-8.3,.3543,2025-03-09
East Carolina,106.2,108.2,.4465,67.2,-2.00,48.5,51.8,15.8,17.9,34.3,31.0,36.0,31.7,-8.3,.448,2025-03-09
