date,middle_ts,timeframe_min,direction,low,high,ce
2025-05-28 00:00:00-04:00,2025-05-28 09:00:00-04:00,60,bearish,21487.75,21500.0,21493.875
2025-05-29 00:00:00-04:00,2025-05-29 09:00:00-04:00,60,bearish,21534.0,21620.0,21577.0
2025-06-03 00:00:00-04:00,2025-06-03 09:00:00-04:00,60,bullish,21543.75,21557.5,21550.625
2025-06-16 00:00:00-04:00,2025-06-16 09:00:00-04:00,60,bullish,21842.5,21919.5,21881.0
2025-06-19 00:00:00-04:00,2025-06-19 09:00:00-04:00,60,bearish,21519.0,21527.0,21523.0
2025-06-23 00:00:00-04:00,2025-06-23 09:00:00-04:00,60,bullish,21886.25,21925.25,21905.75
2025-07-02 00:00:00-04:00,2025-07-02 09:00:00-04:00,60,bullish,22685.75,22702.75,22694.25
2025-07-03 00:00:00-04:00,2025-07-03 09:00:00-04:00,60,bullish,22937.5,22995.0,22966.25
2025-07-10 00:00:00-04:00,2025-07-10 09:00:00-04:00,60,bearish,22986.75,23035.0,23010.875
2025-07-11 00:00:00-04:00,2025-07-11 09:00:00-04:00,60,bullish,22920.5,22939.0,22929.75
2025-07-21 00:00:00-04:00,2025-07-21 09:00:00-04:00,60,bullish,23284.0,23376.0,23330.0
2025-07-22 00:00:00-04:00,2025-07-22 09:00:00-04:00,60,bearish,23229.75,23320.0,23274.875
2025-07-23 00:00:00-04:00,2025-07-23 09:00:00-04:00,60,bearish,23204.0,23230.5,23217.25
2025-07-31 00:00:00-04:00,2025-07-31 09:00:00-04:00,60,bearish,23700.0,23755.75,23727.875
2025-08-01 00:00:00-04:00,2025-08-01 09:00:00-04:00,60,bearish,23022.5,23060.25,23041.375
2025-08-04 00:00:00-04:00,2025-08-04 09:00:00-04:00,60,bullish,23092.0,23194.0,23143.0
2025-08-08 00:00:00-04:00,2025-08-08 09:00:00-04:00,60,bullish,23576.0,23626.25,23601.125
2025-08-15 00:00:00-04:00,2025-08-15 09:00:00-04:00,60,bearish,23883.25,23884.25,23883.75
2025-08-19 00:00:00-04:00,2025-08-19 09:00:00-04:00,60,bearish,23728.0,23739.25,23733.625
2025-08-20 00:00:00-04:00,2025-08-20 09:00:00-04:00,60,bearish,23214.5,23396.5,23305.5
2025-08-25 00:00:00-04:00,2025-08-25 09:00:00-04:00,60,bullish,23497.75,23504.5,23501.125
2025-08-26 00:00:00-04:00,2025-08-26 09:00:00-04:00,60,bullish,23480.0,23482.0,23481.0
2025-08-29 00:00:00-04:00,2025-08-29 09:00:00-04:00,60,bearish,23551.75,23621.0,23586.375
2025-09-08 00:00:00-04:00,2025-09-08 09:00:00-04:00,60,bullish,23779.25,23806.25,23792.75
2025-09-15 00:00:00-04:00,2025-09-15 09:00:00-04:00,60,bullish,24175.0,24221.0,24198.0
2025-09-16 00:00:00-04:00,2025-09-16 09:00:00-04:00,60,bearish,24318.25,24340.25,24329.25
2025-09-17 00:00:00-04:00,2025-09-17 09:00:00-04:00,60,bearish,24240.0,24258.5,24249.25
2025-09-22 00:00:00-04:00,2025-09-22 09:00:00-04:00,60,bullish,24806.25,24854.75,24830.5
2025-09-23 00:00:00-04:00,2025-09-23 09:00:00-04:00,60,bearish,24975.0,24983.25,24979.125
2025-09-24 00:00:00-04:00,2025-09-24 09:00:00-04:00,60,bearish,24841.0,24869.25,24855.125
2025-09-29 00:00:00-04:00,2025-09-29 09:00:00-04:00,60,bullish,24909.5,24917.25,24913.375
2025-10-02 00:00:00-04:00,2025-10-02 09:00:00-04:00,60,bearish,25091.75,25143.25,25117.5
2025-10-08 00:00:00-04:00,2025-10-08 09:00:00-04:00,60,bullish,25089.5,25172.75,25131.125
2025-10-09 00:00:00-04:00,2025-10-09 09:00:00-04:00,60,bearish,25289.0,25310.5,25299.75
2025-10-20 00:00:00-04:00,2025-10-20 09:00:00-04:00,60,bullish,25132.5,25210.25,25171.375
2025-10-23 00:00:00-04:00,2025-10-23 09:00:00-04:00,60,bullish,25011.75,25083.75,25047.75
2025-10-31 00:00:00-04:00,2025-10-31 09:00:00-04:00,60,bearish,26181.5,26204.0,26192.75
2025-11-05 00:00:00-05:00,2025-11-05 09:00:00-05:00,60,bullish,25595.75,25618.5,25607.125
2025-11-06 00:00:00-05:00,2025-11-06 09:00:00-05:00,60,bearish,25544.0,25761.5,25652.75
2025-11-07 00:00:00-05:00,2025-11-07 09:00:00-05:00,60,bearish,25045.0,25066.5,25055.75
2025-11-12 00:00:00-05:00,2025-11-12 09:00:00-05:00,60,bearish,25659.75,25786.75,25723.25
2025-11-14 00:00:00-05:00,2025-11-14 09:00:00-05:00,60,bullish,24766.5,24862.5,24814.5
2025-11-18 00:00:00-05:00,2025-11-18 09:00:00-05:00,60,bearish,24610.25,24694.25,24652.25
2025-11-19 00:00:00-05:00,2025-11-19 09:00:00-05:00,60,bullish,24709.75,24747.25,24728.5
2025-11-24 00:00:00-05:00,2025-11-24 09:00:00-05:00,60,bullish,24564.25,24664.0,24614.125
2025-12-02 00:00:00-05:00,2025-12-02 09:00:00-05:00,60,bullish,25514.75,25528.0,25521.375
2025-12-03 00:00:00-05:00,2025-12-03 09:00:00-05:00,60,bearish,25605.25,25640.0,25622.625
2025-12-05 00:00:00-05:00,2025-12-05 09:00:00-05:00,60,bullish,25710.0,25716.5,25713.25
2025-12-08 00:00:00-05:00,2025-12-08 09:00:00-05:00,60,bearish,25778.5,25784.75,25781.625
2025-12-11 00:00:00-05:00,2025-12-11 09:00:00-05:00,60,bearish,25629.25,25632.25,25630.75
2025-12-15 00:00:00-05:00,2025-12-15 09:00:00-05:00,60,bearish,25236.0,25336.25,25286.125
2025-12-17 00:00:00-05:00,2025-12-17 09:00:00-05:00,60,bearish,25112.0,25154.0,25133.0
2025-12-31 00:00:00-05:00,2025-12-31 09:00:00-05:00,60,bearish,25618.0,25622.5,25620.25
2026-01-06 00:00:00-05:00,2026-01-06 09:00:00-05:00,60,bullish,25652.75,25673.0,25662.875
2026-01-07 00:00:00-05:00,2026-01-07 09:00:00-05:00,60,bullish,25793.75,25809.0,25801.375
2026-01-08 00:00:00-05:00,2026-01-08 09:00:00-05:00,60,bearish,25713.5,25757.0,25735.25
2026-01-12 00:00:00-05:00,2026-01-12 09:00:00-05:00,60,bullish,25762.75,25863.5,25813.125
2026-01-14 00:00:00-05:00,2026-01-14 09:00:00-05:00,60,bearish,25695.0,25732.5,25713.75
2026-01-16 00:00:00-05:00,2026-01-16 09:00:00-05:00,60,bearish,25765.5,25801.75,25783.625
2026-01-21 00:00:00-05:00,2026-01-21 09:00:00-05:00,60,bullish,25125.75,25293.0,25209.375
2026-01-22 00:00:00-05:00,2026-01-22 09:00:00-05:00,60,bearish,25658.75,25677.5,25668.125
2026-01-23 00:00:00-05:00,2026-01-23 09:00:00-05:00,60,bullish,25635.75,25662.5,25649.125
2026-01-26 00:00:00-05:00,2026-01-26 09:00:00-05:00,60,bullish,25722.75,25803.0,25762.875
2026-01-27 00:00:00-05:00,2026-01-27 09:00:00-05:00,60,bullish,26018.25,26022.0,26020.125
2026-01-29 00:00:00-05:00,2026-01-29 09:00:00-05:00,60,bearish,25868.5,26150.75,26009.625
2026-02-02 00:00:00-05:00,2026-02-02 09:00:00-05:00,60,bullish,25540.0,25714.0,25627.0
2026-02-03 00:00:00-05:00,2026-02-03 09:00:00-05:00,60,bearish,25647.25,25961.5,25804.375
2026-02-04 00:00:00-05:00,2026-02-04 09:00:00-05:00,60,bearish,25305.75,25342.25,25324.0
2026-02-12 00:00:00-05:00,2026-02-12 09:00:00-05:00,60,bearish,25260.25,25320.0,25290.125
2026-02-16 00:00:00-05:00,2026-02-16 09:00:00-05:00,60,bearish,24797.5,24844.0,24820.75
2026-02-18 00:00:00-05:00,2026-02-18 09:00:00-05:00,60,bullish,24921.75,24937.0,24929.375
2026-02-25 00:00:00-05:00,2026-02-25 09:00:00-05:00,60,bullish,25166.0,25264.75,25215.375
2026-02-26 00:00:00-05:00,2026-02-26 09:00:00-05:00,60,bearish,25211.0,25360.75,25285.875
2026-03-02 00:00:00-05:00,2026-03-02 09:00:00-05:00,60,bullish,24739.75,24803.0,24771.375
2026-03-12 00:00:00-04:00,2026-03-12 09:00:00-04:00,60,bearish,24750.0,24801.0,24775.5
2026-03-17 00:00:00-04:00,2026-03-17 09:00:00-04:00,60,bullish,24724.5,24778.5,24751.5
2026-03-27 00:00:00-04:00,2026-03-27 09:00:00-04:00,60,bearish,23558.75,23596.75,23577.75
2026-03-30 00:00:00-04:00,2026-03-30 09:00:00-04:00,60,bearish,23383.0,23435.5,23409.25
2026-04-02 00:00:00-04:00,2026-04-02 09:00:00-04:00,60,bullish,23757.75,23858.5,23808.125
2026-04-08 00:00:00-04:00,2026-04-08 09:00:00-04:00,60,bearish,25107.0,25154.5,25130.75
2026-04-13 00:00:00-04:00,2026-04-13 09:00:00-04:00,60,bullish,25180.0,25245.0,25212.5
2026-04-15 00:00:00-04:00,2026-04-15 09:00:00-04:00,60,bullish,26007.5,26047.25,26027.375
2026-04-30 00:00:00-04:00,2026-04-30 09:00:00-04:00,60,bearish,27376.25,27437.5,27406.875
